ISIN,COMPANY_NAME_NSE,COMPANY_NAME_BSE,NSE_SYMBOL,NSE_SERIES,BSE_CODE,BSE_SYMBOL,LISTED_NSE,LISTED_BSE,SYMBOL_MATCH_FLAG,NAME_MATCH_FLAG,LAST_UPDATED
INE439A01020,Asahi India Glass Limited,ASAHI INDIA GLASS LTD.,ASAHIINDIA,EQ,515030,ASAHIINDIA,True,True,EXACT,EXACT,2026-06-07
INE228I01012,Asahi Songwon Colors Limited,ASAHI SONGWON COLORS LTD.,ASAHISONG,EQ,532853,ASAHISONG,True,True,EXACT,EXACT,2026-06-07
INE900C01027,Automotive Stampings and Assemblies Limited,AUTOMOTIVE STAMPINGS & ASSEMBL,ASAL,EQ,520119,ASAL,True,True,EXACT,HIGH,2026-06-07
INE073G01016,Associated Alcohols & Breweries Ltd.,ASSOCIATED ALCOHOLS & BREWERIE,ASALCBR,EQ,507526,ASALCBR,True,True,EXACT,EXACT,2026-06-07
INE348A01023,Ashapura Minechem Limited,ASHAPURA MINECHEM LTD.,ASHAPURMIN,EQ,527001,ASHAPURMIN,True,True,EXACT,EXACT,2026-06-07
INE365D01021,Ashiana Housing Limited,ASHIANA HOUSING LTD.,ASHIANA,EQ,523716,ASHIANA,True,True,EXACT,EXACT,2026-06-07
INE094B01013,Ashika Credit Capital Limited,Ashika Credit Capital Ltd.,ASHIKA,EQ,543766,ASHIKA,True,True,EXACT,EXACT,2026-06-07
INE440A01010,Ashima Limited,ASHIMA LTD.,ASHIMASYN,EQ,514286,ASHIMASYN,True,True,EXACT,EXACT,2026-06-07
INE442H01029,Ashoka Buildcon Limited,ASHOKA BUILDCON LTD.,ASHOKA,EQ,533271,ASHOKA,True,True,EXACT,EXACT,2026-06-07
INE760Y01011,Ashoka Metcast Limited,Ashoka Metcast Limited,ASHOKAMET,EQ,540923,ASHOKAMET,True,True,EXACT,EXACT,2026-06-07
INE208A01029,Ashok Leyland Limited,ASHOK LEYLAND LTD.,ASHOKLEY,EQ,500477,ASHOKLEY,True,True,EXACT,EXACT,2026-06-07
INE276G01015,Asian Energy Services Limited,ASIAN ENERGY SERVICES LTD,ASIANENE,EQ,530355,ASIANENE,True,True,EXACT,EXACT,2026-06-07
INE363A01022,Asian Hotels (North) Limited,ASIAN HOTELS (NORTH) LIMITED,ASIANHOTNR,EQ,500023,ASIANHOTNR,True,True,EXACT,EXACT,2026-06-07
INE021A01026,Asian Paints Limited,ASIAN PAINTS LTD.,ASIANPAINT,EQ,500820,ASIANPAINT,True,True,EXACT,EXACT,2026-06-07
INE022I01019,Asian Granito India Limited,ASIAN GRANITO INDIA LTD.,ASIANTILES,EQ,532888,ASIANTILES,True,True,EXACT,EXACT,2026-06-07
INE491J01022,ASK Automotive Limited,ASK Automotive Limited,ASKAUTOLTD,EQ,544022,ASKAUTOLTD,True,True,EXACT,EXACT,2026-06-07
INE855F01042,Bartronics India Limited,BARTRONICS INDIA LTD.,ASMS,EQ,532694,ASMS,True,True,EXACT,EXACT,2026-06-07
,Aspinwall and Company Limited,,ASPINWALL,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE194D01017,Asian Star Company Limited,ASIAN STAR CO.LTD.,ASTAR,EQ,531847,ASTAR,True,True,EXACT,HIGH,2026-06-07
INE563J01010,Astec LifeSciences Limited,ASTEC LIFESCIENCES LIMITED,ASTEC,EQ,533138,ASTEC,True,True,EXACT,EXACT,2026-06-07
INE914M01019,Aster DM Healthcare Limited,Aster DM Healthcare Limited,ASTERDM,EQ,540975,ASTERDM,True,True,EXACT,EXACT,2026-06-07
INE006I01046,Astral Limited,ASTRAL LIMITED,ASTRAL,EQ,532830,ASTRAL,True,True,EXACT,EXACT,2026-06-07
INE386C01029,Astra Microwave Products Limited,ASTRA MICROWAVE PRODUCTS LTD.,ASTRAMICRO,EQ,532493,ASTRAMICRO,True,True,EXACT,EXACT,2026-06-07
INE203A01020,AstraZeneca Pharma India Limited,ASTRAZENECA PHARMA INDIA LTD.,ASTRAZEN,EQ,506820,ASTRAZEN,True,True,EXACT,EXACT,2026-06-07
INE646X01014,Astron Paper & Board Mill Limited,Astron Paper & Board Mill Limi,ASTRON,BE,540824,ASTRON,True,True,EXACT,HIGH,2026-06-07
INE0ALR01029,Atal Realtech Limited,Atal Realtech Limited,ATALREAL,EQ,543911,ATALREAL,True,True,EXACT,EXACT,2026-06-07
INE09KD01013,Atam Valves Limited,Atam Valves Limited,ATAM,EQ,543236,ATAM,True,True,EXACT,EXACT,2026-06-07
INE399L01023,Adani Total Gas Limited,ADANI TOTAL GAS LIMITED,ATGL,EQ,542066,ATGL,True,True,EXACT,EXACT,2026-06-07
INE0LEZ01016,Ather Energy Limited,Ather Energy Limited,ATHERENERG,EQ,544397,ATHERENERG,True,True,EXACT,EXACT,2026-06-07
INE0NN701020,Allcargo Terminals Limited,Allcargo Terminals Limited,ATL,EQ,543954,ATL,True,True,EXACT,EXACT,2026-06-07
INE285H01022,ATLANTAA LIMITED,ATLANTAA LIMITED,ATLANTAA,EQ,532759,ATLANTAA,True,True,EXACT,EXACT,2026-06-07
INE0Z4F01028,Atlanta Electricals Limited,Atlanta Electricals Limited,ATLANTAELE,BE,544527,ATLANTAELE,True,True,EXACT,EXACT,2026-06-07
INE446A01025,Atlas Cycles (Haryana) Limited,ATLAS CYCLES (HARYANA) LTD.,ATLASCYCLE,EQ,505029,ATLASCYCLE,True,True,EXACT,EXACT,2026-06-07
INE100A01010,Atul Limited,ATUL LTD.,ATUL,EQ,500027,ATUL,True,True,EXACT,EXACT,2026-06-07
INE951D01028,Atul Auto Limited,ATUL AUTO LTD.,ATULAUTO,EQ,531795,ATULAUTO,True,True,EXACT,EXACT,2026-06-07
INE949L01017,AU Small Finance Bank Limited,AU Small Finance Bank Limited,AUBANK,EQ,540611,AUBANK,True,True,EXACT,EXACT,2026-06-07
,Auri Grow India Limited,,AURIGROW,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE132H01018,Aurionpro Solutions Limited,AURIONPRO SOLUTIONS LTD.,AURIONPRO,EQ,532668,AURIONPRO,True,True,EXACT,EXACT,2026-06-07
INE406A01037,Aurobindo Pharma Limited,AUROBINDO PHARMA LTD.,AUROPHARMA,EQ,524804,AUROPHARMA,True,True,EXACT,EXACT,2026-06-07
INE898S01029,Aurum PropTech Limited,Aurum PropTech Limited,AURUM,EQ,539289,AURUM,True,True,EXACT,EXACT,2026-06-07
INE218C01016,Ausom Enterprise Limited,AUSOM ENTERPRISE LIMITED,AUSOMENT,BE,509009,AUSOMENT,True,True,EXACT,EXACT,2026-06-07
INE449A01011,Automotive Axles Limited,AUTOMOTIVE AXLES LTD.,AUTOAXLES,EQ,505010,AUTOAXLES,True,True,EXACT,EXACT,2026-06-07
INE718H01014,Autoline Industries Limited,AUTOLINE INDUSTRIES LTD.,AUTOIND,BE,532797,AUTOIND,True,True,EXACT,EXACT,2026-06-07
INE349W01017,Avadh Sugar & Energy Limited,AVADH SUGAR & ENERGY LIMITED,AVADHSUGAR,BE,540649,AVADHSUGAR,True,True,EXACT,EXACT,2026-06-07
INE0LCL01028,Avalon Technologies Limited,Avalon Technologies Limited,AVALON,EQ,543896,AVALON,True,True,EXACT,EXACT,2026-06-07
INE005B01027,Avantel Limited,AVANTEL LTD.,AVANTEL,EQ,532406,AVANTEL,True,True,EXACT,EXACT,2026-06-07
INE871C01038,Avanti Feeds Limited,AVANTI FEEDS LTD.,AVANTIFEED,EQ,512573,AVANTIFEED,True,True,EXACT,EXACT,2026-06-07
INE680Z01018,AVG Logistics Limited,AVG Logistics Limited,AVG,EQ,543910,AVG,True,True,EXACT,EXACT,2026-06-07
INE679V01027,Aditya Vision Limited,Aditya Vision Limited,AVL,EQ,540205,AVL,True,True,EXACT,EXACT,2026-06-07
INE323B01024,Avonmore Capital & Management Services Limited,AVONMORE CAPITAL & MANAGEMENT,AVONMORE,EQ,511589,AVONMORE,True,True,EXACT,EXACT,2026-06-07
INE652Z01025,AVRO INDIA LIMITED,Avro India Limited,AVROIND,EQ,543512,AVROIND,True,True,EXACT,EXACT,2026-06-07
INE488D01021,AVT Natural Products Limited,AVT NATURAL PRODUCTS LTD.,AVTNPL,EQ,519105,AVTNPL,True,True,EXACT,EXACT,2026-06-07
INE108V01019,Awfis Space Solutions Limited,Awfis Space Solutions Limited,AWFIS,EQ,544181,AWFIS,True,True,EXACT,EXACT,2026-06-07
INE01BK01022,Antony Waste Handling Cell Limited,Antony Waste Handling Cell Lim,AWHCL,EQ,543254,AWHCL,True,True,EXACT,HIGH,2026-06-07
INE699H01024,AWL Agri Business Limited,AWL AGRI BUSINESS LIMITED,AWL,EQ,543458,AWL,True,True,EXACT,EXACT,2026-06-07
INE238A01034,Axis Bank Limited,AXIS BANK LTD.,AXISBANK,EQ,532215,AXISBANK,True,True,EXACT,EXACT,2026-06-07
INE555B01013,AXISCADES Technologies Limited,AXISCADES TECHNOLOGIES LIMITED,AXISCADES,EQ,532395,AXISCADES,True,True,EXACT,EXACT,2026-06-07
INE02EZ01022,Axita Cotton Limited,Axita Cotton Limited,AXITA,EQ,542285,AXITA,True,True,EXACT,EXACT,2026-06-07
INE501X01029,Aye Finance Limited,Aye Finance Limited,AYE,EQ,544699,AYE,True,True,EXACT,EXACT,2026-06-07
,AYM Syntex Limited,,AYMSYNTEX,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE02IJ01035,Azad Engineering Limited,Azad Engineering Limited,AZAD,EQ,544061,AZAD,True,True,EXACT,EXACT,2026-06-07
INE878I01022,Bafna Pharmaceuticals Limited,BAFNA PHARMACEUTICALS LTD.,BAFNAPH,EQ,532989,BAFNAPH,True,True,EXACT,EXACT,2026-06-07
INE116D01028,B.A.G Films and Media Limited,B.A.G.FILMS & MEDIA LTD.,BAGFILMS,EQ,532507,BAGFILMS,True,True,EXACT,HIGH,2026-06-07
INE020D01022,Baid Finserv Limited,BAID FINSERV LIMITED,BAIDFIN,EQ,511724,BAIDFIN,True,True,EXACT,EXACT,2026-06-07
INE917I01010,Bajaj Auto Limited,BAJAJ AUTO LTD.,BAJAJ-AUTO,EQ,532977,BAJAJ-AUTO,True,True,EXACT,EXACT,2026-06-07
INE933K01021,Bajaj Consumer Care Limited,BAJAJ CONSUMER CARE LIMITED,BAJAJCON,EQ,533229,BAJAJCON,True,True,EXACT,EXACT,2026-06-07
INE193E01025,Bajaj Electricals Limited,BAJAJ ELECTRICALS LTD.,BAJAJELEC,EQ,500031,BAJAJELEC,True,True,EXACT,EXACT,2026-06-07
INE918I01026,Bajaj Finserv Limited,BAJAJ FINSERV LTD.,BAJAJFINSV,EQ,532978,BAJAJFINSV,True,True,EXACT,EXACT,2026-06-07
INE411U01027,Bajaj Healthcare Limited,Bajaj Healthcare Limited,BAJAJHCARE,EQ,539872,BAJAJHCARE,True,True,EXACT,EXACT,2026-06-07
INE377Y01014,Bajaj Housing Finance Limited,Bajaj Housing Finance Limited,BAJAJHFL,EQ,544252,BAJAJHFL,True,True,EXACT,EXACT,2026-06-07
INE306A01021,Bajaj Hindusthan Sugar Limited,BAJAJ HINDUSTHAN SUGAR LIMITED,BAJAJHIND,EQ,500032,BAJAJHIND,True,True,EXACT,EXACT,2026-06-07
INE118A01012,Bajaj Holdings & Investment Limited,BAJAJ HOLDINGS & INVESTMENT LT,BAJAJHLDNG,EQ,500490,BAJAJHLDNG,True,True,EXACT,HIGH,2026-06-07
INE0O9T01021,Indef Manufacturing Limited,Indef Manufacturing Limited,BAJAJINDEF,EQ,544364,BAJAJINDEF,True,True,EXACT,EXACT,2026-06-07
INE704G01024,Bajaj Steel Industries Limited,BAJAJ STEEL INDUSTRIES LTD.,BAJAJST,EQ,507944,BAJAJST,True,True,EXACT,EXACT,2026-06-07
INE0KQN01018,Bajel Projects Limited,Bajel Projects Limited,BAJEL,EQ,544042,BAJEL,True,True,EXACT,EXACT,2026-06-07
INE296A01032,Bajaj Finance Limited,BAJAJ FINANCE LIMITED,BAJFINANCE,EQ,500034,BAJFINANCE,True,True,EXACT,EXACT,2026-06-07
INE0S2G01011,Shree Tirupati Balajee Agro Trading Company Limited,SHREE TIRUPATI BALAJEE AGRO TR,BALAJEE,EQ,544249,BALAJEE,True,True,EXACT,HIGH,2026-06-07
INE794B01026,Balaji Telefilms Limited,BALAJI TELEFILMS LTD.,BALAJITELE,EQ,532382,BALAJITELE,True,True,EXACT,EXACT,2026-06-07
INE050E01027,Balaji Amines Limited,BALAJI AMINES LTD.,BALAMINES,EQ,530999,BALAMINES,True,True,EXACT,EXACT,2026-06-07
,BALAXI PHARMACEUTICALS LIMITED,,BALAXI,BE,,,True,False,MISSING,MISSING,2026-06-07
INE875R01011,Balkrishna Paper Mills Limited,Balkrishna Paper Mills Ltd.,BALKRISHNA,EQ,539251,BALKRISHNA,True,True,EXACT,EXACT,2026-06-07
INE787D01026,Balkrishna Industries Limited,BALKRISHNA INDUSTRIES LTD.,BALKRISIND,EQ,502355,BALKRISIND,True,True,EXACT,EXACT,2026-06-07
INE164A01016,Balmer Lawrie & Company Limited,BALMER LAWRIE & CO.LTD.,BALMLAWRIE,EQ,523319,BALMLAWRIE,True,True,EXACT,HIGH,2026-06-07
INE083D01012,Bal Pharma Limited,BAL PHARMA LTD.,BALPHARMA,EQ,524824,BALPHARMA,True,True,EXACT,EXACT,2026-06-07
INE119A01028,Balrampur Chini Mills Limited,BALRAMPUR CHINI MILLS LTD.,BALRAMCHIN,EQ,500038,BALRAMCHIN,True,True,EXACT,EXACT,2026-06-07
INE011E01029,Balu Forge Industries Limited,BALU FORGE INDUSTRIES LIMITED,BALUFORGE,EQ,531112,BALUFORGE,True,True,EXACT,EXACT,2026-06-07
INE655B01011,Banaras Beads Limited,BANARAS BEADS LTD.,BANARBEADS,EQ,526849,BANARBEADS,True,True,EXACT,EXACT,2026-06-07
INE459A01010,Bannari Amman Sugars Limited,BANNARI AMMAN SUGARS LTD.,BANARISUG,EQ,500041,BANARISUG,True,True,EXACT,EXACT,2026-06-07
INE213C01025,Banco Products (I) Limited,BANCO PRODUCTS (INDIA) LTD.,BANCOINDIA,EQ,500039,BANCOINDIA,True,True,EXACT,HIGH,2026-06-07
INE545U01014,Bandhan Bank Limited,Bandhan Bank Limited,BANDHANBNK,EQ,541153,BANDHANBNK,True,True,EXACT,EXACT,2026-06-07
INE863I01016,Bang Overseas Limited,BANG OVERSEAS LTD.,BANG,EQ,532946,BANG,True,True,EXACT,EXACT,2026-06-07
,Banka BioLoo Limited,,BANKA,BE,,,True,False,MISSING,MISSING,2026-06-07
INE028A01039,Bank of Baroda,BANK OF BARODA,BANKBARODA,EQ,532134,BANKBARODA,True,True,EXACT,EXACT,2026-06-07
INE084A01016,Bank of India,BANK OF INDIA,BANKINDIA,EQ,532149,BANKINDIA,True,True,EXACT,EXACT,2026-06-07
INE0B9K01025,Bansal Wire Industries Limited,Bansal Wire Industries Limited,BANSALWIRE,EQ,544209,BANSALWIRE,True,True,EXACT,EXACT,2026-06-07
INE629D01020,Banswara Syntex Limited,BANSWARA SYNTEX LTD.,BANSWRAS,EQ,503722,BANSWRAS,True,True,EXACT,EXACT,2026-06-07
INE373A01013,BASF India Limited,BASF INDIA LTD.,BASF,EQ,500042,BASF,True,True,EXACT,EXACT,2026-06-07
INE186H01022,Bannari Amman Spinning Mills Limited,BANNARI AMMAN SPINNING MILLS L,BASML,EQ,532674,BASML,True,True,EXACT,EXACT,2026-06-07
INE176A01028,Bata India Limited,BATA INDIA LTD.,BATAINDIA,EQ,500043,BATAINDIA,True,True,EXACT,EXACT,2026-06-07
INE177C01022,Batliboi Limited,BATLIBOI LTD.,BATLIBOI,EQ,522004,BATLIBOI,True,True,EXACT,EXACT,2026-06-07
INE462A01022,Bayer Cropscience Limited,BAYER CROPSCIENCE LTD.,BAYERCROP,EQ,506285,BAYERCROP,True,True,EXACT,EXACT,2026-06-07
INE464A01036,Bharat Bijlee Limited,BHARAT BIJLEE LTD.,BBL,EQ,503960,BBL,True,True,EXACT,EXACT,2026-06-07
INE676A01027,Black Box Limited,BLACK BOX LIMITED,BBOX,EQ,500463,BBOX,True,True,EXACT,EXACT,2026-06-07
INE050A01025,The Bombay Burmah Trading Corporation Limited,The Bombay Burmah Trading Corp,BBTC,EQ,501425,BBTC,True,True,EXACT,EXACT,2026-06-07
INE01EE01011,B&B Triplewall Containers Limited,B&B Triplewall Containers Limi,BBTCL,EQ,543668,BBTCL,True,True,EXACT,HIGH,2026-06-07
INE425B01027,Brightcom Group Limited,BRIGHTCOM GROUP LIMITED,BCG,EQ,532368,BCG,True,True,EXACT,EXACT,2026-06-07
INE412G01024,Bcl Industries Limited,BCL INDUSTRIES LIMITED,BCLIND,EQ,524332,BCLIND,True,True,EXACT,EXACT,2026-06-07
INE977Y01011,Brand Concepts Limited,Brand Concepts Limited,BCONCEPTS,EQ,543442,BCONCEPTS,True,True,EXACT,EXACT,2026-06-07
INE00SW01015,BCPL Railway Infrastructure Limited,BCPL Railway Infrastructure Li,BCPL,EQ,542057,BCPL,True,True,EXACT,HIGH,2026-06-07
INE171Z01026,Bharat Dynamics Limited,Bharat Dynamics Limited,BDL,EQ,541143,BDL,True,True,EXACT,EXACT,2026-06-07
,Beardsell Limited,,BEARDSELL,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE495P01020,Mrs. Bectors Food Specialities Limited,Mrs. Bectors Food Specialities,BECTORFOOD,EQ,543253,BECTORFOOD,True,True,EXACT,EXACT,2026-06-07
INE844K01012,Bedmutha Industries Limited,BEDMUTHA INDUSTRIES LTD.,BEDMUTHA,EQ,533270,BEDMUTHA,True,True,EXACT,EXACT,2026-06-07
INE213D01015,Beekay Steel Industries Limited,Beekay Steel Industries Ltd.,BEEKAY,EQ,539018,BEEKAY,True,True,EXACT,EXACT,2026-06-07
INE263A01024,Bharat Electronics Limited,BHARAT ELECTRONICS LTD.,BEL,EQ,500049,BEL,True,True,EXACT,EXACT,2026-06-07
INE344T01014,Bella Casa Fashion & Retail Limited,Bella Casa Fashion & Retail Li,BELLACASA,EQ,539399,BELLACASA,True,True,EXACT,HIGH,2026-06-07
INE894V01022,Belrise Industries Limited,BELRISE INDUSTRIES LIMITED,BELRISE,EQ,544405,BELRISE,True,True,EXACT,EXACT,2026-06-07
INE258A01024,BEML Limited,BEML LTD.,BEML,EQ,500048,BEML,True,True,EXACT,EXACT,2026-06-07
INE083K01017,Bengal & Assam Company Limited,BENGAL & ASSAM COMPANY LTD.,BENGALASM,EQ,533095,BENGALASM,True,True,EXACT,EXACT,2026-06-07
INE922A01025,Bhansali Engineering Polymers Limited,BHANSALI ENGINEERING POLYMERS,BEPL,EQ,500052,BEPL,True,True,EXACT,EXACT,2026-06-07
INE463A01038,Berger Paints (I) Limited,BERGER PAINTS INDIA LTD.,BERGEPAINT,EQ,509480,BERGEPAINT,True,True,EXACT,HIGH,2026-06-07
INE052T01021,Best Agrolife Limited,BEST AGROLIFE LIMITED,BESTAGRO,EQ,539660,BESTAGRO,True,True,EXACT,EXACT,2026-06-07
,Beta Drugs Limited,,BETA,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE878K01010,BF Investment Limited,BF INVESTMENT LTD.,BFINVEST,EQ,533303,BFINVEST,True,True,EXACT,EXACT,2026-06-07
INE243D01012,BF Utilities Limited,BF UTILITIES LTD.,BFUTILITIE,EQ,532430,BFUTILITIE,True,True,EXACT,EXACT,2026-06-07
INE661I01014,BGR Energy Systems Limited,BGR ENERGY SYSTEMS LTD.,BGRENERGY,BE,532930,BGRENERGY,True,True,EXACT,EXACT,2026-06-07
INE414D01027,Bhagiradha Chemicals & Industries Limited,BHAGIRADHA CHEMICALS & INDUSTR,BHAGCHEM,EQ,531719,BHAGCHEM,True,True,EXACT,HIGH,2026-06-07
INE354C01027,Bhageria Industries Limited,Bhageria Industries Limited,BHAGERIA,EQ,530803,BHAGERIA,True,True,EXACT,EXACT,2026-06-07
INE458B01036,Bhagyanagar India Limited,BHAGYANAGAR INDIA LTD.,BHAGYANGR,BE,512296,BHAGYANGR,True,True,EXACT,EXACT,2026-06-07
INE474E01029,Bhandari Hosiery Exports Limited,BHANDARI HOSIERY EXPORTS LTD.,BHANDARI,BE,512608,BHANDARI,True,True,EXACT,EXACT,2026-06-07
INE05XR01022,Bharat Coking Coal Limited,BHARAT COKING COAL LIMITED,BHARATCOAL,EQ,544678,BHARATCOAL,True,True,EXACT,EXACT,2026-06-07
INE465A01025,Bharat Forge Limited,BHARAT FORGE LTD.,BHARATFORG,EQ,500493,BHARATFORG,True,True,EXACT,EXACT,2026-06-07
INE561C01019,Bharat Gears Limited,BHARAT GEARS LTD.,BHARATGEAR,EQ,505688,BHARATGEAR,True,True,EXACT,EXACT,2026-06-07
INE838B01021,Bharat Rasayan Limited,BHARAT RASAYAN LTD.,BHARATRAS,EQ,590021,BHARATRAS,True,True,EXACT,EXACT,2026-06-07
INE415D01024,Bharat Seats Limited,BHARAT SEATS LTD.,BHARATSE,EQ,523229,BHARATSE,True,True,EXACT,EXACT,2026-06-07
INE316L01019,Bharat Wire Ropes Limited,Bharat Wire Ropes Limited,BHARATWIRE,EQ,539799,BHARATWIRE,True,True,EXACT,EXACT,2026-06-07
INE397D01024,Bharti Airtel Limited,BHARTI AIRTEL LTD.,BHARTIARTL,EQ,532454,BHARTIARTL,True,True,EXACT,EXACT,2026-06-07
INE343G01021,Bharti Hexacom Limited,Bharti Hexacom Limited,BHARTIHEXA,EQ,544162,BHARTIHEXA,True,True,EXACT,EXACT,2026-06-07
INE257A01026,Bharat Heavy Electricals Limited,BHARAT HEAVY ELECTRICALS LTD.,BHEL,EQ,500103,BHEL,True,True,EXACT,EXACT,2026-06-07
INE986A01012,Bilcare Limited,BILCARE LTD.,BI,EQ,526853,BI,True,True,EXACT,EXACT,2026-06-07
INE412U01025,Bigbloc Construction Limited,Bigbloc Construction Limited,BIGBLOC,EQ,540061,BIGBLOC,True,True,EXACT,EXACT,2026-06-07
INE00E101023,Bikaji Foods International Limited,Bikaji Foods International Lim,BIKAJI,EQ,543653,BIKAJI,True,True,EXACT,HIGH,2026-06-07
INE828A01016,Bhartiya International Limited,BHARTIYA INTERNATIONAL LTD.,BIL,EQ,526666,BIL,True,True,EXACT,EXACT,2026-06-07
INE071A01013,BIL VYAPAR LIMITED,BIL VYAPAR LIMITED,BILVYAPAR,BE,500059,BILVYAPAR,True,True,EXACT,EXACT,2026-06-07
INE469A01019,Bimetal Bearings Limited,BIMETAL BEARINGS LTD.,BIMETAL,EQ,505681,BIMETAL,True,True,EXACT,EXACT,2026-06-07
INE376G01013,Biocon Limited,BIOCON LTD.,BIOCON,EQ,532523,BIOCON,True,True,EXACT,EXACT,2026-06-07
INE829A01014,Biofil Chemicals & Pharmaceuticals Limited,BIOFIL CHEMICALS & PHARMACEUTI,BIOFILCHEM,EQ,524396,BIOFILCHEM,True,True,EXACT,HIGH,2026-06-07
INE800A01015,Birla Cable Limited,Birla Cable Limited,BIRLACABLE,BE,500060,BIRLACABLE,True,True,EXACT,EXACT,2026-06-07
INE340A01012,Birla Corporation Limited,BIRLA CORPORATION LTD.,BIRLACORPN,EQ,500335,BIRLACORPN,True,True,EXACT,EXACT,2026-06-07
INE865C01022,Aditya Birla Money Limited,ADITYA BIRLA MONEY LTD.,BIRLAMONEY,EQ,532974,BIRLAMONEY,True,True,EXACT,EXACT,2026-06-07
INE557A01011,BirlaNu Limited,BIRLANU LIMITED,BIRLANU,EQ,509675,BIRLANU,True,True,EXACT,EXACT,2026-06-07
INE372E01025,Birla Precision Technologies Limited,BIRLA PRECISION TECHNOLOGIES L,BIRLAPREC,EQ,522105,BIRLAPREC,True,True,EXACT,HIGH,2026-06-07
INE0UIZ01018,BLACKBUCK LIMITED,BlackBuck Limited,BLACKBUCK,EQ,544288,BLACKBUCK,True,True,EXACT,EXACT,2026-06-07
INE761G01016,Black Rose Inds. Limited,BLACK ROSE INDUSTRIES LTD.,BLACKROSE,EQ,514183,BLACKROSE,True,True,EXACT,HIGH,2026-06-07
INE0N7W01012,BEML Land Assets Limited,BEML Land Assets Limited,BLAL,EQ,543898,BLAL,True,True,EXACT,EXACT,2026-06-07
INE791A01024,BLB Limited,BLB LTD.,BLBLIMITED,EQ,532290,BLBLIMITED,True,True,EXACT,EXACT,2026-06-07
INE525F01025,Balmer Lawrie Investments Limited,BALMER LAWRIE INVESTMENTS LTD.,BLIL,EQ,532485,BLIL,True,True,EXACT,EXACT,2026-06-07
INE416D01022,Bliss GVS Pharma Limited,BLISS GVS PHARMA LTD.,BLISSGVS,EQ,506197,BLISSGVS,True,True,EXACT,EXACT,2026-06-07
INE350H01032,B. L. Kashyap and Sons Limited,B.L.KASHYAP AND SONS LTD.,BLKASHYAP,EQ,532719,BLKASHYAP,True,True,EXACT,EXACT,2026-06-07
INE153T01027,BLS International Services Limited,BLS International Services Ltd,BLS,EQ,540073,BLS,True,True,EXACT,EXACT,2026-06-07
INE0NLT01010,BLS E-Services Limited,BLS E-Services Limited,BLSE,EQ,544107,BLSE,True,True,EXACT,EXACT,2026-06-07
INE657B01025,Blue Chip India Limited,BLUE CHIP INDIA LTD.,BLUECHIP,EQ,531936,BLUECHIP,True,True,EXACT,EXACT,2026-06-07
,Blue Coast Hotels Limited,,BLUECOAST,BE,,,True,False,MISSING,MISSING,2026-06-07
INE233B01017,Blue Dart Express Limited,BLUE DART EXPRESS LTD.,BLUEDART,EQ,526612,BLUEDART,True,True,EXACT,EXACT,2026-06-07
INE0KBH01020,Blue Jet Healthcare Limited,Blue Jet Healthcare Limited,BLUEJET,EQ,544009,BLUEJET,True,True,EXACT,EXACT,2026-06-07
INE472A01039,Blue Star Limited,BLUE STAR LTD.,BLUESTARCO,EQ,500067,BLUESTARCO,True,True,EXACT,EXACT,2026-06-07
INE304W01038,BlueStone Jewellery and Lifestyle Limited,BlueStone Jewellery and Lifest,BLUESTONE,EQ,544484,BLUESTONE,True,True,EXACT,EXACT,2026-06-07
INE0U4101014,Bluspring Enterprises Limited,Bluspring Enterprises Limited,BLUSPRING,EQ,544414,BLUSPRING,True,True,EXACT,EXACT,2026-06-07
INE965W01036,BMW Ventures Limited,BMW VENTURES LIMITED,BMWVENTLTD,EQ,544543,BMWVENTLTD,True,True,EXACT,EXACT,2026-06-07
INE00HZ01011,BN Agrochem Limited,BN AGROCHEM LIMITED,BNAGROCHEM,BE,526125,BNAGROCHEM,True,True,EXACT,EXACT,2026-06-07
INE489D01011,B & A Limited,B & A LTD.,BNALTD,EQ,508136,BNALTD,True,True,EXACT,EXACT,2026-06-07
INE338D01028,Bodal Chemicals Limited,BODAL CHEMICALS LTD.,BODALCHEM,BE,524370,BODALCHEM,True,True,EXACT,EXACT,2026-06-07
,Bohra Industries Limited,,BOHRAIND,BE,,,True,False,MISSING,MISSING,2026-06-07
INE032A01023,Bombay Dyeing & Mfg Company Limited,BOMBAY DYEING & MFG.CO.LTD.,BOMDYEING,EQ,500020,BOMDYEING,True,True,EXACT,HIGH,2026-06-07
INE0B9A01018,Bonlon Industries Limited,BONLON INDUSTRIES LIMITED,BONLON,EQ,543211,BONLON,True,True,EXACT,EXACT,2026-06-07
INE16SF01016,Borana Weaves Limited,BORANA WEAVES LIMITED,BORANA,EQ,544404,BORANA,True,True,EXACT,EXACT,2026-06-07
INE02PY01013,Borosil Limited,Borosil Limited,BOROLTD,EQ,543212,BOROLTD,True,True,EXACT,EXACT,2026-06-07
INE666D01022,BOROSIL RENEWABLES LIMITED,BOROSIL RENEWABLES LIMITED,BORORENEW,EQ,502219,BORORENEW,True,True,EXACT,EXACT,2026-06-07
INE02L001032,Borosil Scientific Limited,Borosil Scientific Limited,BOROSCI,EQ,544184,BOROSCI,True,True,EXACT,EXACT,2026-06-07
