ISIN,SYMBOL,COMPANY_NAME_NSE,COMPANY_NAME_SCREENER,MATCH_SCORE,MATCH_STATUS,LAST_UPDATED
,BCLIND,Bcl Industries Limited,BCL Industries,100.0,EXACT,2026-06-07
,BCONCEPTS,Brand Concepts Limited,Brand Concepts,100.0,EXACT,2026-06-07
,BCPL,BCPL Railway Infrastructure Limited,Nila Infrastruct,69.77,UNMATCHED,2026-06-07
,BDL,Bharat Dynamics Limited,Bharat Dynamics,100.0,EXACT,2026-06-07
,BEARDSELL,Beardsell Limited,Beardsell,100.0,EXACT,2026-06-07
,BECTORFOOD,Mrs. Bectors Food Specialities Limited,Essen Speciality,57.78,UNMATCHED,2026-06-07
,BEDMUTHA,Bedmutha Industries Limited,BDH Industries,84.85,REVIEW,2026-06-07
,BEEKAY,Beekay Steel Industries Limited,Beekay Steel Ind,82.05,REVIEW,2026-06-07
,BEL,Bharat Electronics Limited,Bharat Electron,90.91,HIGH_CONFIDENCE,2026-06-07
,BELLACASA,Bella Casa Fashion & Retail Limited,Bella Casa Fashi,78.05,REVIEW,2026-06-07
,BELRISE,Belrise Industries Limited,Belrise Industri,94.12,HIGH_CONFIDENCE,2026-06-07
,BEML,BEML Limited,BEML Ltd,100.0,EXACT,2026-06-07
,BENGALASM,Bengal & Assam Company Limited,Bengal & Assam,100.0,EXACT,2026-06-07
,BEPL,Bhansali Engineering Polymers Limited,AIA Engineering,63.64,UNMATCHED,2026-06-07
,BERGEPAINT,Berger Paints (I) Limited,Berger Paints,92.86,HIGH_CONFIDENCE,2026-06-07
,BESTAGRO,Best Agrolife Limited,Best Agrolife,100.0,EXACT,2026-06-07
,BETA,Beta Drugs Limited,Beta Drugs Ltd,100.0,EXACT,2026-06-07
,BFINVEST,BF Investment Limited,BF Investment,100.0,EXACT,2026-06-07
,BFUTILITIE,BF Utilities Limited,BF Utilities,100.0,EXACT,2026-06-07
,BGRENERGY,BGR Energy Systems Limited,BGR Energy Sys.,87.5,HIGH_CONFIDENCE,2026-06-07
,BHAGCHEM,Bhagiradha Chemicals & Industries Limited,Fractal Industries,65.31,UNMATCHED,2026-06-07
,BHAGERIA,Bhageria Industries Limited,Bhageria Indust.,88.24,HIGH_CONFIDENCE,2026-06-07
,BHAGYANGR,Bhagyanagar India Limited,Bhagyanagar Ind,93.75,HIGH_CONFIDENCE,2026-06-07
,BHANDARI,Bhandari Hosiery Exports Limited,Bhandari Hosiery,80.0,REVIEW,2026-06-07
,BHARATCOAL,Bharat Coking Coal Limited,Bharat Coking,83.87,REVIEW,2026-06-07
,BHARATFORG,Bharat Forge Limited,Bharat Forge,100.0,EXACT,2026-06-07
,BHARATGEAR,Bharat Gears Limited,Bharat Gears,100.0,EXACT,2026-06-07
,BHARATRAS,Bharat Rasayan Limited,Bharat Rasayan,100.0,EXACT,2026-06-07
,BHARATSE,Bharat Seats Limited,Bharat Seats,100.0,EXACT,2026-06-07
,BHARATWIRE,Bharat Wire Ropes Limited,Bharat Wire,78.57,REVIEW,2026-06-07
,BHARTIARTL,Bharti Airtel Limited,Bharti Airtel,100.0,EXACT,2026-06-07
,BHARTIHEXA,Bharti Hexacom Limited,Bharti Hexacom,100.0,EXACT,2026-06-07
,BHEL,Bharat Heavy Electricals Limited,Bajaj Electrical,70.0,UNMATCHED,2026-06-07
,BI,Bilcare Limited,Bilcare,100.0,EXACT,2026-06-07
,BIGBLOC,Bigbloc Construction Limited,BIGBLOC Const.,78.79,REVIEW,2026-06-07
,BIKAJI,Bikaji Foods International Limited,Amit Internation,66.67,UNMATCHED,2026-06-07
,BIL,Bhartiya International Limited,Bhartiya Intl.,74.29,UNMATCHED,2026-06-07
,BILVYAPAR,BIL VYAPAR LIMITED,BIL Vyapar,100.0,EXACT,2026-06-07
,BIMETAL,Bimetal Bearings Limited,Bimetal Bearings,100.0,EXACT,2026-06-07
,BIOCON,Biocon Limited,Biocon,100.0,EXACT,2026-06-07
,BIOFILCHEM,Biofil Chemicals & Pharmaceuticals Limited,Biofil Chemicals,66.67,UNMATCHED,2026-06-07
,BIRLACABLE,Birla Cable Limited,Birla Cable,100.0,EXACT,2026-06-07
,BIRLACORPN,Birla Corporation Limited,Birla Corpn.,83.33,REVIEW,2026-06-07
,BIRLAMONEY,Aditya Birla Money Limited,Adit.Birla Money,94.12,HIGH_CONFIDENCE,2026-06-07
,BIRLANU,BirlaNu Limited,BirlaNu Ltd,100.0,EXACT,2026-06-07
,BIRLAPREC,Birla Precision Technologies Limited,Birla Precision,69.77,UNMATCHED,2026-06-07
,BLACKBUCK,BLACKBUCK LIMITED,Blackbuck,100.0,EXACT,2026-06-07
,BLACKROSE,Black Rose Inds. Limited,Black Rose Indus,96.77,EXACT,2026-06-07
,BLAL,BEML Land Assets Limited,BEML Land Assets,100.0,EXACT,2026-06-07
,BLBLIMITED,BLB Limited,BLB,100.0,EXACT,2026-06-07
,BLIL,Balmer Lawrie Investments Limited,Balmer Law. Inv.,71.79,UNMATCHED,2026-06-07
,BLISSGVS,Bliss GVS Pharma Limited,Bliss GVS Pharma,100.0,EXACT,2026-06-07
,BLKASHYAP,B. L. Kashyap and Sons Limited,B.L.Kashyap,70.97,UNMATCHED,2026-06-07
,BLS,BLS International Services Limited,KEC International,74.42,UNMATCHED,2026-06-07
,BLSE,BLS E-Services Limited,BLS E-Services,100.0,EXACT,2026-06-07
,BLUECHIP,Blue Chip India Limited,Blue Chip India,100.0,EXACT,2026-06-07
,BLUECOAST,Blue Coast Hotels Limited,Blu.Coast Hotel.,93.75,HIGH_CONFIDENCE,2026-06-07
,BLUEDART,Blue Dart Express Limited,Blue Dart Expres,96.97,EXACT,2026-06-07
,BLUEJET,Blue Jet Healthcare Limited,Blue Jet Health,88.24,HIGH_CONFIDENCE,2026-06-07
,BLUESTARCO,Blue Star Limited,Blue Star,100.0,EXACT,2026-06-07
,BLUESTONE,BlueStone Jewellery and Lifestyle Limited,Bluestone Jewel,62.5,UNMATCHED,2026-06-07
,BLUSPRING,Bluspring Enterprises Limited,Bluspring Enter.,83.33,REVIEW,2026-06-07
,BMWVENTLTD,BMW Ventures Limited,BMW Ventures,100.0,EXACT,2026-06-07
,BNAGROCHEM,BN Agrochem Limited,BN Agrochem,100.0,EXACT,2026-06-07
,BNALTD,B & A Limited,B & A,100.0,EXACT,2026-06-07
,BODALCHEM,Bodal Chemicals Limited,Bodal Chemicals,100.0,EXACT,2026-06-07
,BOHRAIND,Bohra Industries Limited,Bohra Industries,100.0,EXACT,2026-06-07
,BOMDYEING,Bombay Dyeing & Mfg Company Limited,Bombay Dyeing,86.67,HIGH_CONFIDENCE,2026-06-07
,BONLON,Bonlon Industries Limited,Bonlon Industrie,96.97,EXACT,2026-06-07
,BORANA,Borana Weaves Limited,Borana Weaves,100.0,EXACT,2026-06-07
,BOROLTD,Borosil Limited,Borosil,100.0,EXACT,2026-06-07
,BORORENEW,BOROSIL RENEWABLES LIMITED,Borosil Renew.,83.87,REVIEW,2026-06-07
,BOROSCI,Borosil Scientific Limited,Borosil Scienti.,90.91,HIGH_CONFIDENCE,2026-06-07
,BOSCH-HCIL,BOSCH HOME COMFORT INDIA LIMITED,Bosch Home Comfort,85.71,HIGH_CONFIDENCE,2026-06-07
,BOSCHLTD,Bosch Limited,Bosch,100.0,EXACT,2026-06-07
,BPCL,Bharat Petroleum Corporation Limited,Bharat Electron,70.97,UNMATCHED,2026-06-07
,BPL,BPL Limited,BPL,100.0,EXACT,2026-06-07
,BRIGADE,Brigade Enterprises Limited,Brigade Enterpr.,88.24,HIGH_CONFIDENCE,2026-06-07
,BRIGHOTEL,Brigade Hotel Ventures Limited,Brigade Hotel,74.29,UNMATCHED,2026-06-07
,BRITANNIA,Britannia Industries Limited,Britannia Inds.,82.35,REVIEW,2026-06-07
,BRNL,Bharat Road Network Limited,Bharat Road,73.33,UNMATCHED,2026-06-07
,BROOKS,Brooks Laboratories Limited,Choksi Laborator,74.29,UNMATCHED,2026-06-07
,BSE,BSE Limited,BSE,100.0,EXACT,2026-06-07
,BSHSL,Bombay Super Hybrid Seeds Limited,Bombay Super Hyb,78.05,REVIEW,2026-06-07
,BSL,BSL Limited,BSL,100.0,EXACT,2026-06-07
,BSOFT,BIRLASOFT LIMITED,Birlasoft Ltd,100.0,EXACT,2026-06-07
,BTML,Bodhi Tree Multimedia Limited,Bodhi Tree,64.52,UNMATCHED,2026-06-07
,BTTL,Bhilwara Technical Textiles Limited,Bhilwara Tech,65.0,UNMATCHED,2026-06-07
,BUILDPRO,Shankara Buildpro Limited,Shankara Buildpro,100.0,EXACT,2026-06-07
,BUTTERFLY,Butterfly Gandhimathi Appliances Limited,Butterfly Gan Ap,66.67,UNMATCHED,2026-06-07
,BVCL,Barak Valley Cements Limited,Barak Valley,75.0,REVIEW,2026-06-07
,BYKE,The Byke Hospitality Ltd,The Byke Hospi.,82.35,REVIEW,2026-06-07
,CALSOFT,California Software Company Limited,California Soft.,88.24,HIGH_CONFIDENCE,2026-06-07
,CAMLINFINE,Camlin Fine Sciences Limited,ANG Lifesciences,72.22,UNMATCHED,2026-06-07
,CAMPUS,Campus Activewear Limited,Campus Activewe.,93.75,HIGH_CONFIDENCE,2026-06-07
,CAMS,Computer Age Management Services Limited,Safecure Service,58.33,UNMATCHED,2026-06-07
,CANBK,Canara Bank,Canara Bank,100.0,EXACT,2026-06-07
,CANFINHOME,Can Fin Homes Limited,Can Fin Homes,100.0,EXACT,2026-06-07
,CANHLIFE,Canara HSBC Life Insurance Company Limited,Life Insurance,70.0,UNMATCHED,2026-06-07
,CANTABIL,Cantabil Retail India Limited,Cantabil Retail,83.33,REVIEW,2026-06-07
,CAPACITE,Capacit'e Infraprojects Limited,Capacit'e Infra.,78.95,REVIEW,2026-06-07
,CAPILLARY,Capillary Technologies India Limited,AAA Technologies,72.73,UNMATCHED,2026-06-07
,CAPITALSFB,Capital Small Finance Bank Limited,AU Small Finance,71.43,UNMATCHED,2026-06-07
,CAPLIPOINT,Caplin Point Laboratories Limited,Caplin Point Lab,78.05,REVIEW,2026-06-07
,CAPTRUST,Capital Trust Limited,Capital Trust,100.0,EXACT,2026-06-07
,CARBORUNIV,Carborundum Universal Limited,Carborundum Uni.,83.33,REVIEW,2026-06-07
,CARERATING,CARE Ratings Limited,CARE Ratings,100.0,EXACT,2026-06-07
,CARRARO,Carraro India Limited,Carraro India,100.0,EXACT,2026-06-07
,CARTRADE,Cartrade Tech Limited,Cartrade Tech,100.0,EXACT,2026-06-07
,CARYSIL,CARYSIL LIMITED,Carysil,100.0,EXACT,2026-06-07
,CASTROLIND,Castrol India Limited,Castrol India,100.0,EXACT,2026-06-07
,CCAVENUE,AvenuesAI Limited,AvenuesAI,100.0,EXACT,2026-06-07
,CCCL,Consolidated Construction Consortium Limited,Athena Construc.,50.98,UNMATCHED,2026-06-07
,CCHHL,Country Club Hospitality & Holidays Limited,Country Club Hos,65.31,UNMATCHED,2026-06-07
,CCL,CCL Products (India) Limited,CCL Products,80.0,REVIEW,2026-06-07
,CDSL,Central Depository Services (India) Limited,Kapston Services,61.22,UNMATCHED,2026-06-07
,CEATLTD,CEAT Limited,CEAT,100.0,EXACT,2026-06-07
,CEIGALL,Ceigall India Limited,Ceigall India,100.0,EXACT,2026-06-07
,CEINSYS,Ceinsys Tech Limited,Ceinsys Tech,100.0,EXACT,2026-06-07
,CELEBRITY,Celebrity Fashions Limited,Celebrity Fash.,87.5,HIGH_CONFIDENCE,2026-06-07
,CELLO,Cello World Limited,Cello World,100.0,EXACT,2026-06-07
,CEMPRO,Cemindia Projects Limited,Cemindia Project,96.97,EXACT,2026-06-07
,CENTENKA,Century Enka Limited,Century Enka,100.0,EXACT,2026-06-07
,CENTEXT,Century Extrusions Limited,Century Extrus.,87.5,HIGH_CONFIDENCE,2026-06-07
,CENTRALBK,Central Bank of India,Bank of India,76.47,REVIEW,2026-06-07
,CENTRUM,Centrum Capital Limited,Centrum Capital,100.0,EXACT,2026-06-07
,CENTUM,Centum Electronics Limited,Centum Electron,90.91,HIGH_CONFIDENCE,2026-06-07
,CENTURYPLY,Century Plyboards (India) Limited,Century Plyboard,82.05,REVIEW,2026-06-07
,CERA,Cera Sanitaryware Limited,Cera Sanitary.,86.67,HIGH_CONFIDENCE,2026-06-07
,CEREBRAINT,Cerebra Integrated Technologies Limited,Defrail Technologies,66.67,UNMATCHED,2026-06-07
,CESC,CESC Limited,CESC,100.0,EXACT,2026-06-07
,CEWATER,Concord Enviro Systems Limited,Concord Enviro,77.78,REVIEW,2026-06-07
,CGCL,Capri Global Capital Limited,Capri Global,75.0,REVIEW,2026-06-07
,CGPOWER,CG Power and Industrial Solutions Limited,I Power Solution,65.31,UNMATCHED,2026-06-07
,CHALET,Chalet Hotels Limited,Chalet Hotels,100.0,EXACT,2026-06-07
,CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,Lime Chemicals,60.47,UNMATCHED,2026-06-07
,CHEMBOND,Chembond Material Technologies Limited,Defrail Technologies,72.0,UNMATCHED,2026-06-07
,CHEMBONDCH,Chembond Chemicals Limited,Chembond Chemic.,90.91,HIGH_CONFIDENCE,2026-06-07
,CHEMCON,Chemcon Speciality Chemicals Limited,Chemcon Special.,69.77,UNMATCHED,2026-06-07
,CHEMFAB,Chemfab Alkalis Limited,Chemfab Alka.,88.89,HIGH_CONFIDENCE,2026-06-07
,CHEMPLASTS,Chemplast Sanmar Limited,Chemplast Sanmar,100.0,EXACT,2026-06-07
,CHENNPETRO,Chennai Petroleum Corporation Limited,Chennai Ferrous,75.0,REVIEW,2026-06-07
,CHEVIOT,Cheviot Company Limited,Cheviot Company,100.0,EXACT,2026-06-07
,CHOICEIN,Choice International Limited,CCL Internationa,83.33,REVIEW,2026-06-07
,CHOLAFIN,Cholamandalam Investment and Finance Company Limited,Cholaman.Inv.&Fn,58.82,UNMATCHED,2026-06-07
,CHOLAHLDNG,Cholamandalam Financial Holdings Limited,Chola Financial,63.83,UNMATCHED,2026-06-07
,CIEINDIA,CIE Automotive India Limited,CIE Automotive,82.35,REVIEW,2026-06-07
,CIFL,Capital India Finance Limited,Capital India,76.47,REVIEW,2026-06-07
,CINELINE,Cineline India Limited,Cineline India,100.0,EXACT,2026-06-07
,CINEVISTA,Cinevista Limited,Cinevista,100.0,EXACT,2026-06-07
,CIPLA,Cipla Limited,Cipla,100.0,EXACT,2026-06-07
,CLCIND,CLC Industries Limited,CLC Industries,100.0,EXACT,2026-06-07
,CLEAN,Clean Science and Technology Limited,Onemi Technology,63.64,UNMATCHED,2026-06-07
,CLEANMAX,Clean Max Enviro Energy Solutions Limited,Clean Max Enviro,65.31,UNMATCHED,2026-06-07
,CLEDUCATE,CL Educate Limited,CL Educate,100.0,EXACT,2026-06-07
,CLSEL,Chaman Lal Setia Exports Limited,Chamanlal Setia,76.92,REVIEW,2026-06-07
,CMPDI,Central Mine Planning & Design Institute Limited,Central Mine Pla,59.26,UNMATCHED,2026-06-07
,CMSINFO,CMS Info Systems Limited,CMS Info Systems,100.0,EXACT,2026-06-07
,CNL,Creative Newtech Limited,Creative Newtech,100.0,EXACT,2026-06-07
,COALINDIA,Coal India Limited,Coal India,100.0,EXACT,2026-06-07
,COASTCORP,Coastal Corporation Limited,Astral,76.92,REVIEW,2026-06-07
,COCHINSHIP,Cochin Shipyard Limited,Cochin Shipyard,100.0,EXACT,2026-06-07
,COCKERILL,John Cockerill India Limited,John Cockerill,82.35,REVIEW,2026-06-07
,COFFEEDAY,Coffee Day Enterprises Limited,Coffee Day Enter,84.21,REVIEW,2026-06-07
,COFORGE,Coforge Limited,Coforge,100.0,EXACT,2026-06-07
,COHANCE,Cohance Lifesciences Limited,ANG Lifesciences,83.33,REVIEW,2026-06-07
,COLPAL,Colgate Palmolive (India) Limited,Colgate-Palmoliv,82.05,REVIEW,2026-06-07
,COMFINTE,Comfort Intech Limited,Comfort Intech,100.0,EXACT,2026-06-07
,COMPINFO,Compuage Infocom Limited,Compuage Info.,89.66,HIGH_CONFIDENCE,2026-06-07
,COMPUSOFT,Compucom Software Limited,Compucom Soft.,86.67,HIGH_CONFIDENCE,2026-06-07
,COMSYN,Commercial Syn Bags Limited,ZF Commercial,68.75,UNMATCHED,2026-06-07
,CONCOR,Container Corporation of India Limited,Container Corpn.,75.86,REVIEW,2026-06-07
,CONCORDBIO,Concord Biotech Limited,Concord Biotech,100.0,EXACT,2026-06-07
,CONFIPET,Confidence Petroleum India Limited,Confidence Petro,76.19,REVIEW,2026-06-07
,CONSOFINVT,Consolidated Finvest & Holdings Limited,Arnold Holdings,59.09,UNMATCHED,2026-06-07
,CONTROLPR,Control Print Limited,Control Print,100.0,EXACT,2026-06-07
,CORALFINAC,Coral India Finance & Housing Limited,Coral India Fin.,71.43,UNMATCHED,2026-06-07
,CORDSCABLE,Cords Cable Industries Limited,CLC Industries,77.78,REVIEW,2026-06-07
,COROMANDEL,Coromandel International Limited,Coromandel Inter,80.0,REVIEW,2026-06-07
,CORONA,CORONA Remedies Limited,Corona Remedies,100.0,EXACT,2026-06-07
,COSMOFIRST,COSMO FIRST LIMITED,Cosmo First,100.0,EXACT,2026-06-07
,COUNCODOS,Country Condo's Limited,Country Condo,92.86,HIGH_CONFIDENCE,2026-06-07
,CPCAP,CP Capital Limited,CP Capital,100.0,EXACT,2026-06-07
,CPEDU,Career Point Edutech Limited,Career Point Edu,88.89,HIGH_CONFIDENCE,2026-06-07
,CPPLUS,Aditya Infotech Limited,Aditya Infotech,100.0,EXACT,2026-06-07
,CRAFTSMAN,Craftsman Automation Limited,Craftsman Auto,82.35,REVIEW,2026-06-07
,CRAMC,Canara Robeco Asset Management Company Limited,Canara Robeco,60.47,UNMATCHED,2026-06-07
,CREATIVEYE,Creative Eye Limited,Creative Eye,100.0,EXACT,2026-06-07
,CREDITACC,CREDITACCESS GRAMEEN LIMITED,CreditAcc. Gram.,82.35,REVIEW,2026-06-07
,CREST,Crest Ventures Limited,Crest Ventures,100.0,EXACT,2026-06-07
,CRISIL,CRISIL Limited,CRISIL,100.0,EXACT,2026-06-07
,CRIZAC,Crizac Limited,Crizac,100.0,EXACT,2026-06-07
,CROMPTON,Crompton Greaves Consumer Electricals Limited,Crompton Gr. Con,57.69,UNMATCHED,2026-06-07
,CROWN,Crown Lifters Limited,Crown Lifters,100.0,EXACT,2026-06-07
,CSBBANK,CSB Bank Limited,CSB Bank,100.0,EXACT,2026-06-07
,CSLFINANCE,CSL Finance Limited,CSL Finance,100.0,EXACT,2026-06-07
,CTE,Cambridge Technology Enterprises Limited,Amba Enterprises,62.5,UNMATCHED,2026-06-07
,CUB,City Union Bank Limited,City Union Bank,100.0,EXACT,2026-06-07
,CUBEXTUB,Cubex Tubings Limited,Cubex Tubings,100.0,EXACT,2026-06-07
,CUMMINSIND,Cummins India Limited,Cummins India,100.0,EXACT,2026-06-07
,CUPID,Cupid Limited,Cupid,100.0,EXACT,2026-06-07
,CURAA,Cura Technologies Limited,HCL Technologies,84.85,REVIEW,2026-06-07
,CYBERMEDIA,Cyber Media (India) Limited,Cyber Media Ind,93.75,HIGH_CONFIDENCE,2026-06-07
,CYBERTECH,Cybertech Systems And Software Limited,ERP Soft Systems,65.22,UNMATCHED,2026-06-07
,CYIENT,Cyient Limited,Cyient,100.0,EXACT,2026-06-07
,CYIENTDLM,Cyient DLM Limited,Cyient DLM,100.0,EXACT,2026-06-07
,DABUR,Dabur India Limited,Dabur India,100.0,EXACT,2026-06-07
,DAICHI,Dai-Ichi Karkaria Limited,Dai-ichi Karkari,96.97,EXACT,2026-06-07
,DALBHARAT,Dalmia Bharat Limited,Dalmia Bharat,100.0,EXACT,2026-06-07
,DALMIASUG,Dalmia Bharat Sugar and Industries Limited,Aarti Industries,64.0,UNMATCHED,2026-06-07
,DAMCAPITAL,Dam Capital Advisors Limited,Dam Capital Advi,88.89,HIGH_CONFIDENCE,2026-06-07
,DAMODARIND,Damodar Industries Limited,Damodar Indust.,87.5,HIGH_CONFIDENCE,2026-06-07
,DANGEE,Dangee Dums Limited,Dangee Dums,100.0,EXACT,2026-06-07
,DATAMATICS,Datamatics Global Services Limited,Datamatics Glob.,73.17,UNMATCHED,2026-06-07
,DATAPATTNS,Data Patterns (India) Limited,Data Pattern,77.42,REVIEW,2026-06-07
,DAVANGERE,Davangere Sugar Company Limited,Davangere Sugar,100.0,EXACT,2026-06-07
,DBCORP,D.B.Corp Limited,Cords Cable,63.16,UNMATCHED,2026-06-07
,DBEIL,Deepak Builders & Engineers India Limited,Engineers India,65.22,UNMATCHED,2026-06-07
,DBL,Dilip Buildcon Limited,Dilip Buildcon,100.0,EXACT,2026-06-07
,DBOL,Dhampur Bio Organics Limited,Dhampur Bio,70.97,UNMATCHED,2026-06-07
,DBREALTY,Valor Estate Limited,Valor Estate,100.0,EXACT,2026-06-07
,DBSTOCKBRO,DB (International) Stock Brokers Limited,International Ge,65.22,UNMATCHED,2026-06-07
,DCAL,Dishman Carbogen Amcis Limited,Dishman Carbogen,84.21,REVIEW,2026-06-07
,DCBBANK,DCB Bank Limited,DCB Bank,100.0,EXACT,2026-06-07
,DCI,Dc Infotech And Communication Limited,Indian Infotech,63.64,UNMATCHED,2026-06-07
,DCM,DCM  Limited,DCM,100.0,EXACT,2026-06-07
,DCMFINSERV,DCM Financial Services Limited,DCM Financial,74.29,UNMATCHED,2026-06-07
,DCMNVL,DCM Nouvelle Limited,DCM Nouvelle,100.0,EXACT,2026-06-07
,DCMSHRIRAM,DCM Shriram Limited,DCM Shriram,100.0,EXACT,2026-06-07
,DCMSIL,DCM Shriram International Limited,DCM Shriram Intl,78.05,REVIEW,2026-06-07
,DCMSRIND,DCM Shriram Industries Limited,DCM Shriram Inds,84.21,REVIEW,2026-06-07
,DCW,DCW Limited,DCW,100.0,EXACT,2026-06-07
,DCXINDIA,DCX Systems Limited,DCX Systems,100.0,EXACT,2026-06-07
,DDEVPLSTIK,Ddev Plastiks Industries Limited,Paos Industries,71.79,UNMATCHED,2026-06-07
,DECCANCE,Deccan Cements Limited,Deccan Cements,100.0,EXACT,2026-06-07
,DECNGOLD,Deccan Gold Mines Limited,Dec.Gold Mines,90.32,HIGH_CONFIDENCE,2026-06-07
,DEEDEV,DEE Development Engineers Limited,DEE Development,75.0,REVIEW,2026-06-07
,DEEPAKFERT,Deepak Fertilizers and Petrochemicals Corporation Limited,Deepak Fertilis.,57.69,UNMATCHED,2026-06-07
,DEEPAKNTR,Deepak Nitrite Limited,Deepak Nitrite,100.0,EXACT,2026-06-07
,DEEPINDS,Deep Industries Limited,Deep Industries,100.0,EXACT,2026-06-07
,DELHIVERY,Delhivery Limited,Delhivery,100.0,EXACT,2026-06-07
,DELPHIFX,DELPHI WORLD MONEY LIMITED,Delphi World,80.0,REVIEW,2026-06-07
,DELTACORP,Delta Corp Limited,Delta Corp,100.0,EXACT,2026-06-07
,DELTAMAGNT,Delta Manufacturing Limited,Delta Manufact.,84.85,REVIEW,2026-06-07
,DEN,Den Networks Limited,Den Networks,100.0,EXACT,2026-06-07
,DENORA,De Nora India Limited,DE Nora India,100.0,EXACT,2026-06-07
,DENTA,Denta Water and Infra Solutions Limited,RNIT AI Solution,55.32,UNMATCHED,2026-06-07
,DEVIT,Dev Information Technology Limited,Dev Information,73.17,UNMATCHED,2026-06-07
,DEVX,Dev Accelerator Limited,Dev Accele.,80.0,REVIEW,2026-06-07
,DEVYANI,Devyani International Limited,International Ge,81.08,REVIEW,2026-06-07
,DGCONTENT,Digicontent Limited,Digicontent,100.0,EXACT,2026-06-07
,DHAMPURSUG,Dhampur Sugar Mills Limited,Dhampur Sugar,81.25,REVIEW,2026-06-07
,DHANBANK,Dhanlaxmi Bank Limited,Dhanlaxmi Bank,100.0,EXACT,2026-06-07
,DHANUKA,Dhanuka Agritech Limited,Dhanuka Agritech,100.0,EXACT,2026-06-07
,DHARAN,DHARAN INFRA-EPC LIMITED,Dharan Infra-EPC,100.0,EXACT,2026-06-07
,DHARMAJ,Dharmaj Crop Guard Limited,Dharmaj Crop,80.0,REVIEW,2026-06-07
,DHRUV,Dhruv Consultancy Services Limited,Dhruv Consultanc,76.19,REVIEW,2026-06-07
,DHUNINV,Dhunseri Investments Limited,Dhunseri Invest.,85.71,HIGH_CONFIDENCE,2026-06-07
,DIACABS,Diamond Power Infrastructure Limited,Anna Infrastruct,63.64,UNMATCHED,2026-06-07
,DIAMINESQ,Diamines & Chemicals Limited,Diamines & Chem.,83.87,REVIEW,2026-06-07
,DIAMONDYD,Prataap Snacks Limited,Prataap Snacks,100.0,EXACT,2026-06-07
,DICIND,DIC India Limited,DIC India,100.0,EXACT,2026-06-07
,DIFFNKG,Diffusion Engineers Limited,Diffusion Eng,81.25,REVIEW,2026-06-07
,DIGIDRIVE,Digidrive Distributors Limited,Digidrive Dist.,77.78,REVIEW,2026-06-07
,DIGISPICE,DiGiSPICE Technologies Limited,DigiSpice Tech.,77.78,REVIEW,2026-06-07
,DIGITIDE,Digitide Solutions Limited,Digitide Solutio,94.12,HIGH_CONFIDENCE,2026-06-07
,DIGJAMLMTD,Digjam Limited,Digjam,100.0,EXACT,2026-06-07
,DISAQ,Disa India Limited,Disa India,100.0,EXACT,2026-06-07
,DISHTV,Dish TV India Limited,Dish TV India,100.0,EXACT,2026-06-07
,DIVGIITTS,Divgi Torqtransfer Systems Limited,Digilogic Systems,55.81,UNMATCHED,2026-06-07
,DIVISLAB,Divi's Laboratories Limited,Divi's Lab.,68.97,UNMATCHED,2026-06-07
,DIXON,Dixon Technologies (India) Limited,Dixon Technolog.,76.92,REVIEW,2026-06-07
,DJML,DJ Mediaprint & Logistics Limited,DJ Mediaprint,72.22,UNMATCHED,2026-06-07
,DLF,DLF Limited,DLF,100.0,EXACT,2026-06-07
,DLINKINDIA,D-Link (India) Limited,D-Link India,100.0,EXACT,2026-06-07
,DMART,Avenue Supermarts Limited,Avenue Super.,82.76,REVIEW,2026-06-07
,DMCC,DMCC SPECIALITY CHEMICALS LIMITED,DMCC Speciality,75.0,REVIEW,2026-06-07
,DNAMEDIA,Diligent Media Corporation Limited,Diligent Media,100.0,EXACT,2026-06-07
,DODLA,Dodla Dairy Limited,Dodla Dairy,100.0,EXACT,2026-06-07
,DOLATALGO,Dolat Algotech Limited,Dolat Algotech,100.0,EXACT,2026-06-07
,DOLLAR,Dollar Industries Limited,Dollar Industrie,96.97,EXACT,2026-06-07
,DOLPHIN,Dolphin Offshore Enterprises (India) Limited,Dolphin Offshore,64.0,UNMATCHED,2026-06-07
,DOMS,DOMS Industries Limited,DOMS Industries,100.0,EXACT,2026-06-07
,DONEAR,Donear Industries Limited,Dollar Industrie,84.85,REVIEW,2026-06-07
,DPABHUSHAN,D. P. Abhushan Limited,D.P. Abhushan,100.0,EXACT,2026-06-07
,DPSCLTD,DPSC Limited,DCW,57.14,UNMATCHED,2026-06-07
,DPWIRES,D P Wires Limited,D P Wires,100.0,EXACT,2026-06-07
,DRAGARWQ,Dr Agarwals Eye Hospital Limited,Dr Agarwal's Eye,75.0,REVIEW,2026-06-07
,DRCSYSTEMS,DRC Systems India Limited,DRC Systems,78.57,REVIEW,2026-06-07
,DREAMFOLKS,Dreamfolks Services Limited,Dreamfolks Servi,91.43,HIGH_CONFIDENCE,2026-06-07
,DREDGECORP,Dredging Corporation of India Limited,Dredging Corpn.,74.07,UNMATCHED,2026-06-07
,DRREDDY,Dr. Reddy's Laboratories Limited,Dr Reddy's Labs,78.95,REVIEW,2026-06-07
,DSFCL,DCM Shriram Fine Chemicals Limited,DCM Shriram Fine Chemicals,100.0,EXACT,2026-06-07
,DSSL,Dynacons Systems & Solutions Limited,Mach Travel Solutions,63.83,UNMATCHED,2026-06-07
