symbol,date_start,date_end,quarter_label,window_label,filing_date,revenue_cr,net_profit_cr,eps,rounding,standalone_or_consolidated,source
AAREYDRUGS,2021-10-01,2021-12-31,Third quarter,Q3FY22,08-Feb-202,140.267,1.948,0.77,Lakhs,Standalone,nselib_xbrl
AAREYDRUGS,2022-01-01,2022-03-31,Yearly,Q4FY22,31-May-202,120.2461,0.2276,0.3,Lakhs,Standalone,nselib_xbrl
AAREYDRUGS,2022-04-01,2022-06-30,First quarter,Q1FY23,13-Aug-202,117.3409,0.8001,0.32,Lakhs,Standalone,nselib_xbrl
AAREYDRUGS,2022-07-01,2022-09-30,Half yearly,Q2FY23,15-Nov-202,76.2608,2.5294,0.83,Lakhs,Standalone,nselib_xbrl
AAREYDRUGS,2022-10-01,2022-12-31,Third quarter,Q3FY23,08-Feb-202,62.471,0.4945,0.19,Lakhs,Standalone,nselib_xbrl
AAREYDRUGS,2023-01-01,2023-03-31,Yearly,Q4FY23,31-May-202,158.1802,1.3542,0.14,Lakhs,Standalone,nselib_xbrl
AAREYDRUGS,2023-04-01,2023-06-30,First quarter,Q1FY24,14-Aug-202,50.9562,0.7247,0.29,Lakhs,Standalone,nselib_xbrl
AAREYDRUGS,2023-07-01,2023-09-30,Half yearly,Q2FY24,11-Nov-202,57.8312,0.7847,0.31,Lakhs,Standalone,nselib_xbrl
AAREYDRUGS,2023-10-01,2023-12-31,Third quarter,Q3FY24,14-Feb-202,76.4765,1.0223,0.4,Lakhs,Standalone,nselib_xbrl
AAREYDRUGS,2024-01-01,2024-03-31,Yearly,Q4FY24,31-May-202,210.354,2.152,0.77,Lakhs,Standalone,nselib_xbrl
AAREYDRUGS,2024-04-01,2024-06-30,First quarter,Q1FY25,14-Aug-202,126.9118,1.239,0.44,Lakhs,Standalone,nselib_xbrl
AAREYDRUGS,2024-07-01,2024-09-30,Half yearly,Q2FY25,14-Nov-202,105.1436,1.5966,0.57,Lakhs,Standalone,nselib_xbrl
AAREYDRUGS,2024-10-01,2024-12-31,Third quarter,Q3FY25,14-Feb-202,133.7886,0.718,0.26,Lakhs,Standalone,nselib_xbrl
AARON,2020-10-01,2020-12-31,Third quarter,Q3FY21,13-Feb-202,6.5497,0.5951,0.59,Lakhs,Standalone,nselib_xbrl
AARON,2021-01-01,2021-03-31,Yearly,Q4FY21,07-Jun-202,6.7017,0.8344,0.83,Lakhs,Standalone,nselib_xbrl
AARON,2021-04-01,2021-06-30,First quarter,Q1FY22,06-Aug-202,5.8438,0.3738,0.37,Lakhs,Standalone,nselib_xbrl
AARON,2021-07-01,2021-09-30,Half yearly,Q2FY22,28-Oct-202,9.7116,0.8227,0.81,Lakhs,Standalone,nselib_xbrl
AARON,2021-10-01,2021-12-31,Third quarter,Q3FY22,31-Jan-202,9.1596,1.0199,1.02,Lakhs,Standalone,nselib_xbrl
AARON,2022-01-01,2022-03-31,Yearly,Q4FY22,13-May-202,13.0241,1.4929,1.5,Lakhs,Standalone,nselib_xbrl
AARON,2022-07-01,2022-09-30,Half yearly,Q2FY23,12-Nov-202,14.0974,1.2835,1.27,Lakhs,Standalone,nselib_xbrl
AARON,2022-10-01,2022-12-31,Third quarter,Q3FY23,25-Jan-202,13.676,1.2368,1.23,Lakhs,Standalone,nselib_xbrl
AARON,2023-01-01,2023-03-31,Yearly,Q4FY23,15-May-202,16.0645,1.6569,1.65,Lakhs,Standalone,nselib_xbrl
AARON,2023-04-01,2023-06-30,First quarter,Q1FY24,12-Aug-202,15.5226,1.6079,1.6,Lakhs,Standalone,nselib_xbrl
AARON,2023-07-01,2023-09-30,Half yearly,Q2FY24,01-Nov-202,14.0026,1.1983,1.1,Lakhs,Standalone,nselib_xbrl
AARON,2023-10-01,2023-12-31,Third quarter,Q3FY24,12-Feb-202,14.6223,1.1994,1.15,Lakhs,Standalone,nselib_xbrl
AARON,2024-01-01,2024-03-31,Yearly,Q4FY24,21-May-202,19.0792,2.3253,2.22,Lakhs,Standalone,nselib_xbrl
AARON,2024-04-01,2024-06-30,First quarter,Q1FY25,08-Aug-202,17.1918,1.8694,1.79,Lakhs,Standalone,nselib_xbrl
AARON,2024-07-01,2024-09-30,Half yearly,Q2FY25,28-Oct-202,18.2929,1.8216,1.72,Lakhs,Standalone,nselib_xbrl
AARON,2024-10-01,2024-12-31,Third quarter,Q3FY25,11-Feb-202,18.3322,1.7989,1.72,Lakhs,Standalone,nselib_xbrl
AARTECH,2023-04-01,2023-06-30,First quarter,Q1FY24,14-Aug-202,6.3751,0.7296,0.69,Lakhs,Consolidated,nselib_xbrl
AARTECH,2023-07-01,2023-09-30,Half yearly,Q2FY24,09-Nov-202,9.0488,0.3597,0.34,Lakhs,Consolidated,nselib_xbrl
AARTECH,2023-10-01,2023-12-31,Third quarter,Q3FY24,12-Feb-202,7.3444,0.5902,0.56,Lakhs,Consolidated,nselib_xbrl
AARTECH,2024-01-01,2024-03-31,Yearly,Q4FY24,30-May-202,9.9758,-0.3819,-0.36,Lakhs,Consolidated,nselib_xbrl
AARTECH,2024-04-01,2024-06-30,First quarter,Q1FY25,14-Aug-202,6.6093,1.0424,0.98,Lakhs,Consolidated,nselib_xbrl
AARTECH,2024-07-01,2024-09-30,Half yearly,Q2FY25,14-Nov-202,9.4061,1.509,0.47,Lakhs,Consolidated,nselib_xbrl
AARTECH,2024-10-01,2024-12-31,Third quarter,Q3FY25,12-Feb-202,9.7831,1.8383,0.58,Lakhs,Consolidated,nselib_xbrl
AARTIDRUGS,2020-07-01,2020-09-30,Half yearly,Q2FY21,24-Oct-202,578.11,75.27,32.3,Lakhs,Consolidated,nselib_xbrl
AARTIDRUGS,2020-10-01,2020-12-31,Third quarter,Q3FY21,25-Jan-202,530.25,68.03,7.3,Lakhs,Consolidated,nselib_xbrl
AARTIDRUGS,2021-01-01,2021-03-31,Yearly,Q4FY21,15-May-202,501.75,51.65,5.54,Lakhs,Consolidated,nselib_xbrl
AARTIDRUGS,2021-04-01,2021-06-30,First quarter,Q4FY21,28-Jul-202,579.95,48.81,5.25,Lakhs,Consolidated,nselib_xbrl
AARTIDRUGS,2021-07-01,2021-09-30,Half yearly,Q2FY22,28-Oct-202,510.7,40.61,4.39,Lakhs,Standalone,nselib_xbrl
AARTIDRUGS,2021-10-01,2021-12-31,Third quarter,Q3FY22,01-Feb-202,634.8,58.28,6.29,Lakhs,Consolidated,nselib_xbrl
AARTIDRUGS,2022-01-01,2022-03-31,Yearly,Q4FY22,10-May-202,694.27,55.32,5.97,Lakhs,Consolidated,nselib_xbrl
AARTIDRUGS,2022-04-01,2022-06-30,First quarter,Q4FY22,28-Jul-202,551.2,26.35,2.85,Lakhs,Standalone,nselib_xbrl
AARTIDRUGS,2022-07-01,2022-09-30,Half yearly,Q2FY23,21-Oct-202,624.83,36.58,3.95,Lakhs,Standalone,nselib_xbrl
AARTIDRUGS,2022-10-01,2022-12-31,Third quarter,Q3FY23,28-Jan-202,625.53,36.71,3.96,Lakhs,Standalone,nselib_xbrl
AARTIDRUGS,2023-01-01,2023-03-31,Yearly,Q4FY23,30-Apr-202,742.41,56.18,6.07,Lakhs,Consolidated,nselib_xbrl
AARTIDRUGS,2023-04-01,2023-06-30,First quarter,Q4FY23,22-Jul-202,661.11,47.97,5.18,Lakhs,Consolidated,nselib_xbrl
AARTIDRUGS,2023-07-01,2023-09-30,Half yearly,Q2FY24,20-Oct-202,641.54,39.6,4.29,Lakhs,Consolidated,nselib_xbrl
AARTIDRUGS,2023-10-01,2023-12-31,Third quarter,Q3FY24,24-Jan-202,605.94,36.71,3.99,Lakhs,Consolidated,nselib_xbrl
AARTIDRUGS,2024-01-01,2024-03-31,Yearly,Q4FY24,04-May-202,619.99,47.31,5.15,Lakhs,Consolidated,nselib_xbrl
AARTIDRUGS,2024-04-01,2024-06-30,First quarter,Q4FY24,26-Jul-202,555.34,33.27,3.62,Lakhs,Consolidated,nselib_xbrl
AARTIDRUGS,2024-07-01,2024-09-30,Half yearly,Q2FY25,24-Oct-202,543.09,30.39,3.33,Lakhs,Standalone,nselib_xbrl
AARTIDRUGS,2024-10-01,2024-12-31,Third quarter,Q3FY25,30-Jan-202,556.6,37.09,4.06,Lakhs,Consolidated,nselib_xbrl
AARTIIND,2020-07-01,2020-09-30,Half yearly,Q2FY21,11-Nov-202,1172.64,143.5,8.05,Lakhs,Consolidated,nselib_xbrl
AARTIIND,2020-10-01,2020-12-31,Third quarter,Q3FY21,29-Jan-202,1142.63,161.81,9.29,Lakhs,Standalone,nselib_xbrl
AARTIIND,2021-01-01,2021-03-31,Yearly,Q4FY21,19-May-202,1209.35,692.34,7.81,Lakhs,Consolidated,nselib_xbrl
AARTIIND,2021-04-01,2021-06-30,First quarter,Q1FY22,07-Aug-202,1316.76,165.08,4.55,Lakhs,Consolidated,nselib_xbrl
AARTIIND,2021-07-01,2021-09-30,Half yearly,Q2FY22,31-Oct-202,1501.7,171.69,4.74,Lakhs,Standalone,nselib_xbrl
AARTIIND,2022-01-01,2022-03-31,Yearly,Q4FY22,27-May-202,1755.64,193.75,5.34,Lakhs,Consolidated,nselib_xbrl
AARTIIND,2022-04-01,2022-06-30,First quarter,Q1FY23,10-Aug-202,1934.71,185.84,5.13,Lakhs,Standalone,nselib_xbrl
AARTIIND,2022-07-01,2022-09-30,Half yearly,Q2FY23,15-Nov-202,1685.01,124.48,3.43,Lakhs,Consolidated,nselib_xbrl
AARTIIND,2022-10-01,2022-12-31,Third quarter,Q3FY23,04-Feb-202,1634.74,135.23,3.73,Lakhs,Standalone,nselib_xbrl
AARTIIND,2023-01-01,2023-03-31,Yearly,Q4FY23,09-May-202,1655.61,148.68,4.1,Crores,Consolidated,nselib_xbrl
AARTIIND,2023-04-01,2023-06-30,First quarter,Q1FY24,08-Aug-202,1413.6,69.83,1.93,Crores,Consolidated,nselib_xbrl
AARTIIND,2023-07-01,2023-09-30,Half yearly,Q2FY24,04-Nov-202,1449.89,90.96,2.51,Crores,Standalone,nselib_xbrl
AARTIIND,2023-10-01,2023-12-31,Third quarter,Q3FY24,08-Feb-202,1731.6,124.11,3.42,Crores,Consolidated,nselib_xbrl
AARTIIND,2024-01-01,2024-03-31,Yearly,Q4FY24,13-May-202,1773.14,131.89,3.64,Crores,Consolidated,nselib_xbrl
AARTIIND,2024-04-01,2024-06-30,First quarter,Q1FY25,09-Aug-202,1848.28,137.84,3.8,Crores,Standalone,nselib_xbrl
AARTIIND,2024-07-01,2024-09-30,Half yearly,Q2FY25,08-Nov-202,1627.52,52.34,1.44,Crores,Consolidated,nselib_xbrl
AARTIIND,2024-10-01,2024-12-31,Third quarter,Q3FY25,01-Feb-202,1840.36,45.98,1.27,Crores,Consolidated,nselib_xbrl
AARTIPHARM,2023-01-01,2023-03-31,Yearly,Q4FY23,13-May-202,485.06,42.87,4.73,Lakhs,Consolidated,nselib_xbrl
AARTIPHARM,2023-04-01,2023-06-30,First quarter,Q1FY24,05-Aug-202,458.36,47.09,5.2,Lakhs,Consolidated,nselib_xbrl
AARTIPHARM,2023-07-01,2023-09-30,Half yearly,Q2FY24,08-Nov-202,356.14,41.18,4.61,Lakhs,Standalone,nselib_xbrl
AARTIPHARM,2023-10-01,2023-12-31,Third quarter,Q3FY24,07-Feb-202,373.0273,48.1875,5.32,Lakhs,Standalone,nselib_xbrl
AARTIPHARM,2024-01-01,2024-03-31,Yearly,Q4FY24,14-May-202,505.7671,65.2524,7.2,Lakhs,Consolidated,nselib_xbrl
AARTIPHARM,2024-04-01,2024-06-30,First quarter,Q1FY25,05-Aug-202,393.4865,47.1443,5.2,Lakhs,Standalone,nselib_xbrl
AARTIPHARM,2024-07-01,2024-09-30,Half yearly,Q2FY25,29-Oct-202,458.0258,54.6225,6.03,Lakhs,Consolidated,nselib_xbrl
AARTIPHARM,2024-10-01,2024-12-31,Third quarter,Q3FY25,06-Feb-202,537.7782,73.988,8.16,Lakhs,Consolidated,nselib_xbrl
AARTISURF,2020-07-01,2020-09-30,Half yearly,Q2FY21,06-Nov-202,111.89,6.59,8.69,Lakhs,Standalone,nselib_xbrl
AARTISURF,2020-10-01,2020-12-31,Third quarter,Q3FY21,30-Jan-202,106.66,4.78,6.3,Lakhs,Consolidated,nselib_xbrl
AARTISURF,2021-01-01,2021-03-31,Yearly,Q4FY21,22-May-202,126.17,5.69,7.5,Lakhs,Consolidated,nselib_xbrl
AARTISURF,2021-04-01,2021-06-30,First quarter,Q1FY22,11-Aug-202,149.15,4.52,5.96,Lakhs,Consolidated,nselib_xbrl
AARTISURF,2021-07-01,2021-09-30,Half yearly,Q2FY22,29-Oct-202,139.8152,0.8339,1.1,Lakhs,Standalone,nselib_xbrl
AARTISURF,2021-10-01,2021-12-31,Third quarter,Q3FY22,03-Feb-202,135.1496,-2.2283,-2.94,Lakhs,Consolidated,nselib_xbrl
AARTISURF,2022-01-01,2022-03-31,Yearly,Q4FY22,27-May-202,151.4021,2.372,3.13,Lakhs,Consolidated,nselib_xbrl
AARTISURF,2022-04-01,2022-06-30,First quarter,Q1FY23,05-Aug-202,158.1333,3.7086,4.89,Lakhs,Standalone,nselib_xbrl
AARTISURF,2022-07-01,2022-09-30,Half yearly,Q2FY23,06-Nov-202,151.7652,0.3232,0.43,Lakhs,Consolidated,nselib_xbrl
AARTISURF,2022-10-01,2022-12-31,Third quarter,Q3FY23,10-Feb-202,133.5516,3.9803,5.25,Lakhs,Consolidated,nselib_xbrl
AARTISURF,2023-01-01,2023-03-31,Yearly,Q4FY23,28-Apr-202,157.8431,4.6932,6.15,Lakhs,Consolidated,nselib_xbrl
AARTISURF,2023-04-01,2023-06-30,First quarter,Q4FY23,25-Jul-202,148.7008,5.2475,6.61,Lakhs,Consolidated,nselib_xbrl
AARTISURF,2023-07-01,2023-09-30,Half yearly,Q2FY24,01-Nov-202,143.8574,4.7442,5.97,Lakhs,Consolidated,nselib_xbrl
AARTISURF,2023-10-01,2023-12-31,Third quarter,Q3FY24,20-Jan-202,138.7501,6.6831,8.42,Lakhs,Consolidated,nselib_xbrl
AARTISURF,2024-01-01,2024-03-31,Yearly,Q4FY24,23-Apr-202,158.5491,4.6521,5.81,Lakhs,Consolidated,nselib_xbrl
AARTISURF,2024-04-01,2024-06-30,First quarter,Q4FY24,20-Jul-202,143.409,2.22,2.62,Lakhs,Consolidated,nselib_xbrl
AARTISURF,2024-07-01,2024-09-30,Half yearly,Q2FY25,12-Nov-202,150.839,1.807,2.14,Lakhs,Consolidated,nselib_xbrl
AARTISURF,2024-10-01,2024-12-31,Third quarter,Q3FY25,08-Feb-202,162.7833,0.9066,1.07,Lakhs,Standalone,nselib_xbrl
AARVEEDEN,2020-07-01,2020-09-30,Half yearly,Q2FY21,13-Nov-202,43.5705,-11.6746,-4.98,Lakhs,Standalone,nselib_xbrl
AARVEEDEN,2020-10-01,2020-12-31,Third quarter,Q3FY21,12-Feb-202,93.9442,-5.6753,-2.42,Lakhs,Standalone,nselib_xbrl
AARVEEDEN,2021-01-01,2021-03-31,Yearly,Q4FY21,29-Jun-202,138.9432,-21.9115,-9.34,Lakhs,Standalone,nselib_xbrl
AARVEEDEN,2021-04-01,2021-06-30,First quarter,Q1FY22,14-Aug-202,79.1907,-2.8603,-1.22,Lakhs,Standalone,nselib_xbrl
AARVEEDEN,2021-07-01,2021-09-30,Half yearly,Q2FY22,14-Nov-202,114.7341,-12.3565,-5.27,Lakhs,Standalone,nselib_xbrl
AARVEEDEN,2021-10-01,2021-12-31,Third quarter,Q3FY22,09-Feb-202,114.1392,-14.0293,-5.35,Lakhs,Standalone,nselib_xbrl
AARVEEDEN,2022-01-01,2022-03-31,Yearly,Q4FY22,31-May-202,111.9494,-12.1768,-11.39,Lakhs,Standalone,nselib_xbrl
AARVEEDEN,2022-04-01,2022-06-30,First quarter,Q1FY23,13-Aug-202,107.0643,-10.0316,-6.09,Lakhs,Standalone,nselib_xbrl
AARVEEDEN,2022-07-01,2022-09-30,Half yearly,Q2FY23,15-Nov-202,54.6445,-17.3693,-7.4,Lakhs,Standalone,nselib_xbrl
AARVEEDEN,2022-10-01,2022-12-31,Third quarter,Q3FY23,14-Feb-202,47.5158,-22.2051,-9.47,Lakhs,Standalone,nselib_xbrl
AARVEEDEN,2023-01-01,2023-03-31,Yearly,Q4FY23,31-May-202,49.9152,-15.443,-6.58,Lakhs,Standalone,nselib_xbrl
AARVEEDEN,2023-04-01,2023-06-30,First quarter,Q1FY24,14-Aug-202,10.3712,-18.5902,-7.92,Lakhs,Standalone,nselib_xbrl
AARVEEDEN,2023-07-01,2023-09-30,Half yearly,Q2FY24,11-Nov-202,24.8122,-12.9714,5.53,Lakhs,Standalone,nselib_xbrl
AARVEEDEN,2023-10-01,2023-12-31,Third quarter,Q3FY24,14-Feb-202,25.5456,-6.597,-2.81,Lakhs,Standalone,nselib_xbrl
AARVEEDEN,2024-01-01,2024-03-31,Yearly,Q4FY24,30-May-202,23.9977,-6.4577,-2.75,Lakhs,Standalone,nselib_xbrl
AARVEEDEN,2024-04-01,2024-06-30,First quarter,Q1FY25,10-Aug-202,13.5312,22.5843,9.63,Lakhs,Standalone,nselib_xbrl
AARVEEDEN,2024-07-01,2024-09-30,Half yearly,Q2FY25,15-Nov-202,15.4787,8.2662,3.52,Lakhs,Standalone,nselib_xbrl
AARVEEDEN,2024-10-01,2024-12-31,Third quarter,Q3FY25,31-Jan-202,5.9401,-6.943,-2.96,Lakhs,Standalone,nselib_xbrl
AARVI,2020-07-01,2020-09-30,Half yearly,Q2FY21,18-Nov-202,43.669,1.5145,1.02,Lakhs,Standalone,nselib_xbrl
AARVI,2020-10-01,2020-12-31,Third quarter,Q3FY21,12-Feb-202,49.7928,2.6465,1.79,Lakhs,Consolidated,nselib_xbrl
AARVI,2021-01-01,2021-03-31,Yearly,Q4FY21,06-Jun-202,56.9871,3.0326,2.05,Lakhs,Consolidated,nselib_xbrl
AARVI,2021-04-01,2021-06-30,First quarter,Q1FY22,13-Aug-202,58.487,2.2145,1.5,Lakhs,Consolidated,nselib_xbrl
AARVI,2021-07-01,2021-09-30,Half yearly,Q2FY22,13-Nov-202,64.4301,3.4829,2.36,Lakhs,Standalone,nselib_xbrl
AARVI,2021-10-01,2021-12-31,Third quarter,Q3FY22,14-Feb-202,70.4394,3.7158,2.51,Lakhs,Standalone,nselib_xbrl
AARVI,2022-01-01,2022-03-31,Yearly,Q4FY22,27-May-202,82.5979,2.9019,1.96,Lakhs,Standalone,nselib_xbrl
AARVI,2022-04-01,2022-06-30,First quarter,Q1FY23,12-Aug-202,106.6354,4.3192,2.922,Lakhs,Consolidated,nselib_xbrl
AARVI,2022-07-01,2022-09-30,Half yearly,Q2FY23,15-Nov-202,112.6533,4.0881,2.765,Lakhs,Consolidated,nselib_xbrl
AARVI,2022-10-01,2022-12-31,Third quarter,Q3FY23,15-Feb-202,110.9363,2.6518,1.79,Lakhs,Consolidated,nselib_xbrl
AARVI,2023-01-01,2023-03-31,Yearly,Q4FY23,30-May-202,106.2968,3.4524,2.34,Lakhs,Consolidated,nselib_xbrl
AARVI,2023-04-01,2023-06-30,First quarter,Q1FY24,16-Aug-202,100.8673,3.3151,2.24,Lakhs,Consolidated,nselib_xbrl
AARVI,2023-07-01,2023-09-30,Half yearly,Q2FY24,09-Nov-202,102.2877,2.6139,1.77,Lakhs,Consolidated,nselib_xbrl
AARVI,2023-10-01,2023-12-31,Third quarter,Q3FY24,08-Feb-202,93.5605,2.7502,1.86,Lakhs,Standalone,nselib_xbrl
AARVI,2024-01-01,2024-03-31,Yearly,Q4FY24,14-May-202,103.1067,3.0371,2.05,Lakhs,Consolidated,nselib_xbrl
AARVI,2024-04-01,2024-06-30,First quarter,Q1FY25,13-Aug-202,113.3343,2.6089,1.76,Lakhs,Consolidated,nselib_xbrl
AARVI,2024-07-01,2024-09-30,Half yearly,Q2FY25,14-Nov-202,120.9593,2.1092,1.43,Lakhs,Consolidated,nselib_xbrl
AARVI,2024-10-01,2024-12-31,Third quarter,Q3FY25,08-Feb-202,119.9428,1.3563,0.92,Lakhs,Standalone,nselib_xbrl
AAVAS,2020-10-01,2020-12-31,Third quarter,Q3FY21,21-Jan-202,309.977,85.4611,10.9,Lakhs,Consolidated,nselib_xbrl
AAVAS,2021-01-01,2021-03-31,Yearly,Q4FY21,29-Apr-202,289.4092,87.6101,11.17,Lakhs,Standalone,nselib_xbrl
AAVAS,2021-04-01,2021-06-30,First quarter,Q4FY21,29-Jul-202,271.897,59.8928,7.63,Lakhs,Standalone,nselib_xbrl
AAVAS,2021-07-01,2021-09-30,Half yearly,Q2FY22,28-Oct-202,324.8613,92.1248,11.71,Lakhs,Standalone,nselib_xbrl
AAVAS,2021-10-01,2021-12-31,Third quarter,Q3FY22,03-Feb-202,342.5753,89.107,11.29,Lakhs,Standalone,nselib_xbrl
AAVAS,2022-01-01,2022-03-31,Yearly,Q4FY22,05-May-202,365.0252,115.6742,14.65,Lakhs,Standalone,nselib_xbrl
AAVAS,2022-04-01,2022-06-30,First quarter,Q4FY22,28-Jul-202,352.7897,89.2242,11.3,Lakhs,Standalone,nselib_xbrl
AAVAS,2022-07-01,2022-09-30,Half yearly,Q2FY23,20-Oct-202,394.8509,106.6439,13.51,Lakhs,Consolidated,nselib_xbrl
AAVAS,2022-10-01,2022-12-31,Third quarter,Q3FY23,02-Feb-202,411.3656,107.1229,13.56,Lakhs,Consolidated,nselib_xbrl
AAVAS,2023-01-01,2023-03-31,Yearly,Q4FY23,04-May-202,449.687,126.8281,16.05,Lakhs,Consolidated,nselib_xbrl
AAVAS,2023-04-01,2023-06-30,First quarter,Q1FY24,03-Aug-202,466.9732,109.8285,13.89,Lakhs,Consolidated,nselib_xbrl
AAVAS,2023-07-01,2023-09-30,Half yearly,Q2FY24,26-Oct-202,496.837,121.6618,15.38,Lakhs,Consolidated,nselib_xbrl
AAVAS,2023-10-01,2023-12-31,Third quarter,Q3FY24,01-Feb-202,508.0651,116.7232,14.75,Lakhs,Consolidated,nselib_xbrl
AAVAS,2024-01-01,2024-03-31,Yearly,Q4FY24,25-Apr-202,546.0199,142.4809,18.0,Lakhs,Consolidated,nselib_xbrl
AAVAS,2024-04-01,2024-06-30,First quarter,Q4FY24,25-Jul-202,542.3883,126.1007,15.93,Lakhs,Standalone,nselib_xbrl
AAVAS,2024-07-01,2024-09-30,Half yearly,Q2FY25,07-Nov-202,579.1622,147.905,18.69,Lakhs,Standalone,nselib_xbrl
AAVAS,2024-10-01,2024-12-31,Third quarter,Q3FY25,30-Jan-202,596.7417,146.4229,18.5,Lakhs,Standalone,nselib_xbrl
ABAN,2020-07-01,2020-09-30,Half yearly,Q2FY21,11-Nov-202,293.661,-193.853,-33.22,Millions,Consolidated,nselib_xbrl
ABAN,2020-10-01,2020-12-31,Third quarter,Q3FY21,08-Feb-202,9.619,-44.956,-4.5,Millions,Standalone,nselib_xbrl
ABAN,2021-01-01,2021-03-31,Yearly,Q4FY21,22-Jun-202,264.586,-1283.17,-219.87,Millions,Consolidated,nselib_xbrl
ABAN,2021-04-01,2021-06-30,First quarter,Q4FY21,30-Jul-202,193.153,-256.423,-43.94,Millions,Consolidated,nselib_xbrl
ABAN,2021-07-01,2021-09-30,Half yearly,Q2FY22,02-Nov-202,20.875,-19.355,-3.32,Millions,Standalone,nselib_xbrl
ABAN,2021-10-01,2021-12-31,Third quarter,Q3FY22,09-Feb-202,136.577,-327.21,-56.07,Millions,Consolidated,nselib_xbrl
ABAN,2022-01-01,2022-03-31,Yearly,Q4FY22,26-May-202,20.612,-52.13,-8.93,Millions,Standalone,nselib_xbrl
ABAN,2022-04-01,2022-06-30,First quarter,Q1FY23,03-Aug-202,149.96,-212.871,-36.48,Millions,Consolidated,nselib_xbrl
ABAN,2022-07-01,2022-09-30,Half yearly,Q2FY23,09-Nov-202,22.129,50.021,8.57,Millions,Standalone,nselib_xbrl
ABAN,2022-10-01,2022-12-31,Third quarter,Q3FY23,03-Feb-202,78.942,-287.407,-49.25,Millions,Consolidated,nselib_xbrl
ABAN,2023-01-01,2023-03-31,Yearly,Q4FY23,24-May-202,72.95,-380.592,-64.85,Millions,Consolidated,nselib_xbrl
ABAN,2023-04-01,2023-06-30,First quarter,Q1FY24,02-Aug-202,104.569,-333.248,-57.1,Millions,Consolidated,nselib_xbrl
ABAN,2023-07-01,2023-09-30,Half yearly,Q2FY24,01-Nov-202,17.203,-54.657,-9.36,Millions,Standalone,nselib_xbrl
ABAN,2023-10-01,2023-12-31,Third quarter,Q3FY24,09-Feb-202,94.292,-326.794,-56.0,Millions,Consolidated,nselib_xbrl
ABAN,2024-01-01,2024-03-31,Yearly,Q4FY24,27-May-202,137.468,-340.143,-58.28,Millions,Consolidated,nselib_xbrl
ABAN,2024-04-01,2024-06-30,First quarter,Q1FY25,05-Aug-202,128.43,-237.665,-40.72,Millions,Consolidated,nselib_xbrl
ABAN,2024-07-01,2024-09-30,Half yearly,Q2FY25,08-Nov-202,115.2,-115.31,-19.76,Millions,Consolidated,nselib_xbrl
ABAN,2024-10-01,2024-12-31,Third quarter,Q3FY25,11-Feb-202,116.312,-276.548,-47.39,Millions,Consolidated,nselib_xbrl
ABB,2020-07-01,2020-09-30,Third quarter,Q2FY21,06-Nov-202,1612.17,80.74,4.03,Crores,Standalone,nselib_xbrl
ABB,2020-10-01,2020-12-31,Yearly,Q3FY21,11-Feb-202,1700.76,57.56,2.94,Crores,Standalone,nselib_xbrl
ABB,2021-01-01,2021-03-31,First quarter,Q4FY21,27-Apr-202,1629.15,141.33,7.11,Crores,Standalone,nselib_xbrl
ABB,2021-04-01,2021-06-30,Half yearly,Q4FY21,28-Jul-202,1424.96,70.26,3.22,Crores,Standalone,nselib_xbrl
ABB,2021-07-01,2021-09-30,Third quarter,Q2FY22,27-Oct-202,1778.39,119.92,5.66,Crores,Standalone,nselib_xbrl
ABB,2021-10-01,2021-12-31,Yearly,Q3FY22,10-Feb-202,2101.5,188.2,9.14,Crores,Standalone,nselib_xbrl
ABB,2022-01-01,2022-03-31,First quarter,Q4FY22,05-May-202,1974.86,79.66,3.62,Crores,Consolidated,nselib_xbrl
ABB,2022-04-01,2022-06-30,Half yearly,Q1FY23,09-Aug-202,2052.51,140.28,6.94,Crores,Standalone,nselib_xbrl
ABB,2022-07-01,2022-09-30,Third quarter,Q2FY23,12-Nov-202,2119.74,197.56,9.56,Crores,Standalone,nselib_xbrl
ABB,2022-10-01,2022-12-31,Yearly,Q3FY23,10-Feb-202,2426.91,305.32,14.44,Crores,Standalone,nselib_xbrl
ABB,2023-01-01,2023-03-31,First quarter,Q4FY23,03-May-202,2411.21,244.89,11.57,Crores,Standalone,nselib_xbrl
ABB,2023-04-01,2023-06-30,Half yearly,Q1FY24,11-Aug-202,2508.63,295.63,13.96,Crores,Standalone,nselib_xbrl
ABB,2023-07-01,2023-09-30,Third quarter,Q2FY24,09-Nov-202,2769.19,362.87,17.08,Crores,Standalone,nselib_xbrl
ABB,2023-10-01,2023-12-31,Yearly,Q3FY24,21-Feb-202,2757.49,338.66,16.29,Crores,Standalone,nselib_xbrl
ABB,2024-01-01,2024-03-31,First quarter,Q4FY24,10-May-202,3080.36,459.29,21.69,Crores,Standalone,nselib_xbrl
ABB,2024-04-01,2024-06-30,Half yearly,Q1FY25,08-Aug-202,2830.86,443.49,20.89,Crores,Standalone,nselib_xbrl
ABB,2024-07-01,2024-09-30,Third quarter,Q2FY25,04-Nov-202,2912.16,440.45,20.79,Crores,Standalone,nselib_xbrl
ABB,2024-10-01,2024-12-31,Yearly,Q3FY25,17-Feb-202,3364.93,528.41,25.1,Crores,Standalone,nselib_xbrl
ABCAPITAL,2020-07-01,2020-09-30,Half yearly,Q2FY21,06-Nov-202,17.49,14.23,0.06,Crores,Standalone,nselib_xbrl
