date,symbol,company,deal_type,client_name,participant,direction,qty,price,value_cr,seq_id
2026-01-14,SOCL,Sundrex Oil Company Ltd,BULK,NEO APEX VENTURE LLP,RETAIL,BUY,73600.0,33.55,0.2469,857
2026-01-14,SOCL,Sundrex Oil Company Ltd,BULK,RAJASTHAN GLOBAL SECURITIES PVT LTD,RETAIL,SELL,75200.0,34.07,0.2562,858
2026-01-14,TFCILTD,Tourism Finance Corp,BULK,ASHAPURA COMMODITIES,RETAIL,SELL,5000.0,67.98,0.034,859
2026-01-14,TFCILTD,Tourism Finance Corp,BULK,ASHAPURA COMMODITIES,RETAIL,BUY,4410000.0,65.44,28.859,860
2026-01-16,DEEPAKNTR,Deepak Nitrite Ltd,BLOCK,PI OPPORTUNITIES AIF V LLP,RETAIL,BUY,257566.0,1550.0,39.9227,2
2026-01-16,DEEPAKNTR,Deepak Nitrite Ltd,BLOCK,PIONEER INVESTMENT FUND,RETAIL,SELL,257566.0,1550.0,39.9227,3
2026-01-16,M&M,Mah & Mah Ltd.,BLOCK,PI OPPORTUNITIES AIF V LLP,RETAIL,BUY,163487.0,3666.0,59.9343,4
2026-01-16,M&M,Mah & Mah Ltd.,BLOCK,PIONEER INVESTMENT FUND,RETAIL,SELL,163487.0,3666.0,59.9343,5
2026-01-16,SBILIFE,SBI Life Insurance Co Ltd,BLOCK,PI OPPORTUNITIES AIF V LLP,RETAIL,BUY,240731.0,2075.0,49.9517,6
2026-01-16,SBILIFE,SBI Life Insurance Co Ltd,BLOCK,PIONEER INVESTMENT FUND,RETAIL,SELL,240731.0,2075.0,49.9517,7
2026-01-16,AGIIL,Agi Infra Limited,BULK,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,SELL,665827.0,284.86,18.9667,861
2026-01-16,AGIIL,Agi Infra Limited,BULK,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,BUY,981976.0,289.62,28.44,862
2026-01-16,ANGELONE,Angel One Limited,BULK,GRAVITON RESEARCH CAPITAL LLP,RETAIL,BUY,461109.0,2708.04,124.8702,863
2026-01-16,ANGELONE,Angel One Limited,BULK,GRAVITON RESEARCH CAPITAL LLP,RETAIL,SELL,461109.0,2710.51,124.9841,864
2026-01-16,ANTELOPUS,Antelopus Selan Enrgy Ltd,BULK,ALPHAGREP SECURITIES PRIVATE LIMITED,RETAIL,BUY,424589.0,493.57,20.9564,865
2026-01-16,ANTELOPUS,Antelopus Selan Enrgy Ltd,BULK,ALPHAGREP SECURITIES PRIVATE LIMITED,RETAIL,SELL,424589.0,493.72,20.9628,866
2026-01-16,ANTELOPUS,Antelopus Selan Enrgy Ltd,BULK,IRAGE BROKING SERVICES LLP,RETAIL,SELL,216954.0,496.18,10.7648,867
2026-01-16,ANTELOPUS,Antelopus Selan Enrgy Ltd,BULK,IRAGE BROKING SERVICES LLP,RETAIL,BUY,226961.0,495.6,11.2482,868
2026-01-16,ANTELOPUS,Antelopus Selan Enrgy Ltd,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,448760.0,491.85,22.0723,869
2026-01-16,ANTELOPUS,Antelopus Selan Enrgy Ltd,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,449099.0,492.03,22.097,870
2026-01-16,ANTELOPUS,Antelopus Selan Enrgy Ltd,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,BUY,338750.0,497.04,16.8372,871
2026-01-16,ANTELOPUS,Antelopus Selan Enrgy Ltd,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SELL,338750.0,497.35,16.8477,872
2026-01-16,ANTELOPUS,Antelopus Selan Enrgy Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,334190.0,495.91,16.5728,873
2026-01-16,ANTELOPUS,Antelopus Selan Enrgy Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,334190.0,496.13,16.5802,874
2026-01-16,ANTELOPUS,Antelopus Selan Enrgy Ltd,BULK,SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED,RETAIL,SELL,177249.0,491.7,8.7153,875
2026-01-16,ANTELOPUS,Antelopus Selan Enrgy Ltd,BULK,SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED,RETAIL,BUY,177249.0,491.26,8.7075,876
2026-01-16,ARSSBL,Anand Rathi Sh N Stk Br L,BULK,MATHISYS ADVISORS LLP,RETAIL,SELL,325893.0,679.72,22.1516,877
2026-01-16,ARSSBL,Anand Rathi Sh N Stk Br L,BULK,MATHISYS ADVISORS LLP,RETAIL,BUY,326647.0,680.88,22.2407,878
2026-01-16,ARSSBL,Anand Rathi Sh N Stk Br L,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SELL,440383.0,683.17,30.0856,879
2026-01-16,ARSSBL,Anand Rathi Sh N Stk Br L,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,BUY,440383.0,683.02,30.079,880
2026-01-16,AURIGROW,Auri Grow India Limited,BULK,NIRAV DINESHBHAI CHAUDHARI,RETAIL,SELL,16672248.0,0.64,1.067,881
2026-01-16,AURIGROW,Auri Grow India Limited,BULK,RATHOD DIGVIJAYSINH RAJENDRASINH,RETAIL,BUY,11000000.0,0.64,0.704,882
2026-01-16,AWHCL,Antony Waste Hdg Cell Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,228653.0,543.68,12.4314,883
2026-01-16,AWHCL,Antony Waste Hdg Cell Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,228653.0,543.34,12.4236,884
2026-01-16,AWHCL,Antony Waste Hdg Cell Ltd,BULK,THE MIRI STRATEGIC EMERGING MARKETS FUND LP,RETAIL,BUY,300000.0,536.97,16.1091,885
2026-01-16,BESTAGRO,Best Agrolife Limited,BULK,RAJ KUMAR,RETAIL,SELL,1500000.0,32.48,4.872,886
2026-01-16,BESTAGRO,Best Agrolife Limited,BULK,WORTHY DISTRIBUTORS PRIVATE LIMITED,RETAIL,SELL,1569684.0,31.56,4.9539,887
2026-01-16,BESTAGRO,Best Agrolife Limited,BULK,WORTHY DISTRIBUTORS PRIVATE LIMITED,RETAIL,BUY,1740504.0,32.39,5.6375,888
2026-01-16,DAVANGERE,Davangere Sugar Company L,BULK,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,BUY,39765769.0,5.12,20.3601,889
2026-01-16,DAVANGERE,Davangere Sugar Company L,BULK,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,SELL,56643011.0,5.13,29.0579,890
2026-01-16,DAVANGERE,Davangere Sugar Company L,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,17281658.0,5.13,8.8655,891
2026-01-16,DAVANGERE,Davangere Sugar Company L,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,17439476.0,5.12,8.929,892
2026-01-16,DAVANGERE,Davangere Sugar Company L,BULK,SW CAPITAL PRIVATE LIMITED,RETAIL,SELL,14111400.0,5.14,7.2533,893
2026-01-16,DAVANGERE,Davangere Sugar Company L,BULK,SW CAPITAL PRIVATE LIMITED,RETAIL,BUY,14576145.0,5.12,7.463,894
2026-01-16,DHARAN,DHARAN INFRA-EPC LIMITED,BULK,ISHAAN TRADEFIN LLP,RETAIL,BUY,14605407.0,0.21,0.3067,895
2026-01-16,DHARAN,DHARAN INFRA-EPC LIMITED,BULK,ISHAAN TRADEFIN LLP,RETAIL,SELL,31644245.0,0.21,0.6645,896
2026-01-16,JTLIND,JTL INDUSTRIES LIMITED,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,2286352.0,74.17,16.9579,897
2026-01-16,JTLIND,JTL INDUSTRIES LIMITED,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,2444639.0,73.66,18.0072,898
2026-01-16,JTLIND,JTL INDUSTRIES LIMITED,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,3982454.0,73.62,29.3188,899
2026-01-16,JTLIND,JTL INDUSTRIES LIMITED,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,3983639.0,73.59,29.3156,900
2026-01-16,KERNEX,Kernex Microsystems (Indi,BULK,HARSHA HEMANG DHARAMSHI,RETAIL,SELL,20000.0,1354.0,2.708,901
2026-01-16,KERNEX,Kernex Microsystems (Indi,BULK,HARSHA HEMANG DHARAMSHI,RETAIL,BUY,100000.0,1395.91,13.9591,902
2026-01-16,KERNEX,Kernex Microsystems (Indi,BULK,HINA KALPRAJ DHARAMSHI,RETAIL,SELL,20000.0,1351.0,2.702,903
2026-01-16,KERNEX,Kernex Microsystems (Indi,BULK,HINA KALPRAJ DHARAMSHI,RETAIL,BUY,100000.0,1349.3,13.493,904
2026-01-16,KERNEX,Kernex Microsystems (Indi,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,114033.0,1356.09,15.4639,905
2026-01-16,KERNEX,Kernex Microsystems (Indi,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,114093.0,1364.13,15.5638,906
2026-01-16,KERNEX,Kernex Microsystems (Indi,BULK,MATHISYS ADVISORS LLP,RETAIL,BUY,112951.0,1353.21,15.2846,907
2026-01-16,KERNEX,Kernex Microsystems (Indi,BULK,MATHISYS ADVISORS LLP,RETAIL,SELL,113037.0,1361.68,15.392,908
2026-01-16,KERNEX,Kernex Microsystems (Indi,BULK,QE SECURITIES LLP,RETAIL,SELL,86675.0,1357.45,11.7657,909
2026-01-16,KERNEX,Kernex Microsystems (Indi,BULK,QE SECURITIES LLP,RETAIL,BUY,87059.0,1363.99,11.8748,910
2026-01-16,NEWJAISA,Newjaisa Technologies Ltd,BULK,KAPM VENTURES LLP,RETAIL,SELL,187500.0,18.16,0.3405,911
2026-01-16,OMFREIGHT,Om Freight Forwarders Ltd,BULK,CRAFT EMERGING MARKET FUND PCC- CITADEL CAPITAL FUND,RETAIL,SELL,436896.0,95.5,4.1724,912
2026-01-16,ONDOOR,On Door Concepts Limited,BULK,CHAUBARA EATS PRIVATE LIMITED,RETAIL,BUY,30000.0,112.64,0.3379,913
2026-01-16,ONDOOR,On Door Concepts Limited,BULK,NUVAMA WEALTH FINANCE LIMITED,RETAIL,SELL,54600.0,104.28,0.5694,914
2026-01-16,POLYMED,Poly Medicure Limited,BULK,SMALLCAP WORLD FUND INC,RETAIL,SELL,950000.0,1645.0,156.275,915
2026-01-16,SHRINGARMS,Shringar Hou of Mangals L,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,352393.0,241.91,8.5247,916
2026-01-16,SHRINGARMS,Shringar Hou of Mangals L,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,528526.0,242.94,12.84,917
2026-01-16,SHRINGARMS,Shringar Hou of Mangals L,BULK,MANSUKH SECURITIES & FINANCE LIMITED,RETAIL,BUY,505947.0,240.96,12.1913,918
2026-01-16,SHRINGARMS,Shringar Hou of Mangals L,BULK,MANSUKH SECURITIES & FINANCE LIMITED,RETAIL,SELL,505947.0,242.71,12.2798,919
2026-01-16,SHRINGARMS,Shringar Hou of Mangals L,BULK,MOHAMED IRFAN MOHAMED LATIF SHAIKH,RETAIL,SELL,483065.0,242.01,11.6907,920
2026-01-16,SHRINGARMS,Shringar Hou of Mangals L,BULK,MOHAMED IRFAN MOHAMED LATIF SHAIKH,RETAIL,BUY,780123.0,242.57,18.9234,921
2026-01-16,SOCL,Sundrex Oil Company Ltd,BULK,NEO APEX VENTURE LLP,RETAIL,SELL,72000.0,35.35,0.2545,922
2026-01-16,SOCL,Sundrex Oil Company Ltd,BULK,SOHAM FINCARE INDIA LLP,RETAIL,BUY,76800.0,33.31,0.2558,923
2026-01-16,SOCL,Sundrex Oil Company Ltd,BULK,SOHAM FINCARE INDIA LLP,RETAIL,SELL,89600.0,33.71,0.302,924
2026-01-16,SPMLINFRA,SPML Infra Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,459736.0,189.42,8.7083,925
2026-01-16,SPMLINFRA,SPML Infra Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,459736.0,189.28,8.7019,926
2026-01-16,STYLEBAAZA,Baazar Style Retail Ltd,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,667478.0,293.08,19.5624,927
2026-01-16,STYLEBAAZA,Baazar Style Retail Ltd,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,668817.0,293.42,19.6244,928
2026-01-16,STYLEBAAZA,Baazar Style Retail Ltd,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,BUY,617164.0,295.44,18.2335,929
2026-01-16,STYLEBAAZA,Baazar Style Retail Ltd,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SELL,617164.0,295.63,18.2452,930
2026-01-16,STYLEBAAZA,Baazar Style Retail Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,578868.0,292.59,16.9371,931
2026-01-16,STYLEBAAZA,Baazar Style Retail Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,578868.0,292.77,16.9475,932
2026-01-16,TFCILTD,Tourism Finance Corp,BULK,DEVI TRADERS LLP,RETAIL,BUY,2055257.0,68.75,14.1299,933
2026-01-16,TFCILTD,Tourism Finance Corp,BULK,DEVI TRADERS LLP,RETAIL,SELL,2371429.0,70.01,16.6024,934
2026-01-16,TFCILTD,Tourism Finance Corp,BULK,EPITOME TRADING AND INVESTMENTS,RETAIL,BUY,1216034.0,70.01,8.5135,935
2026-01-16,TFCILTD,Tourism Finance Corp,BULK,EPITOME TRADING AND INVESTMENTS,RETAIL,SELL,3006034.0,69.31,20.8348,936
2026-01-16,TFCILTD,Tourism Finance Corp,BULK,F3 ADVISORS PRIVATE LIMITED,RETAIL,BUY,2081512.0,69.21,14.4061,937
2026-01-16,TFCILTD,Tourism Finance Corp,BULK,F3 ADVISORS PRIVATE LIMITED,RETAIL,SELL,2381511.0,70.03,16.6777,938
2026-01-16,VPRPL,Vishnu Prakash R Pungli L,BULK,VAIBHAV RAJENDRA DOSHI,RETAIL,BUY,686520.0,47.47,3.2589,939
2026-01-16,VPRPL,Vishnu Prakash R Pungli L,BULK,VAIBHAV RAJENDRA DOSHI,RETAIL,SELL,686520.0,47.35,3.2507,940
2026-01-19,AMDIND,AMD Industries Limited,BULK,SILVER LINE VENTURES PRIVATE LIMITED,RETAIL,SELL,52414.0,51.37,0.2693,941
2026-01-19,AMDIND,AMD Industries Limited,BULK,SILVER LINE VENTURES PRIVATE LIMITED,RETAIL,BUY,117414.0,51.57,0.6055,942
2026-01-19,ARFIN,Arfin India Limited,BULK,SUNIL KISHINCHAND CHELLANI,RETAIL,BUY,1012061.0,80.19,8.1157,943
2026-01-19,ATALREAL,Atal Realtech Limited,BULK,RANJANBEN SHAH,RETAIL,SELL,7716.0,27.65,0.0213,944
2026-01-19,ATALREAL,Atal Realtech Limited,BULK,RANJANBEN SHAH,RETAIL,BUY,670716.0,27.52,1.8458,945
2026-01-19,BAGDIGITAL,B.A.G.Convergence Limited,BULK,LOVLESH JAIN,RETAIL,BUY,129600.0,114.89,1.489,946
2026-01-19,BAGDIGITAL,B.A.G.Convergence Limited,BULK,RAMAN  TALWAR,RETAIL,SELL,160000.0,114.63,1.8341,947
2026-01-19,BHARATCOAL,Bharat Coking Coal Ltd,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,51352442.0,41.82,214.7559,948
2026-01-19,BHARATCOAL,Bharat Coking Coal Ltd,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,51628798.0,41.85,216.0665,949
2026-01-19,CAPTRUST,Capital Trust Limited,BULK,MABLE  RAJESH,RETAIL,BUY,211219.0,14.31,0.3023,950
2026-01-19,CONNPLEX,Connplex Cinemas Limited,BULK,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,RETAIL,BUY,96000.0,258.52,2.4818,951
2026-01-19,CONNPLEX,Connplex Cinemas Limited,BULK,VIKASA INDIA EIF I FUND-INCUBE GLOBAL OPPORTUNITIES,RETAIL,SELL,100800.0,258.5,2.6057,952
2026-01-19,GREENLEAF,Greenleaf Envirotech Ltd,BULK,UNICORN FUND,RETAIL,SELL,31000.0,147.89,0.4585,953
2026-01-19,IDEALTECHO,Ideal Technoplast Ind Ltd,BULK,SHAH DAXESH BALVANTRAI HUF,RETAIL,SELL,41500.0,199.13,0.8264,954
2026-01-19,IDEALTECHO,Ideal Technoplast Ind Ltd,BULK,SHAH DAXESH BALVANTRAY,RETAIL,BUY,1000.0,195.8,0.0196,955
2026-01-19,IDEALTECHO,Ideal Technoplast Ind Ltd,BULK,SHAH DAXESH BALVANTRAY,RETAIL,SELL,25500.0,195.72,0.4991,956
2026-01-19,INVICTA,Invicta Diagnostic Ltd,BULK,LAXMI TRADING & INVESTMENTS,RETAIL,SELL,120000.0,76.0,0.912,957
2026-01-19,INVICTA,Invicta Diagnostic Ltd,BULK,NIHAR AMIT DAVE,RETAIL,BUY,148800.0,75.8,1.1279,958
2026-01-19,JINDALSAW,Jindal Saw Limited,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,BUY,3448026.0,175.84,60.6301,959
2026-01-19,JINDALSAW,Jindal Saw Limited,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SELL,3448026.0,175.95,60.668,960
2026-01-19,JINDALSAW,Jindal Saw Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,5698587.0,176.43,100.5402,961
2026-01-19,JINDALSAW,Jindal Saw Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,5698587.0,176.51,100.5858,962
2026-01-19,JKIPL,Jinkushal Industries Ltd,BULK,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,RETAIL,SELL,350022.0,82.65,2.8929,963
2026-01-19,JKIPL,Jinkushal Industries Ltd,BULK,SAHASTRAA ADVISORS PRIVATE LIMITED,RETAIL,BUY,350022.0,82.65,2.8929,964
2026-01-19,PIGL,Power Instrument (G) Ltd,BULK,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,RETAIL,SELL,180281.0,108.65,1.9588,965
2026-01-19,PIGL,Power Instrument (G) Ltd,BULK,SAHASTRAA ADVISORS PRIVATE LIMITED,RETAIL,BUY,180281.0,108.72,1.96,966
2026-01-19,SPRL,SP Refractories Limited,BULK,MANGLA SHANTILAL GADA,RETAIL,BUY,26400.0,155.68,0.411,967
2026-01-19,SPRL,SP Refractories Limited,BULK,SHANTILAL NARSHI GADA,RETAIL,SELL,23200.0,157.0,0.3642,968
2026-01-19,STYLEBAAZA,Baazar Style Retail Ltd,BULK,ALPHAGREP SECURITIES PRIVATE LIMITED,RETAIL,BUY,748281.0,319.25,23.8889,969
2026-01-19,STYLEBAAZA,Baazar Style Retail Ltd,BULK,ALPHAGREP SECURITIES PRIVATE LIMITED,RETAIL,SELL,748281.0,319.46,23.9046,970
2026-01-19,STYLEBAAZA,Baazar Style Retail Ltd,BULK,GIRIRAJ RATAN DAMANI,RETAIL,SELL,31438.0,310.94,0.9775,971
2026-01-19,STYLEBAAZA,Baazar Style Retail Ltd,BULK,GIRIRAJ RATAN DAMANI,RETAIL,BUY,500000.0,317.17,15.8585,972
2026-01-19,STYLEBAAZA,Baazar Style Retail Ltd,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,563148.0,316.92,17.8473,973
2026-01-19,STYLEBAAZA,Baazar Style Retail Ltd,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,654084.0,315.17,20.6148,974
2026-01-19,STYLEBAAZA,Baazar Style Retail Ltd,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,1405989.0,317.29,44.6106,975
2026-01-19,STYLEBAAZA,Baazar Style Retail Ltd,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,1407269.0,317.5,44.6808,976
2026-01-19,STYLEBAAZA,Baazar Style Retail Ltd,BULK,MATHISYS ADVISORS LLP,RETAIL,BUY,380395.0,318.84,12.1285,977
2026-01-19,STYLEBAAZA,Baazar Style Retail Ltd,BULK,MATHISYS ADVISORS LLP,RETAIL,SELL,381626.0,317.88,12.1311,978
2026-01-19,STYLEBAAZA,Baazar Style Retail Ltd,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SELL,514024.0,313.19,16.0987,979
2026-01-19,STYLEBAAZA,Baazar Style Retail Ltd,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,BUY,514024.0,313.18,16.0982,980
2026-01-19,STYLEBAAZA,Baazar Style Retail Ltd,BULK,QE SECURITIES LLP,RETAIL,BUY,713520.0,315.94,22.543,981
2026-01-19,STYLEBAAZA,Baazar Style Retail Ltd,BULK,QE SECURITIES LLP,RETAIL,SELL,717588.0,316.26,22.6944,982
2026-01-19,TBZ,Trib Bhimji Zaveri Ltd,BULK,MALABAR GOLD AND DIAMONDS LIMITED,RETAIL,SELL,528609.0,165.54,8.7506,983
2026-01-19,VPRPL,Vishnu Prakash R Pungli L,BULK,MATHISYS ADVISORS LLP,RETAIL,SELL,786878.0,47.09,3.7054,984
2026-01-19,VPRPL,Vishnu Prakash R Pungli L,BULK,MATHISYS ADVISORS LLP,RETAIL,BUY,804635.0,47.01,3.7826,985
2026-01-20,TMCV,Tata Motors Limited,BLOCK,BNP PARIBAS FINANCIAL MARKETS,FII,BUY,3543080.0,429.3,152.1044,8
2026-01-20,TMCV,Tata Motors Limited,BLOCK,GOLDMAN SACHS BANK EUROPE SE - ODI,FII,SELL,3543080.0,429.3,152.1044,9
2026-01-20,ABFRL,Aditya Birla Fas & Rt Ltd,BULK,FIDELITY SECURITIES FUND: FIDELITY BLUE CHIP GROWTH FUND,FII,SELL,21546341.0,66.2,142.6368,986
2026-01-20,ABFRL,Aditya Birla Fas & Rt Ltd,BULK,SOCIETE GENERALE - ODI,FII,BUY,7497712.0,65.78,49.3199,987
2026-01-20,AVANA,Avana Electrosystems Ltd,BULK,FORTUNE HANDS GROWTH FUND SCHEME I,RETAIL,BUY,138000.0,76.66,1.0579,988
2026-01-20,AVANA,Avana Electrosystems Ltd,BULK,GAUTAM FATEHPURIA,RETAIL,BUY,250000.0,77.04,1.926,989
2026-01-20,AVANA,Avana Electrosystems Ltd,BULK,GUNAVANTH KUMAR G (HUF),RETAIL,BUY,250000.0,77.22,1.9305,990
2026-01-20,AVANA,Avana Electrosystems Ltd,BULK,VENKATA NAGARAJU PADALA,RETAIL,BUY,154000.0,77.04,1.1864,991
2026-01-20,BAGDIGITAL,B.A.G.Convergence Limited,BULK,RAMAN  TALWAR,RETAIL,SELL,52800.0,111.81,0.5904,992
2026-01-20,BAGDIGITAL,B.A.G.Convergence Limited,BULK,RAMAN  TALWAR,RETAIL,BUY,155200.0,111.01,1.7229,993
2026-01-20,BAJAJELEC,Bajaj Electricals Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,769215.0,446.91,34.377,994
2026-01-20,BAJAJELEC,Bajaj Electricals Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,769215.0,446.69,34.3601,995
2026-01-20,CAPTRUST,Capital Trust Limited,BULK,AKANKSHA SHARMA,RETAIL,SELL,200000.0,15.07,0.3014,996
2026-01-20,DAVANGERE,Davangere Sugar Company L,BULK,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,SELL,2324584.0,5.19,1.2065,997
2026-01-20,DAVANGERE,Davangere Sugar Company L,BULK,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,BUY,12913029.0,5.15,6.6502,998
2026-01-20,DHARAN,DHARAN INFRA-EPC LIMITED,BULK,ISHAAN TRADEFIN LLP,RETAIL,BUY,5000000.0,0.19,0.095,999
2026-01-20,DHARAN,DHARAN INFRA-EPC LIMITED,BULK,ISHAAN TRADEFIN LLP,RETAIL,SELL,30764571.0,0.19,0.5845,1000
2026-01-20,JARO,Jaro Ins of Tec Mg N Re L,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,138065.0,471.86,6.5147,1001
2026-01-20,JARO,Jaro Ins of Tec Mg N Re L,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,140747.0,473.39,6.6628,1002
2026-01-20,JINDALSAW,Jindal Saw Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,3256268.0,185.73,60.4787,1003
2026-01-20,JINDALSAW,Jindal Saw Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,3256268.0,185.81,60.5047,1004
2026-01-20,JTLIND,JTL INDUSTRIES LIMITED,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,1902388.0,73.6,14.0016,1005
2026-01-20,JTLIND,JTL INDUSTRIES LIMITED,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,2089796.0,73.78,15.4185,1006
2026-01-20,KRISHPP,KRISHIVAL Re.3.50 ppd up,BULK,AMIT J JAIN HUF,RETAIL,BUY,23535.0,100.48,0.2365,1007
2026-01-20,KRISHPP,KRISHIVAL Re.3.50 ppd up,BULK,DHARMESH STOCK BROKING PVT LTD,RETAIL,SELL,18000.0,99.91,0.1798,1008
2026-01-20,KRISHPP,KRISHIVAL Re.3.50 ppd up,BULK,N L RUNGTA (HUF),RETAIL,SELL,18790.0,98.84,0.1857,1009
2026-01-20,KRISHPP,KRISHIVAL Re.3.50 ppd up,BULK,N L RUNGTA (HUF),RETAIL,BUY,19300.0,99.79,0.1926,1010
2026-01-20,KRISHPP,KRISHIVAL Re.3.50 ppd up,BULK,NIKUNJ SHAH,RETAIL,SELL,22487.0,98.61,0.2217,1011
2026-01-20,KRISHPP,KRISHIVAL Re.3.50 ppd up,BULK,S I INVESTMENTS ## BROKING PVT.LTD,RETAIL,SELL,43861.0,98.6,0.4325,1012
2026-01-20,KRISHPP,KRISHIVAL Re.3.50 ppd up,BULK,SWATI ATUL REGE,RETAIL,SELL,20000.0,98.6,0.1972,1013
2026-01-20,KRISHPP,KRISHIVAL Re.3.50 ppd up,BULK,SWATI ATUL REGE,RETAIL,BUY,60000.0,99.37,0.5962,1014
2026-01-20,KRISHPP,KRISHIVAL Re.3.50 ppd up,BULK,TALISMAN SECURITIES PRIVATE LIMITED,RETAIL,SELL,39634.0,99.75,0.3953,1015
2026-01-20,KRISHPP,KRISHIVAL Re.3.50 ppd up,BULK,TALISMAN SECURITIES PRIVATE LIMITED,RETAIL,BUY,71800.0,98.62,0.7081,1016
2026-01-20,MAGSON,Magson Retail And Dist L,BULK,KHODEEAR ENTERPRISE LLP LLP,RETAIL,BUY,7000.0,127.0,0.0889,1017
2026-01-20,MAGSON,Magson Retail And Dist L,BULK,KHODEEAR ENTERPRISE LLP LLP,RETAIL,SELL,76000.0,130.0,0.988,1018
2026-01-20,MAGSON,Magson Retail And Dist L,BULK,ORVANTA CORPORATION LLP,RETAIL,BUY,76000.0,130.0,0.988,1019
2026-01-20,PATELRMART,Patel Retail Limited,BULK,IRAGE BROKING SERVICES LLP,RETAIL,SELL,84849.0,200.53,1.7015,1020
2026-01-20,PATELRMART,Patel Retail Limited,BULK,IRAGE BROKING SERVICES LLP,RETAIL,BUY,308332.0,176.35,5.4374,1021
2026-01-20,PATELRMART,Patel Retail Limited,BULK,L7 HITECH PRIVATE LIMITED,RETAIL,BUY,277772.0,200.69,5.5746,1022
2026-01-20,PATELRMART,Patel Retail Limited,BULK,L7 HITECH PRIVATE LIMITED,RETAIL,SELL,331858.0,170.12,5.6456,1023
