date,sector,sector_turnover_cr,sector_weight,market_turnover_cr,symbol_count,FII_OI_Net_attr,DII_OI_Net_attr,PRO_OI_Net_attr,CLIENT_OI_Net_attr,FII_Volume_Net_attr,DII_Volume_Net_attr,PRO_Volume_Net_attr,CLIENT_Volume_Net_attr
2016-01-12,METAL,553.1334,0.034549,16009.96,55,-9704.53,-12158.08,2003.83,19858.78,-460.61,41.6,-33.65,452.67
2016-01-12,OTHER,4000.9216,0.249902,16009.96,578,-70194.72,-87941.77,14494.07,143642.42,-3331.69,300.88,-243.4,3274.22
2016-01-12,PHARMA,1313.3083,0.082031,16009.96,50,-23041.52,-28867.01,4757.7,47150.83,-1093.63,98.76,-79.9,1074.77
2016-01-12,POWER,341.0374,0.021302,16009.96,18,-5983.38,-7496.13,1235.47,12244.04,-283.99,25.65,-20.75,279.09
2016-01-12,REALTY,217.5337,0.013587,16009.96,44,-3816.55,-4781.47,788.06,7809.97,-181.15,16.36,-13.23,178.02
2016-01-12,RETAIL,36.4374,0.002276,16009.96,8,-639.28,-800.91,132.0,1308.19,-30.34,2.74,-2.22,29.82
2016-01-12,TELECOM,183.4568,0.011459,16009.96,7,-3218.68,-4032.45,664.61,6586.53,-152.77,13.8,-11.16,150.13
2016-01-12,TEXTILES,125.0898,0.007813,16009.96,65,-2194.66,-2749.52,453.16,4491.02,-104.17,9.41,-7.61,102.37
2016-01-13,AGRICULTURE,46.9533,0.002075,22625.3,9,-547.94,-724.29,100.21,1172.02,34.97,6.0,-20.15,-20.83
2016-01-13,AMC,0.0,0.0,22625.295138556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-13,AUTO,881.6479,0.038967,22625.3,60,-10288.78,-13600.15,1881.73,22007.2,656.72,112.65,-378.33,-391.04
2016-01-13,AVIATION,298.0021,0.013171,22625.3,2,-3477.67,-4596.93,636.04,7438.56,221.97,38.08,-127.88,-132.17
2016-01-13,BANKING,3060.8221,0.135283,22625.3,26,-35719.63,-47215.73,6532.83,76402.53,2279.93,391.1,-1313.46,-1357.57
2016-01-13,CAPITAL_GOODS,564.3346,0.024943,22625.3,85,-6585.76,-8705.33,1204.48,14086.61,420.36,72.11,-242.17,-250.3
2016-01-13,CEMENT,277.7597,0.012277,22625.3,17,-3241.44,-4284.68,592.83,6933.28,206.9,35.49,-119.19,-123.19
2016-01-13,CHEMICALS,719.7591,0.031812,22625.3,107,-8399.55,-11102.88,1536.21,17966.23,536.13,91.97,-308.86,-319.23
2016-01-13,DEFENCE,87.9129,0.003886,22625.3,4,-1025.94,-1356.13,187.64,2194.43,65.48,11.23,-37.73,-38.99
2016-01-13,DIVERSIFIED,7.8895,0.000349,22625.3,6,-92.07,-121.7,16.84,196.93,5.88,1.01,-3.39,-3.5
2016-01-13,ENERGY,2187.1415,0.096668,22625.3,17,-25523.83,-33738.48,4668.1,54594.21,1629.15,279.47,-938.55,-970.06
2016-01-13,EXCHANGE,0.0,0.0,22625.295138556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-13,FINANCIAL_SERVICES,489.4723,0.021634,22625.3,72,-5712.12,-7550.52,1044.7,12217.93,364.6,62.54,-210.04,-217.1
2016-01-13,FMCG,1222.5976,0.054037,22625.3,83,-14267.65,-18859.59,2609.44,30517.8,910.68,156.22,-524.64,-542.26
2016-01-13,HEALTHCARE,226.7318,0.010021,22625.3,17,-2645.95,-3497.53,483.92,5659.55,168.89,28.97,-97.3,-100.56
2016-01-13,HOSPITALITY,186.3236,0.008235,22625.3,22,-2174.39,-2874.2,397.68,4650.91,138.79,23.81,-79.96,-82.64
2016-01-13,INFRASTRUCTURE,798.1412,0.035276,22625.3,34,-9314.27,-12311.99,1703.5,19922.76,594.51,101.98,-342.5,-354.0
2016-01-13,INSURANCE,0.0,0.0,22625.295138556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-13,IT,1608.3338,0.071086,22625.3,38,-18769.17,-24809.89,3432.73,40146.33,1198.01,205.51,-690.17,-713.34
2016-01-13,LOGISTICS,215.4676,0.009523,22625.3,11,-2514.5,-3323.77,459.88,5378.38,160.5,27.53,-92.46,-95.57
2016-01-13,MEDIA,200.2265,0.00885,22625.3,31,-2336.63,-3088.66,427.35,4997.94,149.14,25.58,-85.92,-88.81
2016-01-13,METAL,728.7252,0.032208,22625.3,55,-8504.18,-11241.19,1555.35,18190.03,542.81,93.11,-312.71,-323.21
2016-01-13,OTHER,5756.4279,0.254424,22625.3,587,-67177.21,-88797.69,12286.16,143688.74,4287.82,735.54,-2470.21,-2553.15
2016-01-13,PHARMA,1718.2984,0.075946,22625.3,50,-20052.45,-26506.18,3667.43,42891.21,1279.92,219.56,-737.36,-762.12
2016-01-13,POWER,461.5004,0.020398,22625.3,18,-5385.69,-7119.03,985.0,11519.72,343.76,58.97,-198.04,-204.69
2016-01-13,REALTY,359.2128,0.015877,22625.3,44,-4191.99,-5541.16,766.68,8966.47,267.57,45.9,-154.15,-159.32
2016-01-13,RETAIL,50.0326,0.002211,22625.3,8,-583.88,-771.79,106.79,1248.89,37.27,6.39,-21.47,-22.19
2016-01-13,TELECOM,249.6466,0.011034,22625.3,7,-2913.36,-3851.01,532.83,6231.54,185.96,31.9,-107.13,-110.73
2016-01-13,TEXTILES,221.934,0.009809,22625.3,65,-2589.96,-3423.52,473.68,5539.79,165.31,28.36,-95.24,-98.43
2016-01-14,AGRICULTURE,23.2262,0.00127,18291.11,9,-328.4,-441.62,64.51,705.5,6.88,1.57,3.19,-11.63
2016-01-14,AMC,0.0,0.0,18291.114290161,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-14,AUTO,670.4069,0.036652,18291.11,60,-9478.95,-12746.89,1862.03,20363.81,198.51,45.19,92.11,-335.81
2016-01-14,AVIATION,164.5187,0.008994,18291.11,2,-2326.15,-3128.1,456.95,4997.3,48.71,11.09,22.6,-82.41
2016-01-14,BANKING,2356.3501,0.128825,18291.11,26,-33316.68,-44802.84,6544.69,71574.83,697.72,158.84,323.74,-1180.29
2016-01-14,CAPITAL_GOODS,319.9508,0.017492,18291.11,85,-4523.82,-6083.43,888.65,9718.6,94.74,21.57,43.96,-160.26
2016-01-14,CEMENT,303.2819,0.016581,18291.11,17,-4288.13,-5766.5,842.36,9212.28,89.8,20.44,41.67,-151.91
2016-01-14,CHEMICALS,776.594,0.042457,18291.11,107,-10980.35,-14765.89,2156.97,23589.27,229.95,52.35,106.7,-389.0
2016-01-14,DEFENCE,38.7258,0.002117,18291.11,4,-547.55,-736.32,107.56,1176.31,11.47,2.61,5.32,-19.4
2016-01-14,DIVERSIFIED,3.9359,0.000215,18291.11,6,-55.65,-74.84,10.93,119.56,1.17,0.27,0.54,-1.97
2016-01-14,ENERGY,1000.7095,0.05471,18291.11,17,-14149.14,-19027.15,2779.44,30396.85,296.31,67.46,137.49,-501.25
2016-01-14,EXCHANGE,0.0,0.0,18291.114290161,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-14,FINANCIAL_SERVICES,304.1969,0.016631,18291.11,74,-4301.07,-5783.9,844.9,9240.07,90.07,20.51,41.79,-152.37
2016-01-14,FMCG,990.0296,0.054126,18291.11,83,-13998.13,-18824.09,2749.78,30072.44,293.15,66.74,136.02,-495.9
2016-01-14,HEALTHCARE,132.7982,0.00726,18291.11,17,-1877.65,-2524.98,368.84,4033.78,39.32,8.95,18.25,-66.52
2016-01-14,HOSPITALITY,151.9113,0.008305,18291.11,22,-2147.89,-2888.39,421.93,4614.35,44.98,10.24,20.87,-76.09
2016-01-14,INFRASTRUCTURE,672.6938,0.036777,18291.11,34,-9511.29,-12790.37,1868.39,20433.27,199.18,45.35,92.42,-336.95
2016-01-14,INSURANCE,0.0,0.0,18291.114290161,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-14,IT,2724.5261,0.148954,18291.11,37,-38522.36,-51803.21,7567.29,82758.29,806.73,183.66,374.32,-1364.71
2016-01-14,LOGISTICS,119.2931,0.006522,18291.11,11,-1686.7,-2268.2,331.33,3623.56,35.32,8.04,16.39,-59.75
2016-01-14,MEDIA,171.7075,0.009387,18291.11,31,-2427.79,-3264.79,476.91,5215.66,50.84,11.57,23.59,-86.01
2016-01-14,METAL,648.7122,0.035466,18291.11,55,-9172.21,-12334.39,1801.78,19704.83,192.08,43.73,89.13,-324.94
2016-01-14,OTHER,4214.8751,0.230433,18291.11,579,-59594.56,-80140.2,11706.68,128028.08,1248.02,284.12,579.08,-2111.23
2016-01-14,PHARMA,1558.1673,0.085187,18291.11,50,-22031.09,-29626.46,4327.76,47329.79,461.37,105.04,214.08,-780.48
2016-01-14,POWER,293.5658,0.01605,18291.11,18,-4150.76,-5581.76,815.37,8917.15,86.92,19.79,40.33,-147.05
2016-01-14,REALTY,266.244,0.014556,18291.11,44,-3764.45,-5062.27,739.48,8087.24,78.83,17.95,36.58,-133.36
2016-01-14,RETAIL,39.8276,0.002177,18291.11,8,-563.13,-757.27,110.62,1209.78,11.79,2.68,5.47,-19.95
2016-01-14,TELECOM,208.466,0.011397,18291.11,7,-2947.52,-3963.7,579.01,6332.22,61.73,14.05,28.64,-104.42
2016-01-14,TEXTILES,136.4,0.007457,18291.11,64,-1928.57,-2593.46,378.85,4143.19,40.39,9.19,18.74,-68.32
2016-01-15,AGRICULTURE,21.1415,0.001235,17111.85,9,-294.95,-426.06,50.48,670.53,24.57,3.62,-12.28,-15.91
2016-01-15,AMC,0.0,0.0,17111.8470653,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-15,AUTO,874.9748,0.051133,17111.85,60,-12207.16,-17633.06,2089.38,27750.84,1016.77,149.92,-508.16,-658.54
2016-01-15,AVIATION,119.9329,0.007009,17111.85,2,-1673.24,-2416.96,286.39,3803.81,139.37,20.55,-69.65,-90.27
2016-01-15,BANKING,2544.0554,0.148672,17111.85,26,-35493.25,-51269.45,6075.04,80687.66,2956.35,435.91,-1477.5,-1914.75
2016-01-15,CAPITAL_GOODS,278.8568,0.016296,17111.85,85,-3890.46,-5619.7,665.89,8844.27,324.05,47.78,-161.95,-209.88
2016-01-15,CEMENT,221.3821,0.012937,17111.85,17,-3088.6,-4461.43,528.65,7021.39,257.26,37.93,-128.57,-166.62
2016-01-15,CHEMICALS,812.2996,0.04747,17111.85,107,-11332.75,-16369.99,1939.72,25763.02,943.94,139.18,-471.76,-611.37
2016-01-15,DEFENCE,33.2134,0.001941,17111.85,4,-463.37,-669.34,79.31,1053.4,38.6,5.69,-19.29,-25.0
2016-01-15,DIVERSIFIED,3.1632,0.000185,17111.85,6,-44.13,-63.75,7.55,100.32,3.68,0.54,-1.84,-2.38
2016-01-15,ENERGY,1002.0797,0.058561,17111.85,17,-13980.46,-20194.56,2392.9,31782.12,1164.48,171.7,-581.98,-754.2
2016-01-15,EXCHANGE,0.0,0.0,17111.8470653,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-15,FINANCIAL_SERVICES,311.315,0.018193,17111.85,75,-4343.29,-6273.82,743.4,9873.71,361.77,53.34,-180.8,-234.31
2016-01-15,FMCG,917.3316,0.053608,17111.85,83,-12798.1,-18486.66,2190.53,29094.23,1065.99,157.18,-532.76,-690.42
2016-01-15,HEALTHCARE,93.8507,0.005485,17111.85,17,-1309.35,-1891.34,224.11,2976.58,109.06,16.08,-54.51,-70.64
2016-01-15,HOSPITALITY,133.6014,0.007808,17111.85,21,-1863.93,-2692.42,319.03,4237.32,155.25,22.89,-77.59,-100.55
2016-01-15,INFRASTRUCTURE,484.335,0.028304,17111.85,34,-6757.17,-9760.63,1156.56,15361.25,562.83,82.99,-281.29,-364.53
2016-01-15,INSURANCE,0.0,0.0,17111.8470653,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-15,IT,1636.2699,0.095622,17111.85,38,-22828.33,-32975.17,3907.31,51896.19,1901.44,280.36,-950.29,-1231.52
2016-01-15,LOGISTICS,141.2519,0.008255,17111.85,11,-1970.67,-2846.6,337.3,4479.97,164.14,24.2,-82.03,-106.31
2016-01-15,MEDIA,282.2439,0.016494,17111.85,31,-3937.71,-5687.96,673.98,8951.69,327.98,48.36,-163.92,-212.43
2016-01-15,METAL,524.118,0.030629,17111.85,55,-7312.2,-10562.37,1251.56,16623.01,609.06,89.8,-304.39,-394.47
2016-01-15,OTHER,4001.5663,0.233848,17111.85,584,-55827.63,-80642.15,9555.49,126914.3,4650.06,685.64,-2323.98,-3011.72
2016-01-15,PHARMA,1797.7007,0.105056,17111.85,50,-25080.52,-36228.43,4292.79,57016.15,2089.04,308.02,-1044.05,-1353.02
2016-01-15,POWER,300.7046,0.017573,17111.85,18,-4195.26,-6059.99,718.06,9537.19,349.44,51.52,-174.64,-226.32
2016-01-15,REALTY,224.5815,0.013124,17111.85,44,-3133.24,-4525.91,536.29,7122.86,260.98,38.48,-130.43,-169.03
2016-01-15,RETAIL,59.9499,0.003503,17111.85,8,-836.39,-1208.15,143.16,1901.38,69.67,10.27,-34.82,-45.12
2016-01-15,TELECOM,177.2843,0.01036,17111.85,7,-2473.37,-3572.75,423.34,5622.78,206.02,30.38,-102.96,-133.43
2016-01-15,TEXTILES,114.6431,0.0067,17111.85,65,-1599.44,-2310.36,273.76,3636.04,133.22,19.64,-66.58,-86.28
2016-01-18,AGRICULTURE,35.7607,0.001976,18097.56,9,-449.79,-686.07,88.12,1047.73,21.95,-4.65,7.38,-24.68
2016-01-18,AMC,0.0,0.0,18097.558731085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-18,AUTO,858.814,0.047455,18097.56,60,-10801.92,-16476.27,2116.24,25161.95,527.17,-111.57,177.15,-592.76
2016-01-18,AVIATION,132.3807,0.007315,18097.56,2,-1665.05,-2539.71,326.21,3878.55,81.26,-17.2,27.31,-91.37
2016-01-18,BANKING,3084.3765,0.170431,18097.56,26,-38794.42,-59173.48,7600.35,90367.55,1893.31,-400.68,636.22,-2128.85
2016-01-18,CAPITAL_GOODS,327.2861,0.018085,18097.56,85,-4116.51,-6278.95,806.48,9588.99,200.9,-42.52,67.51,-225.89
2016-01-18,CEMENT,223.8383,0.012368,18097.56,17,-2815.38,-4294.32,551.57,6558.12,137.4,-29.08,46.17,-154.49
2016-01-18,CHEMICALS,773.1244,0.04272,18097.56,107,-9724.14,-14832.32,1905.09,22651.37,474.57,-100.43,159.47,-533.61
2016-01-18,DEFENCE,46.7643,0.002584,18097.56,4,-588.19,-897.17,115.23,1370.12,28.71,-6.08,9.65,-32.28
2016-01-18,DIVERSIFIED,5.4214,0.0003,18097.56,6,-68.19,-104.01,13.36,158.84,3.33,-0.7,1.12,-3.74
2016-01-18,ENERGY,941.1526,0.052004,18097.56,17,-11837.55,-18055.93,2319.14,27574.34,577.72,-122.26,194.13,-649.59
2016-01-18,EXCHANGE,0.0,0.0,18097.558731085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-18,FINANCIAL_SERVICES,437.3072,0.024164,18097.56,75,-5500.33,-8389.7,1077.59,12812.44,268.44,-56.81,90.2,-301.83
2016-01-18,FMCG,1068.1789,0.059023,18097.56,83,-13435.25,-20492.91,2632.15,31296.02,655.69,-138.76,220.33,-737.26
2016-01-18,HEALTHCARE,120.0075,0.006631,18097.56,17,-1509.42,-2302.33,295.72,3516.04,73.67,-15.59,24.75,-82.83
2016-01-18,HOSPITALITY,176.6848,0.009763,18097.56,22,-2222.29,-3389.68,435.38,5176.6,108.46,-22.95,36.44,-121.95
2016-01-18,INFRASTRUCTURE,524.4205,0.028977,18097.56,33,-6596.01,-10060.96,1292.25,15364.72,321.91,-68.13,108.17,-361.96
2016-01-18,INSURANCE,0.0,0.0,18097.558731085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-18,IT,1363.472,0.07534,18097.56,37,-17149.37,-26158.09,3359.79,39947.66,836.95,-177.12,281.24,-941.07
2016-01-18,LOGISTICS,178.4477,0.00986,18097.56,11,-2244.46,-3423.5,439.72,5228.25,109.54,-23.18,36.81,-123.17
2016-01-18,MEDIA,171.4537,0.009474,18097.56,30,-2156.5,-3289.32,422.49,5023.33,105.25,-22.27,35.37,-118.34
2016-01-18,METAL,651.2758,0.035987,18097.56,55,-8191.56,-12494.67,1604.84,19081.39,399.78,-84.61,134.34,-449.51
2016-01-18,OTHER,4076.0977,0.225229,18097.56,579,-51268.01,-78199.56,10044.09,119423.47,2502.07,-529.51,840.78,-2813.34
2016-01-18,PHARMA,1858.2119,0.102677,18097.56,50,-23372.07,-35649.62,4578.9,54442.79,1140.64,-241.39,383.3,-1282.54
2016-01-18,POWER,366.8661,0.020272,18097.56,18,-4614.34,-7038.29,904.01,10748.62,225.2,-47.66,75.67,-253.21
2016-01-18,REALTY,250.4853,0.013841,18097.56,44,-3150.53,-4805.54,617.23,7338.84,153.76,-32.54,51.67,-172.89
2016-01-18,RETAIL,47.6455,0.002633,18097.56,8,-599.27,-914.07,117.41,1395.94,29.25,-6.19,9.83,-32.89
2016-01-18,TELECOM,201.8627,0.011154,18097.56,7,-2538.97,-3872.72,497.42,5914.27,123.91,-26.22,41.64,-139.33
2016-01-18,TEXTILES,176.2226,0.009737,18097.56,65,-2216.48,-3380.81,434.24,5163.05,108.17,-22.89,36.35,-121.63
2016-01-19,AGRICULTURE,31.3239,0.00191,16403.89,9,-404.17,-657.7,83.7,978.17,28.04,6.05,-0.44,-33.66
2016-01-19,AMC,0.0,0.0,16403.888208377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-19,AUTO,858.7526,0.052351,16403.89,60,-11080.36,-18031.0,2294.73,26816.62,768.82,165.9,-11.99,-922.73
2016-01-19,AVIATION,217.9393,0.013286,16403.89,2,-2812.04,-4576.01,582.37,6805.68,195.12,42.1,-3.04,-234.18
2016-01-19,BANKING,2404.3202,0.14657,16403.89,26,-31022.6,-50482.86,6424.76,75080.7,2152.53,464.48,-33.56,-2583.45
2016-01-19,CAPITAL_GOODS,290.0793,0.017684,16403.89,85,-3742.85,-6090.72,775.14,9058.43,259.7,56.04,-4.05,-311.69
2016-01-19,CEMENT,204.3747,0.012459,16403.89,17,-2637.02,-4291.2,546.12,6382.09,182.97,39.48,-2.85,-219.6
2016-01-19,CHEMICALS,632.2018,0.03854,16403.89,107,-8157.21,-13274.17,1689.35,19742.03,565.99,122.13,-8.83,-679.3
2016-01-19,DEFENCE,34.9575,0.002131,16403.89,4,-451.05,-733.99,93.41,1091.63,31.3,6.75,-0.49,-37.56
2016-01-19,DIVERSIFIED,5.2791,0.000322,16403.89,6,-68.12,-110.84,14.11,164.85,4.73,1.02,-0.07,-5.67
2016-01-19,ENERGY,803.0228,0.048953,16403.89,17,-10361.29,-16860.85,2145.81,25076.32,718.93,155.13,-11.21,-862.85
2016-01-19,EXCHANGE,0.0,0.0,16403.888208377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-19,FINANCIAL_SERVICES,361.9971,0.022068,16403.89,72,-4670.8,-7600.75,967.32,11304.23,324.09,69.93,-5.05,-388.97
2016-01-19,FMCG,717.8101,0.043759,16403.89,84,-9261.8,-15071.67,1918.11,22415.35,642.64,138.67,-10.02,-771.29
2016-01-19,HEALTHCARE,151.9184,0.009261,16403.89,17,-1960.18,-3189.79,405.95,4744.02,136.01,29.35,-2.12,-163.24
2016-01-19,HOSPITALITY,212.5824,0.012959,16403.89,22,-2742.92,-4463.54,568.06,6638.4,190.32,41.07,-2.97,-228.42
2016-01-19,INFRASTRUCTURE,540.6213,0.032957,16403.89,33,-6975.56,-11351.28,1444.63,16882.2,484.01,104.44,-7.55,-580.9
2016-01-19,INSURANCE,0.0,0.0,16403.888208377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-19,IT,1332.6425,0.081239,16403.89,37,-17194.89,-27981.13,3561.05,41614.98,1193.08,257.45,-18.6,-1431.93
2016-01-19,LOGISTICS,141.6519,0.008635,16403.89,11,-1827.71,-2974.23,378.52,4423.42,126.82,27.37,-1.98,-152.21
2016-01-19,MEDIA,118.3965,0.007218,16403.89,31,-1527.65,-2485.94,316.38,3697.22,106.0,22.87,-1.65,-127.22
2016-01-19,METAL,630.5521,0.038439,16403.89,55,-8135.92,-13239.53,1684.94,19690.51,564.52,121.81,-8.8,-677.53
2016-01-19,OTHER,4328.2562,0.263856,16403.89,578,-55846.87,-90879.22,11565.84,135160.25,3874.98,836.16,-60.42,-4650.72
2016-01-19,PHARMA,1491.4683,0.090922,16403.89,50,-19244.2,-31315.96,3985.46,46574.7,1335.28,288.13,-20.82,-1602.58
2016-01-19,POWER,306.1824,0.018665,16403.89,18,-3950.63,-6428.83,818.17,9561.29,274.12,59.15,-4.27,-328.99
2016-01-19,REALTY,218.7983,0.013338,16403.89,44,-2823.12,-4594.05,584.67,6832.5,195.88,42.27,-3.05,-235.1
2016-01-19,RETAIL,30.7003,0.001872,16403.89,8,-396.12,-644.6,82.04,958.69,27.49,5.93,-0.43,-32.99
2016-01-19,TELECOM,176.022,0.010731,16403.89,7,-2271.19,-3695.89,470.36,5496.71,157.59,34.0,-2.46,-189.14
2016-01-19,TEXTILES,162.0371,0.009878,16403.89,64,-2090.74,-3402.25,432.99,5060.0,145.07,31.3,-2.26,-174.11
2016-01-20,AGRICULTURE,35.8853,0.001988,18055.12,9,-393.77,-686.83,62.69,1017.91,26.91,-2.27,-24.43,-0.21
2016-01-20,AMC,0.0,0.0,18055.117667431,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-20,AUTO,909.2229,0.050358,18055.12,60,-9976.96,-17402.18,1588.5,25790.64,681.7,-57.41,-618.9,-5.39
2016-01-20,AVIATION,206.4081,0.011432,18055.12,2,-2264.93,-3950.57,360.61,5854.89,154.76,-13.03,-140.5,-1.22
2016-01-20,BANKING,2556.2283,0.141579,18055.12,26,-28049.66,-48925.23,4465.97,72508.92,1916.56,-161.4,-1740.01,-15.15
2016-01-20,CAPITAL_GOODS,357.4763,0.019799,18055.12,85,-3922.61,-6841.96,624.54,10140.03,268.02,-22.57,-243.33,-2.12
2016-01-20,CEMENT,347.5223,0.019248,18055.12,17,-3813.39,-6651.44,607.15,9857.67,260.56,-21.94,-236.56,-2.06
2016-01-20,CHEMICALS,783.319,0.043385,18055.12,107,-8595.41,-14992.42,1368.53,22219.3,587.3,-49.46,-533.2,-4.64
2016-01-20,DEFENCE,41.3366,0.002289,18055.12,4,-453.59,-791.17,72.22,1172.54,30.99,-2.61,-28.14,-0.24
2016-01-20,DIVERSIFIED,4.021,0.000223,18055.12,6,-44.12,-76.96,7.03,114.06,3.01,-0.25,-2.74,-0.02
2016-01-20,ENERGY,1377.265,0.076281,18055.12,17,-15112.82,-26360.32,2406.21,39066.93,1032.62,-86.96,-937.5,-8.16
2016-01-20,EXCHANGE,0.0,0.0,18055.117667431,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-20,FINANCIAL_SERVICES,406.0267,0.022488,18055.12,73,-4455.36,-7771.2,709.37,11517.19,304.42,-25.64,-276.38,-2.41
2016-01-20,FMCG,992.898,0.054993,18055.12,83,-10895.13,-19003.68,1734.69,28164.13,744.43,-62.69,-675.86,-5.88
2016-01-20,HEALTHCARE,235.7044,0.013055,18055.12,17,-2586.4,-4511.29,411.8,6685.89,176.72,-14.88,-160.44,-1.4
2016-01-20,HOSPITALITY,211.6937,0.011725,18055.12,22,-2322.93,-4051.74,369.85,6004.82,158.72,-13.37,-144.1,-1.25
2016-01-20,INFRASTRUCTURE,664.3281,0.036794,18055.12,33,-7289.72,-12714.98,1160.64,18844.06,498.09,-41.95,-452.2,-3.94
2016-01-20,INSURANCE,0.0,0.0,18055.117667431,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-20,IT,1238.2016,0.068579,18055.12,38,-13586.87,-23698.7,2163.26,35122.32,928.35,-78.18,-842.84,-7.34
2016-01-20,LOGISTICS,146.081,0.008091,18055.12,11,-1602.96,-2795.93,255.22,4143.67,109.53,-9.22,-99.44,-0.87
2016-01-20,MEDIA,185.2783,0.010262,18055.12,30,-2033.07,-3546.15,323.7,5255.53,138.91,-11.7,-126.12,-1.1
2016-01-20,METAL,584.6347,0.032381,18055.12,55,-6415.24,-11189.68,1021.41,16583.51,438.34,-36.91,-397.96,-3.46
2016-01-20,OTHER,4156.7468,0.230225,18055.12,577,-45612.26,-79558.53,7262.23,117908.56,3116.56,-262.46,-2829.47,-24.63
2016-01-20,PHARMA,1585.0185,0.087788,18055.12,50,-17392.51,-30336.64,2769.18,44959.98,1188.38,-100.08,-1078.91,-9.39
2016-01-20,POWER,393.0869,0.021771,18055.12,18,-4313.37,-7523.53,686.76,11150.14,294.72,-24.82,-267.57,-2.33
2016-01-20,REALTY,219.7487,0.012171,18055.12,43,-2411.32,-4205.91,383.92,6233.3,164.76,-13.87,-149.58,-1.3
2016-01-20,RETAIL,30.3776,0.001682,18055.12,8,-333.34,-581.42,53.07,861.68,22.78,-1.92,-20.68,-0.18
2016-01-20,TELECOM,250.4234,0.01387,18055.12,7,-2747.91,-4793.01,437.51,7103.41,187.76,-15.81,-170.46,-1.48
2016-01-20,TEXTILES,136.1844,0.007543,18055.12,64,-1494.36,-2606.52,237.93,3862.95,102.11,-8.6,-92.7,-0.81
2016-01-21,AGRICULTURE,24.2884,0.001353,17954.25,9,-246.21,-477.14,34.7,688.65,21.8,-9.65,-7.98,-4.17
2016-01-21,AMC,0.0,0.0,17954.252690274996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-21,AUTO,1092.4735,0.060848,17954.25,59,-11074.39,-21461.2,1560.62,30974.97,980.74,-434.21,-358.76,-187.78
2016-01-21,AVIATION,168.8824,0.009406,17954.25,2,-1711.96,-3317.63,241.25,4788.33,151.61,-67.12,-55.46,-29.03
2016-01-21,BANKING,3027.6911,0.168634,17954.25,26,-30691.66,-59477.76,4325.12,85844.31,2718.04,-1203.37,-994.26,-520.4
2016-01-21,CAPITAL_GOODS,298.5262,0.016627,17954.25,85,-3026.16,-5864.43,426.45,8464.13,267.99,-118.65,-98.03,-51.31
2016-01-21,CEMENT,270.9987,0.015094,17954.25,17,-2747.11,-5323.66,387.13,7683.64,243.28,-107.71,-88.99,-46.58
2016-01-21,CHEMICALS,569.4819,0.031718,17954.25,106,-5772.83,-11187.24,813.52,16146.56,511.24,-226.34,-187.01,-97.88
2016-01-21,DEFENCE,64.4229,0.003588,17954.25,4,-653.05,-1265.56,92.03,1826.59,57.83,-25.61,-21.16,-11.07
2016-01-21,DIVERSIFIED,3.1968,0.000178,17954.25,6,-32.41,-62.8,4.57,90.64,2.87,-1.27,-1.05,-0.55
2016-01-21,ENERGY,1153.337,0.064238,17954.25,17,-11691.36,-22656.84,1647.56,32700.63,1035.38,-458.4,-378.74,-198.24
2016-01-21,EXCHANGE,0.0,0.0,17954.252690274996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-21,FINANCIAL_SERVICES,459.4247,0.025589,17954.25,74,-4657.18,-9025.21,656.3,13026.1,412.44,-182.6,-150.87,-78.97
2016-01-21,FMCG,1041.9452,0.058033,17954.25,84,-10562.18,-20468.59,1488.44,29542.33,935.38,-414.13,-342.16,-179.09
2016-01-21,HEALTHCARE,105.7723,0.005891,17954.25,17,-1072.21,-2077.85,151.1,2998.97,94.95,-42.04,-34.73,-18.18
2016-01-21,HOSPITALITY,160.4966,0.008939,17954.25,22,-1626.95,-3152.89,229.27,4550.57,144.08,-63.79,-52.71,-27.59
