date,sector,nse_index,FII_flow_score,DII_flow_score,PRO_flow_score,CLIENT_flow_score,Smart_Money_Score,Retail_Score,fpi_score,price_momentum_score,combined_score,rotation_signal,capital_flow_alignment,flow_rank
2016-01-14,LOGISTICS,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-14,MEDIA,NIFTY MEDIA,,,,,,,-32.538,-1.31,,DISTRIBUTION,UNKNOWN,
2016-01-14,METAL,NIFTY METAL,,,,,,,-5.313,14.22,,NEUTRAL,UNKNOWN,
2016-01-14,OTHER,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-14,PHARMA,NIFTY PHARMA,,,,,,,0.0,5.62,,NEUTRAL,UNKNOWN,
2016-01-14,POWER,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-14,REALTY,NIFTY REALTY,,,,,,,1.023,0.0,,NEUTRAL,UNKNOWN,
2016-01-14,RETAIL,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-14,TELECOM,,,,,,,,5.247,0.0,,NEUTRAL,UNKNOWN,
2016-01-14,TEXTILES,,,,,,,,9.372,0.0,,NEUTRAL,UNKNOWN,
2016-01-15,AGRICULTURE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-15,AMC,NIFTY CAPITAL MARKETS,,,,,,,0.0,4.12,,NEUTRAL,UNKNOWN,
2016-01-15,AUTO,NIFTY AUTO,,,,,,,-28.479,3.61,,PRICE_LED,UNKNOWN,
2016-01-15,AVIATION,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-15,BANKING,NIFTY BANK,,,,,,,0.0,3.6,,NEUTRAL,UNKNOWN,
2016-01-15,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,,,,,,,2.244,-4.25,,NEUTRAL,UNKNOWN,
2016-01-15,CEMENT,NIFTY CEMENT,,,,,,,-45.045,-2.58,,DISTRIBUTION,UNKNOWN,
2016-01-15,CHEMICALS,NIFTY CHEMICALS,,,,,,,-14.487,-0.92,,NEUTRAL,UNKNOWN,
2016-01-15,DEFENCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-15,DIVERSIFIED,NIFTY PSE,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-15,ENERGY,NIFTY ENERGY,,,,,,,-42.108000000000004,2.69,,PRICE_LED,UNKNOWN,
2016-01-15,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-15,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,,,,,,,14.949,4.86,,NEUTRAL,UNKNOWN,
2016-01-15,FMCG,NIFTY FMCG,,,,,,,-55.175999999999995,-4.08,,DISTRIBUTION,UNKNOWN,
2016-01-15,HEALTHCARE,NIFTY HEALTHCARE INDEX,,,,,,,-3.531,7.36,,NEUTRAL,UNKNOWN,
2016-01-15,HOSPITALITY,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-15,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,,,,,,,39.864,-1.39,,EARLY_ROTATION,UNKNOWN,
2016-01-15,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-15,IT,NIFTY IT,,,,,,,-49.104,6.72,,PRICE_LED,UNKNOWN,
2016-01-15,LOGISTICS,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-15,MEDIA,NIFTY MEDIA,,,,,,,-32.538,-1.31,,DISTRIBUTION,UNKNOWN,
2016-01-15,METAL,NIFTY METAL,,,,,,,-5.313,14.22,,NEUTRAL,UNKNOWN,
2016-01-15,OTHER,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-15,PHARMA,NIFTY PHARMA,,,,,,,0.0,5.62,,NEUTRAL,UNKNOWN,
2016-01-15,POWER,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-15,REALTY,NIFTY REALTY,,,,,,,1.023,0.0,,NEUTRAL,UNKNOWN,
2016-01-15,RETAIL,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-15,TELECOM,,,,,,,,5.247,0.0,,NEUTRAL,UNKNOWN,
2016-01-15,TEXTILES,,,,,,,,9.372,0.0,,NEUTRAL,UNKNOWN,
2016-01-18,AGRICULTURE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-18,AMC,NIFTY CAPITAL MARKETS,,,,,,,0.0,4.12,,NEUTRAL,UNKNOWN,
2016-01-18,AUTO,NIFTY AUTO,,,,,,,-28.479,3.61,,PRICE_LED,UNKNOWN,
2016-01-18,AVIATION,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-18,BANKING,NIFTY BANK,,,,,,,0.0,3.6,,NEUTRAL,UNKNOWN,
2016-01-18,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,,,,,,,2.244,-4.25,,NEUTRAL,UNKNOWN,
2016-01-18,CEMENT,NIFTY CEMENT,,,,,,,-45.045,-2.58,,DISTRIBUTION,UNKNOWN,
2016-01-18,CHEMICALS,NIFTY CHEMICALS,,,,,,,-14.487,-0.92,,NEUTRAL,UNKNOWN,
2016-01-18,DEFENCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-18,DIVERSIFIED,NIFTY PSE,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-18,ENERGY,NIFTY ENERGY,,,,,,,-42.108000000000004,2.69,,PRICE_LED,UNKNOWN,
2016-01-18,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-18,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,,,,,,,14.949,4.86,,NEUTRAL,UNKNOWN,
2016-01-18,FMCG,NIFTY FMCG,,,,,,,-55.175999999999995,-4.08,,DISTRIBUTION,UNKNOWN,
2016-01-18,HEALTHCARE,NIFTY HEALTHCARE INDEX,,,,,,,-3.531,7.36,,NEUTRAL,UNKNOWN,
2016-01-18,HOSPITALITY,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-18,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,,,,,,,39.864,-1.39,,EARLY_ROTATION,UNKNOWN,
2016-01-18,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-18,IT,NIFTY IT,,,,,,,-49.104,6.72,,PRICE_LED,UNKNOWN,
2016-01-18,LOGISTICS,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-18,MEDIA,NIFTY MEDIA,,,,,,,-32.538,-1.31,,DISTRIBUTION,UNKNOWN,
2016-01-18,METAL,NIFTY METAL,,,,,,,-5.313,14.22,,NEUTRAL,UNKNOWN,
2016-01-18,OTHER,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-18,PHARMA,NIFTY PHARMA,,,,,,,0.0,5.62,,NEUTRAL,UNKNOWN,
2016-01-18,POWER,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-18,REALTY,NIFTY REALTY,,,,,,,1.023,0.0,,NEUTRAL,UNKNOWN,
2016-01-18,RETAIL,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-18,TELECOM,,,,,,,,5.247,0.0,,NEUTRAL,UNKNOWN,
2016-01-18,TEXTILES,,,,,,,,9.372,0.0,,NEUTRAL,UNKNOWN,
2016-01-19,AGRICULTURE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-19,AMC,NIFTY CAPITAL MARKETS,,,,,,,0.0,4.12,,NEUTRAL,UNKNOWN,
2016-01-19,AUTO,NIFTY AUTO,,,,,,,-28.479,3.61,,PRICE_LED,UNKNOWN,
2016-01-19,AVIATION,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-19,BANKING,NIFTY BANK,,,,,,,0.0,3.6,,NEUTRAL,UNKNOWN,
2016-01-19,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,,,,,,,2.244,-4.25,,NEUTRAL,UNKNOWN,
2016-01-19,CEMENT,NIFTY CEMENT,,,,,,,-45.045,-2.58,,DISTRIBUTION,UNKNOWN,
2016-01-19,CHEMICALS,NIFTY CHEMICALS,,,,,,,-14.487,-0.92,,NEUTRAL,UNKNOWN,
2016-01-19,DEFENCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-19,DIVERSIFIED,NIFTY PSE,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-19,ENERGY,NIFTY ENERGY,,,,,,,-42.108000000000004,2.69,,PRICE_LED,UNKNOWN,
2016-01-19,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-19,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,,,,,,,14.949,4.86,,NEUTRAL,UNKNOWN,
2016-01-19,FMCG,NIFTY FMCG,,,,,,,-55.175999999999995,-4.08,,DISTRIBUTION,UNKNOWN,
2016-01-19,HEALTHCARE,NIFTY HEALTHCARE INDEX,,,,,,,-3.531,7.36,,NEUTRAL,UNKNOWN,
2016-01-19,HOSPITALITY,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-19,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,,,,,,,39.864,-1.39,,EARLY_ROTATION,UNKNOWN,
2016-01-19,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-19,IT,NIFTY IT,,,,,,,-49.104,6.72,,PRICE_LED,UNKNOWN,
2016-01-19,LOGISTICS,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-19,MEDIA,NIFTY MEDIA,,,,,,,-32.538,-1.31,,DISTRIBUTION,UNKNOWN,
2016-01-19,METAL,NIFTY METAL,,,,,,,-5.313,14.22,,NEUTRAL,UNKNOWN,
2016-01-19,OTHER,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-19,PHARMA,NIFTY PHARMA,,,,,,,0.0,5.62,,NEUTRAL,UNKNOWN,
2016-01-19,POWER,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-19,REALTY,NIFTY REALTY,,,,,,,1.023,0.0,,NEUTRAL,UNKNOWN,
2016-01-19,RETAIL,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-19,TELECOM,,,,,,,,5.247,0.0,,NEUTRAL,UNKNOWN,
2016-01-19,TEXTILES,,,,,,,,9.372,0.0,,NEUTRAL,UNKNOWN,
2016-01-20,AGRICULTURE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-20,AMC,NIFTY CAPITAL MARKETS,,,,,,,0.0,4.12,,NEUTRAL,UNKNOWN,
2016-01-20,AUTO,NIFTY AUTO,,,,,,,-28.479,3.61,,PRICE_LED,UNKNOWN,
2016-01-20,AVIATION,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-20,BANKING,NIFTY BANK,,,,,,,0.0,3.6,,NEUTRAL,UNKNOWN,
2016-01-20,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,,,,,,,2.244,-4.25,,NEUTRAL,UNKNOWN,
2016-01-20,CEMENT,NIFTY CEMENT,,,,,,,-45.045,-2.58,,DISTRIBUTION,UNKNOWN,
2016-01-20,CHEMICALS,NIFTY CHEMICALS,,,,,,,-14.487,-0.92,,NEUTRAL,UNKNOWN,
2016-01-20,DEFENCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-20,DIVERSIFIED,NIFTY PSE,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-20,ENERGY,NIFTY ENERGY,,,,,,,-42.108000000000004,2.69,,PRICE_LED,UNKNOWN,
2016-01-20,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-20,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,,,,,,,14.949,4.86,,NEUTRAL,UNKNOWN,
2016-01-20,FMCG,NIFTY FMCG,,,,,,,-55.175999999999995,-4.08,,DISTRIBUTION,UNKNOWN,
2016-01-20,HEALTHCARE,NIFTY HEALTHCARE INDEX,,,,,,,-3.531,7.36,,NEUTRAL,UNKNOWN,
2016-01-20,HOSPITALITY,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-20,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,,,,,,,39.864,-1.39,,EARLY_ROTATION,UNKNOWN,
2016-01-20,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-20,IT,NIFTY IT,,,,,,,-49.104,6.72,,PRICE_LED,UNKNOWN,
2016-01-20,LOGISTICS,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-20,MEDIA,NIFTY MEDIA,,,,,,,-32.538,-1.31,,DISTRIBUTION,UNKNOWN,
2016-01-20,METAL,NIFTY METAL,,,,,,,-5.313,14.22,,NEUTRAL,UNKNOWN,
2016-01-20,OTHER,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-20,PHARMA,NIFTY PHARMA,,,,,,,0.0,5.62,,NEUTRAL,UNKNOWN,
2016-01-20,POWER,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-20,REALTY,NIFTY REALTY,,,,,,,1.023,0.0,,NEUTRAL,UNKNOWN,
2016-01-20,RETAIL,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-20,TELECOM,,,,,,,,5.247,0.0,,NEUTRAL,UNKNOWN,
2016-01-20,TEXTILES,,,,,,,,9.372,0.0,,NEUTRAL,UNKNOWN,
2016-01-21,AGRICULTURE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-21,AMC,NIFTY CAPITAL MARKETS,,,,,,,0.0,4.12,,NEUTRAL,UNKNOWN,
2016-01-21,AUTO,NIFTY AUTO,,,,,,,-28.479,3.61,,PRICE_LED,UNKNOWN,
2016-01-21,AVIATION,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-21,BANKING,NIFTY BANK,,,,,,,0.0,3.6,,NEUTRAL,UNKNOWN,
2016-01-21,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,,,,,,,2.244,-4.25,,NEUTRAL,UNKNOWN,
2016-01-21,CEMENT,NIFTY CEMENT,,,,,,,-45.045,-2.58,,DISTRIBUTION,UNKNOWN,
2016-01-21,CHEMICALS,NIFTY CHEMICALS,,,,,,,-14.487,-0.92,,NEUTRAL,UNKNOWN,
2016-01-21,DEFENCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-21,DIVERSIFIED,NIFTY PSE,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-21,ENERGY,NIFTY ENERGY,,,,,,,-42.108000000000004,2.69,,PRICE_LED,UNKNOWN,
2016-01-21,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-21,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,,,,,,,14.949,4.86,,NEUTRAL,UNKNOWN,
2016-01-21,FMCG,NIFTY FMCG,,,,,,,-55.175999999999995,-4.08,,DISTRIBUTION,UNKNOWN,
2016-01-21,HEALTHCARE,NIFTY HEALTHCARE INDEX,,,,,,,-3.531,7.36,,NEUTRAL,UNKNOWN,
2016-01-21,HOSPITALITY,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-21,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,,,,,,,39.864,-1.39,,EARLY_ROTATION,UNKNOWN,
2016-01-21,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-21,IT,NIFTY IT,,,,,,,-49.104,6.72,,PRICE_LED,UNKNOWN,
2016-01-21,LOGISTICS,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-21,MEDIA,NIFTY MEDIA,,,,,,,-32.538,-1.31,,DISTRIBUTION,UNKNOWN,
2016-01-21,METAL,NIFTY METAL,,,,,,,-5.313,14.22,,NEUTRAL,UNKNOWN,
2016-01-21,OTHER,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-21,PHARMA,NIFTY PHARMA,,,,,,,0.0,5.62,,NEUTRAL,UNKNOWN,
2016-01-21,POWER,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-21,REALTY,NIFTY REALTY,,,,,,,1.023,0.0,,NEUTRAL,UNKNOWN,
2016-01-21,RETAIL,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-21,TELECOM,,,,,,,,5.247,0.0,,NEUTRAL,UNKNOWN,
2016-01-21,TEXTILES,,,,,,,,9.372,0.0,,NEUTRAL,UNKNOWN,
2016-01-22,AGRICULTURE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-22,AMC,NIFTY CAPITAL MARKETS,,,,,,,0.0,4.12,,NEUTRAL,UNKNOWN,
2016-01-22,AUTO,NIFTY AUTO,,,,,,,-28.479,3.61,,PRICE_LED,UNKNOWN,
2016-01-22,AVIATION,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-22,BANKING,NIFTY BANK,,,,,,,0.0,3.6,,NEUTRAL,UNKNOWN,
2016-01-22,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,,,,,,,2.244,-4.25,,NEUTRAL,UNKNOWN,
2016-01-22,CEMENT,NIFTY CEMENT,,,,,,,-45.045,-2.58,,DISTRIBUTION,UNKNOWN,
2016-01-22,CHEMICALS,NIFTY CHEMICALS,,,,,,,-14.487,-0.92,,NEUTRAL,UNKNOWN,
2016-01-22,DEFENCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-22,DIVERSIFIED,NIFTY PSE,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-22,ENERGY,NIFTY ENERGY,,,,,,,-42.108000000000004,2.69,,PRICE_LED,UNKNOWN,
2016-01-22,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-22,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,,,,,,,14.949,4.86,,NEUTRAL,UNKNOWN,
2016-01-22,FMCG,NIFTY FMCG,,,,,,,-55.175999999999995,-4.08,,DISTRIBUTION,UNKNOWN,
2016-01-22,HEALTHCARE,NIFTY HEALTHCARE INDEX,,,,,,,-3.531,7.36,,NEUTRAL,UNKNOWN,
2016-01-22,HOSPITALITY,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-22,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,,,,,,,39.864,-1.39,,EARLY_ROTATION,UNKNOWN,
2016-01-22,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-22,IT,NIFTY IT,,,,,,,-49.104,6.72,,PRICE_LED,UNKNOWN,
2016-01-22,LOGISTICS,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-22,MEDIA,NIFTY MEDIA,,,,,,,-32.538,-1.31,,DISTRIBUTION,UNKNOWN,
2016-01-22,METAL,NIFTY METAL,,,,,,,-5.313,14.22,,NEUTRAL,UNKNOWN,
2016-01-22,OTHER,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-22,PHARMA,NIFTY PHARMA,,,,,,,0.0,5.62,,NEUTRAL,UNKNOWN,
2016-01-22,POWER,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-22,REALTY,NIFTY REALTY,,,,,,,1.023,0.0,,NEUTRAL,UNKNOWN,
2016-01-22,RETAIL,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-22,TELECOM,,,,,,,,5.247,0.0,,NEUTRAL,UNKNOWN,
2016-01-22,TEXTILES,,,,,,,,9.372,0.0,,NEUTRAL,UNKNOWN,
2016-01-25,AGRICULTURE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-25,AMC,NIFTY CAPITAL MARKETS,,,,,,,0.0,4.12,,NEUTRAL,UNKNOWN,
2016-01-25,AUTO,NIFTY AUTO,,,,,,,-28.479,3.61,,PRICE_LED,UNKNOWN,
2016-01-25,AVIATION,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-25,BANKING,NIFTY BANK,,,,,,,0.0,3.6,,NEUTRAL,UNKNOWN,
2016-01-25,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,,,,,,,2.244,-4.25,,NEUTRAL,UNKNOWN,
2016-01-25,CEMENT,NIFTY CEMENT,,,,,,,-45.045,-2.58,,DISTRIBUTION,UNKNOWN,
2016-01-25,CHEMICALS,NIFTY CHEMICALS,,,,,,,-14.487,-0.92,,NEUTRAL,UNKNOWN,
2016-01-25,DEFENCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-25,DIVERSIFIED,NIFTY PSE,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-25,ENERGY,NIFTY ENERGY,,,,,,,-42.108000000000004,2.69,,PRICE_LED,UNKNOWN,
2016-01-25,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-25,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,,,,,,,14.949,4.86,,NEUTRAL,UNKNOWN,
2016-01-25,FMCG,NIFTY FMCG,,,,,,,-55.175999999999995,-4.08,,DISTRIBUTION,UNKNOWN,
2016-01-25,HEALTHCARE,NIFTY HEALTHCARE INDEX,,,,,,,-3.531,7.36,,NEUTRAL,UNKNOWN,
2016-01-25,HOSPITALITY,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-25,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,,,,,,,39.864,-1.39,,EARLY_ROTATION,UNKNOWN,
2016-01-25,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-25,IT,NIFTY IT,,,,,,,-49.104,6.72,,PRICE_LED,UNKNOWN,
2016-01-25,LOGISTICS,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-25,MEDIA,NIFTY MEDIA,,,,,,,-32.538,-1.31,,DISTRIBUTION,UNKNOWN,
2016-01-25,METAL,NIFTY METAL,,,,,,,-5.313,14.22,,NEUTRAL,UNKNOWN,
2016-01-25,OTHER,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-25,PHARMA,NIFTY PHARMA,,,,,,,0.0,5.62,,NEUTRAL,UNKNOWN,
2016-01-25,POWER,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-25,REALTY,NIFTY REALTY,,,,,,,1.023,0.0,,NEUTRAL,UNKNOWN,
2016-01-25,RETAIL,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-25,TELECOM,,,,,,,,5.247,0.0,,NEUTRAL,UNKNOWN,
2016-01-25,TEXTILES,,,,,,,,9.372,0.0,,NEUTRAL,UNKNOWN,
2016-01-27,AGRICULTURE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-27,AMC,NIFTY CAPITAL MARKETS,,,,,,,0.0,4.12,,NEUTRAL,UNKNOWN,
2016-01-27,AUTO,NIFTY AUTO,,,,,,,-28.479,3.61,,PRICE_LED,UNKNOWN,
2016-01-27,AVIATION,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-27,BANKING,NIFTY BANK,,,,,,,0.0,3.6,,NEUTRAL,UNKNOWN,
2016-01-27,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,,,,,,,2.244,-4.25,,NEUTRAL,UNKNOWN,
2016-01-27,CEMENT,NIFTY CEMENT,,,,,,,-45.045,-2.58,,DISTRIBUTION,UNKNOWN,
2016-01-27,CHEMICALS,NIFTY CHEMICALS,,,,,,,-14.487,-0.92,,NEUTRAL,UNKNOWN,
2016-01-27,DEFENCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-27,DIVERSIFIED,NIFTY PSE,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-27,ENERGY,NIFTY ENERGY,,,,,,,-42.108000000000004,2.69,,PRICE_LED,UNKNOWN,
2016-01-27,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-27,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,,,,,,,14.949,4.86,,NEUTRAL,UNKNOWN,
2016-01-27,FMCG,NIFTY FMCG,,,,,,,-55.175999999999995,-4.08,,DISTRIBUTION,UNKNOWN,
2016-01-27,HEALTHCARE,NIFTY HEALTHCARE INDEX,,,,,,,-3.531,7.36,,NEUTRAL,UNKNOWN,
2016-01-27,HOSPITALITY,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-27,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,,,,,,,39.864,-1.39,,EARLY_ROTATION,UNKNOWN,
2016-01-27,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-27,IT,NIFTY IT,,,,,,,-49.104,6.72,,PRICE_LED,UNKNOWN,
2016-01-27,LOGISTICS,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-27,MEDIA,NIFTY MEDIA,,,,,,,-32.538,-1.31,,DISTRIBUTION,UNKNOWN,
2016-01-27,METAL,NIFTY METAL,,,,,,,-5.313,14.22,,NEUTRAL,UNKNOWN,
2016-01-27,OTHER,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-27,PHARMA,NIFTY PHARMA,,,,,,,0.0,5.62,,NEUTRAL,UNKNOWN,
2016-01-27,POWER,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-27,REALTY,NIFTY REALTY,,,,,,,1.023,0.0,,NEUTRAL,UNKNOWN,
2016-01-27,RETAIL,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-27,TELECOM,,,,,,,,5.247,0.0,,NEUTRAL,UNKNOWN,
2016-01-27,TEXTILES,,,,,,,,9.372,0.0,,NEUTRAL,UNKNOWN,
2016-01-28,AGRICULTURE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-28,AMC,NIFTY CAPITAL MARKETS,,,,,,,0.0,4.12,,NEUTRAL,UNKNOWN,
2016-01-28,AUTO,NIFTY AUTO,,,,,,,-28.479,3.61,,PRICE_LED,UNKNOWN,
2016-01-28,AVIATION,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-28,BANKING,NIFTY BANK,,,,,,,0.0,3.6,,NEUTRAL,UNKNOWN,
2016-01-28,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,,,,,,,2.244,-4.25,,NEUTRAL,UNKNOWN,
2016-01-28,CEMENT,NIFTY CEMENT,,,,,,,-45.045,-2.58,,DISTRIBUTION,UNKNOWN,
2016-01-28,CHEMICALS,NIFTY CHEMICALS,,,,,,,-14.487,-0.92,,NEUTRAL,UNKNOWN,
2016-01-28,DEFENCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-28,DIVERSIFIED,NIFTY PSE,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2016-01-28,ENERGY,NIFTY ENERGY,,,,,,,-42.108000000000004,2.69,,PRICE_LED,UNKNOWN,
2016-01-28,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
