symbol,close_now,ret_30d,ret_60d,ret_90d,ret_365d,vol_ratio,sector,sector_rel_30d,ret_30d_pct,ret_90d_pct,ret_365d_pct,vol_ratio_pct,sector_rel_pct,price_score,as_of_date
AONETOTAL,11.3,-2.5,0.09,1.53,-2.59,0.453,OTHER,-0.21,55.972045743329105,43.46666666666666,62.95405982905983,32.22040147480541,47.07750952986023,51.72,2026-06-10
APARINDS,14085.0,9.67,24.18,52.11,76.74,1.507,CHEMICALS,13.79,89.47479881406184,96.66666666666667,97.11538461538461,87.05448586644818,89.70775095298602,92.71,2026-06-10
APCL,116.44,-0.88,-0.72,-0.43,-15.74,0.805,CEMENT,5.17,66.39135959339264,35.55555555555556,42.73504273504273,64.338385907415,75.47649301143584,55.21,2026-06-10
APCOTEXIND,534.85,8.15,40.9,46.21,38.49,1.562,FINANCIAL_SERVICES,13.6,88.31003811944092,95.24444444444444,91.29273504273505,87.87382220401476,89.47479881406184,90.79,2026-06-10
APEX,404.2,-18.26,-7.13,18.9,71.99,0.339,FMCG,-12.36,3.85429902583651,80.08888888888889,96.74145299145299,19.35682097501024,5.29436679373147,42.48,2026-06-10
APLAPOLLO,1762.4,-9.61,-14.64,-12.59,-2.02,0.581,METAL,-4.47,20.478610758153327,6.933333333333333,63.70192307692307,46.19008603031545,24.56586192291402,27.64,2026-06-10
APLLTD,737.2,-6.59,1.8,4.4,-23.11,1.274,PHARMA,-6.21,34.13807708598052,52.84444444444445,32.21153846153847,82.19991806636624,17.704362558238035,38.37,2026-06-10
APOLLO,398.05,25.29,67.55,87.18,102.05,0.369,DEFENCE,29.32,97.11986446421008,99.11111111111111,98.07692307692307,22.5931995083982,97.22575180008471,94.1,2026-06-10
APOLLOHOSP,8488.5,5.03,13.01,10.47,22.43,0.991,HEALTHCARE,7.94,83.65099534095722,67.60000000000001,86.16452991452992,73.47398607128225,81.68149089368912,79.34,2026-06-10
APOLLOPIPE,491.0,0.68,11.95,15.71,9.61,0.226,CAPITAL_GOODS,4.11,72.78695468022025,76.22222222222223,78.41880341880342,8.377714051618188,72.13045319779754,71.45,2026-06-10
APOLLOTYRE,385.85,-4.89,-11.94,-11.15,-13.37,0.174,AUTO,-0.08,41.78314273612876,8.977777777777778,46.71474358974359,5.36665301106104,48.53875476493011,33.76,2026-06-10
APOLSINHOT,1323.4,13.76,23.94,14.21,2.19,3.079,HOSPITALITY,18.22,92.58788648877594,73.88888888888889,69.84508547008546,95.69848422777551,93.47734011012282,83.65,2026-06-10
APTECHT,106.91,-0.77,25.85,31.16,,0.989,HEALTHCARE,2.14,66.87844133841593,90.17777777777778,,73.35108562064727,63.08767471410419,69.08,2026-06-10
APTUS,252.55,-12.0,13.13,10.01,-20.38,1.45,FINANCIAL_SERVICES,-6.55,13.447691656077934,66.44444444444444,36.004273504273506,86.27611634575993,16.53960186361711,35.31,2026-06-10
AQYLON,56.99,5.4,20.08,-38.92,,1.365,MEDIA,9.98,84.54044896230411,0.8888888888888888,,84.24825891028267,85.26048284625159,56.81,2026-06-10
ARCHIDPLY,78.82,-11.47,1.43,3.22,-25.1,0.647,REALTY,-5.76,15.247776365946633,48.77777777777778,29.246794871794872,51.802539942646455,19.483269800931808,28.89,2026-06-10
ARCHIES,13.85,-12.73,-7.48,-0.65,-40.99,0.282,FMCG,-6.83,11.35112240576027,34.84444444444444,11.271367521367521,13.805817287996721,15.77721304531978,18.0,2026-06-10
ARE&M,811.05,-6.66,9.39,2.54,-18.12,0.347,AUTO,-1.85,33.75688267683185,46.75555555555555,38.995726495726494,20.340024580090127,36.63701821262177,37.82,2026-06-10
ARENTERP,36.1,-11.45,-11.08,-9.52,-20.4,0.296,METAL,-6.32,15.290131300296483,11.022222222222222,35.9241452991453,15.198689061859893,17.21728081321474,18.63,2026-06-10
ARFIN,82.06,-14.46,-8.07,2.22,,0.813,METAL,-9.33,8.089792460821686,45.733333333333334,,64.64563703400246,9.572215163066497,28.93,2026-06-10
ARIES,326.65,-9.93,-14.03,-5.52,4.95,1.387,CHEMICALS,-5.81,19.398559932232104,19.511111111111113,74.78632478632478,84.8013109381401,19.398559932232104,33.77,2026-06-10
ARIHANT,882.95,-0.91,,,,4.604,REALTY,4.8,66.13722998729352,,,97.91069233920524,74.50232952138924,61.72,2026-06-10
ARIHANTCAP,63.86,-11.67,-11.88,-11.83,-14.76,0.435,FINANCIAL_SERVICES,-6.22,14.570097416349004,8.266666666666666,44.15064102564102,30.090126997132323,17.61965268953833,20.14,2026-06-10
ARIHANTSUP,250.6,-6.32,-4.4,8.3,-30.07,0.032,REALTY,-0.61,35.5993223210504,62.71111111111111,22.863247863247864,0.5120852109791069,43.05379076662431,39.19,2026-06-10
ARIS,113.4,-23.58,0.19,5.14,,0.214,INFRASTRUCTURE,-17.28,1.2706480304955527,55.2,,7.824662023760753,1.8847945785684033,24.92,2026-06-10
ARKADE,111.73,-9.04,-2.88,5.65,-42.3,0.773,CAPITAL_GOODS,-5.61,22.384582803896656,56.62222222222222,10.576923076923077,62.18762802130274,20.20330368487929,30.25,2026-06-10
ARMANFIN,1603.5,-14.63,-1.81,17.92,-5.45,0.661,FINANCIAL_SERVICES,-9.18,7.70859805167302,78.44444444444446,57.825854700854705,53.564113068414585,9.91105463786531,38.04,2026-06-10
AROGRANITE,24.83,-8.61,1.55,1.55,-38.69,0.338,REALTY,-2.89,24.45997458703939,43.644444444444446,12.92735042735043,19.274887341253585,31.575603557814485,27.76,2026-06-10
ARROWGREEN,591.0,-0.49,3.78,59.92,,1.292,CHEMICALS,3.63,67.72554002541295,97.77777777777777,,82.65055305202786,70.77509529860228,72.9,2026-06-10
ARSSBL,515.4,-10.66,-8.73,6.34,,0.672,FINANCIAL_SERVICES,-5.21,17.47141041931385,58.711111111111116,,54.424416222859485,21.706903854299025,36.77,2026-06-10
ARTEMISMED,258.25,-8.14,12.56,11.47,3.94,0.554,HEALTHCARE,-5.24,27.234222786954682,69.57777777777778,72.80982905982906,43.19950839819746,21.516306649724694,46.88,2026-06-10
ARTNIRMAN,39.31,,-20.31,6.39,,1.186,REALTY,,,58.75555555555556,,80.19254403932814,,53.7,2026-06-10
ARVEE,162.31,-0.93,-7.67,,-4.5,1.075,CHEMICALS,3.19,66.07369758576874,,59.48183760683761,76.97664891437935,68.19144430326133,61.6,2026-06-10
ARVIND,493.4,11.92,26.5,47.97,45.91,0.315,TEXTILES,15.04,91.23252858958068,95.82222222222222,92.78846153846155,17.206063088897995,90.89368911478188,88.94,2026-06-10
ARVINDFASN,447.35,0.22,-7.09,11.75,-8.11,0.628,RETAIL,2.9,70.58449809402796,70.02222222222223,53.659188034188034,50.26628430970913,66.98432867429055,65.5,2026-06-10
ARVSMART,574.35,-8.27,-3.7,10.75,-15.36,0.202,REALTY,-2.55,26.514188903007202,68.17777777777778,43.42948717948718,6.9029086439983605,33.312155866158406,40.35,2026-06-10
ASAHIINDIA,873.2,5.14,0.39,1.0,13.21,0.261,AUTO,9.95,83.92630241423126,41.08888888888889,81.2232905982906,11.614092585006144,85.19695044472681,69.25,2026-06-10
ASAHISONG,257.72,0.14,12.02,31.46,,0.419,CHEMICALS,4.26,70.33036848792884,90.48888888888888,,28.164686603850882,72.78695468022025,69.56,2026-06-10
ASAL,490.6,-7.22,7.51,14.36,-12.04,1.232,AUTO,-2.41,31.59678102498941,73.97777777777777,48.504273504273506,81.25768127816468,34.07454468445574,48.43,2026-06-10
ASALCBR,814.2,-8.83,-7.72,8.9,-22.75,0.433,FMCG,-2.93,23.464633629817875,64.13333333333333,32.69230769230769,29.84432609586235,31.279119017365524,36.97,2026-06-10
ASHAPURMIN,663.0,1.06,25.05,25.21,70.39,0.351,METAL,6.2,74.81999152901312,86.08888888888889,96.47435897435898,20.626792298238428,78.01778907242694,79.74,2026-06-10
ASHIANA,355.7,-1.54,9.72,14.58,1.51,0.703,REALTY,4.18,63.29944938585346,74.3111111111111,68.8568376068376,57.148709545268325,72.49047013977128,68.23,2026-06-10
ASHIKA,375.8,-4.85,,,,0.929,FINANCIAL_SERVICES,0.6,42.1431596781025,,,70.31954117165097,54.807285048708174,48.99,2026-06-10
ASHIMASYN,16.07,-2.49,12.46,17.99,,0.142,TEXTILES,0.62,56.141465480728506,78.48888888888888,,3.6050798852929127,55.10376958915714,57.72,2026-06-10
ASHOKA,117.81,-11.55,-5.65,-2.47,-42.4,0.641,INFRASTRUCTURE,-5.26,14.930114358322744,28.91111111111111,10.416666666666668,51.39287177386317,21.43159678102499,20.32,2026-06-10
ASHOKAMET,15.29,-7.11,-4.85,7.83,-11.21,0.274,METAL,-1.98,32.401524777636595,61.86666666666667,49.78632478632478,12.945514133551821,36.14993646759848,42.83,2026-06-10
ASHOKLEY,141.54,-12.37,-20.49,-23.35,-39.51,0.539,AUTO,-7.56,12.367640830156713,1.866666666666667,11.912393162393162,41.15116755428103,13.744176196526894,11.3,2026-06-10
ASIANENE,368.0,25.23,22.14,31.12,24.6,0.34,ENERGY,25.34,97.07750952986022,90.08888888888889,86.96581196581197,19.4387546087669,96.18805590851333,89.29,2026-06-10
ASIANHOTNR,300.35,1.88,0.49,2.37,,1.318,HOSPITALITY,6.34,77.34011012282932,46.2,,83.16263826300695,78.27191867852605,64.52,2026-06-10
ASIANPAINT,2715.1,5.81,15.01,21.64,19.01,1.005,CHEMICALS,9.93,85.26048284625159,83.24444444444444,83.97435897435898,74.53912331011881,85.13341804320204,83.94,2026-06-10
ASIANTILES,58.61,-5.6,-15.71,-11.41,-14.6,2.087,CAPITAL_GOODS,-2.17,38.64887759423973,8.755555555555555,44.44444444444444,92.33920524375256,35.26048284625159,34.51,2026-06-10
ASKAUTOLTD,427.95,-2.72,-2.77,5.76,-5.56,0.66,AUTO,2.09,52.774248199915284,56.75555555555556,57.23824786324786,53.46169602621876,62.897077509529865,56.22,2026-06-10
ASMS,7.23,-9.4,-14.03,-18.03,-48.9,0.28,IT,-4.82,21.452774248199916,3.0666666666666664,6.089743589743589,13.682916837361736,23.252858958068614,13.67,2026-06-10
ASPINWALL,236.0,-3.55,6.84,10.18,-16.73,0.207,LOGISTICS,0.84,47.75518847945786,66.77777777777779,41.29273504273504,7.169192953707497,56.840321897501056,50.55,2026-06-10
ASTAR,606.0,-1.62,,,,0.045,FMCG,4.28,62.81236764083016,,,0.7374027038099139,72.89284201609487,55.46,2026-06-10
ASTEC,775.95,11.77,17.76,24.0,1.23,0.335,CHEMICALS,15.89,91.02075391783143,85.15555555555555,68.45619658119658,19.090536665301105,91.44430326132994,81.51,2026-06-10
ASTERDM,812.9,9.87,19.23,18.52,42.69,3.123,HEALTHCARE,12.77,89.62304108428631,79.26666666666667,92.04059829059828,95.8623514952888,88.77594239728928,87.7,2026-06-10
ASTRAL,1501.5,-4.49,-7.88,-14.02,-4.47,0.355,CAPITAL_GOODS,-1.06,43.96442185514612,5.466666666666667,59.56196581196581,21.241294551413358,40.02541296060991,35.73,2026-06-10
ASTRAMICRO,1424.4,25.48,40.25,38.39,26.29,0.509,DEFENCE,29.51,97.24692926725965,92.93333333333334,87.44658119658119,38.406390823433014,97.33163913595934,91.28,2026-06-10
ASTRAZEN,8288.5,-3.39,-0.13,-5.38,-14.85,0.598,PHARMA,-3.01,48.53875476493011,20.0,43.96367521367522,47.849242113887755,30.876747141041932,37.81,2026-06-10
ATALREAL,29.65,3.82,17.47,26.6,,3.816,REALTY,9.54,81.7450232952139,87.28888888888889,,97.05038918476035,84.41338415925456,77.95,2026-06-10
ATAM,70.56,-10.34,3.43,12.32,-36.01,0.283,CAPITAL_GOODS,-6.91,18.25497670478611,70.97777777777777,15.81196581196581,13.908234330192546,15.544260906395596,30.32,2026-06-10
ATGL,728.4,17.39,25.36,28.49,11.9,0.383,ENERGY,17.5,94.74798814061838,88.13333333333333,80.34188034188034,23.986071282261367,92.7996611605252,86.38,2026-06-10
ATHERENERG,1042.0,7.48,20.73,48.43,221.9,1.035,AUTO,12.29,87.39940703091911,95.97777777777777,99.8931623931624,75.44039328144203,88.20415078356628,91.57,2026-06-10
ATL,24.29,-8.51,-2.61,4.47,-16.13,0.474,INFRASTRUCTURE,-2.22,25.03176620076239,53.333333333333336,42.1474358974359,34.842277755018436,34.83693350275307,37.49,2026-06-10
ATLANTAA,40.47,-3.07,-3.0,8.41,11.67,0.488,INFRASTRUCTURE,3.22,50.40237187632359,63.0,80.02136752136752,35.96886521917247,68.3396865734858,61.44,2026-06-10
ATLASCYCLE,97.39,-2.76,-5.5,13.49,,0.604,FINANCIAL_SERVICES,2.69,52.54129606099111,72.62222222222222,,48.627611634576,65.67132570944516,58.83,2026-06-10
ATUL,6641.5,-3.63,2.97,7.07,-5.76,0.541,CHEMICALS,0.49,47.31046166878441,60.13333333333334,56.99786324786324,41.51986890618599,53.896653960186356,53.15,2026-06-10
ATULAUTO,449.6,-8.76,3.23,4.26,-0.12,0.42,AUTO,-3.95,23.761118170266837,51.93333333333333,66.21260683760684,28.308070462925034,26.853028377806016,39.99,2026-06-10
AUBANK,959.2,-6.09,-2.3,4.44,20.73,1.084,BANKING,-7.56,36.42524354087251,53.24444444444445,84.98931623931624,77.38631708316264,13.744176196526894,48.99,2026-06-10
AURIGROW,0.37,8.82,19.35,,,1.32,CAPITAL_GOODS,12.25,88.83947479881407,,,83.30602212208112,88.14061838204151,70.98,2026-06-10
AURIONPRO,746.6,-14.7,-14.09,-15.88,-45.33,0.325,IT,-10.12,7.518000847098687,4.133333333333333,7.852564102564102,17.96394920114707,8.21685726387124,7.37,2026-06-10
AUROPHARMA,1453.6,-2.22,7.72,11.4,31.51,0.857,PHARMA,-1.84,58.78864887759424,69.22222222222221,89.47649572649573,67.26751331421549,36.67937314697162,64.64,2026-06-10
AURUM,183.48,4.88,6.93,11.15,-10.72,0.685,IT,9.46,83.26980093180856,68.75555555555556,50.24038461538461,55.55100368701352,84.286319356205,71.8,2026-06-10
AUTOAXLES,1679.0,-6.57,-2.44,-11.51,-7.45,0.303,AUTO,-1.76,34.34985175772978,8.622222222222224,54.59401709401709,16.03850880786563,36.91232528589581,31.44,2026-06-10
AUTOBEES,265.78,-3.2,-2.85,-0.38,11.62,0.299,OTHER,-0.91,49.23761118170267,35.71111111111111,79.88782051282051,15.669807455960672,40.8301567132571,49.05,2026-06-10
AUTOIETF,26.56,-3.49,-3.14,-0.23,11.22,1.001,OTHER,-1.2,48.05167301990682,36.0,79.54059829059828,74.33428922572716,39.51715374841169,51.37,2026-06-10
AVALON,1532.5,14.37,44.8,62.53,83.57,0.668,CAPITAL_GOODS,17.8,93.15967810249894,97.95555555555555,97.43589743589743,54.117165096272025,92.9690808979246,93.23,2026-06-10
AVANTEL,161.97,-2.62,6.08,13.44,5.82,0.33,DEFENCE,1.41,54.19313850063533,72.53333333333333,75.37393162393163,18.598934862761162,59.93223210504024,62.1,2026-06-10
AVANTIFEED,1005.3,-28.42,-31.1,-16.92,33.6,0.805,AGRICULTURE,-22.36,0.5929690808979247,3.5111111111111115,90.01068376068376,64.338385907415,0.7200338839474798,22.41,2026-06-10
AVG,156.76,-7.72,-1.45,18.14,-46.22,2.87,LOGISTICS,-3.34,29.4578568403219,78.86666666666666,7.4252136752136755,95.1249487914789,29.11901736552308,40.64,2026-06-10
AVL,535.35,-1.54,11.29,18.09,54.39,1.858,RETAIL,1.13,63.29944938585346,78.68888888888888,95.03205128205127,90.74149938549775,58.809826344769164,74.19,2026-06-10
AVONMORE,9.78,-17.75,-20.94,-28.72,,0.755,FINANCIAL_SERVICES,-12.3,4.277848369335027,1.1111111111111112,,61.1224907824662,5.400254129606099,15.64,2026-06-10
AVROIND,10.77,-4.1,-91.2,-92.28,-93.31,0.957,FMCG,1.8,45.67979669631512,0.13333333333333333,0.2670940170940171,71.73289635395331,61.64760694620923,28.91,2026-06-10
AVTNPL,70.57,4.12,12.14,17.28,9.99,0.817,AGRICULTURE,10.18,82.06268530283778,77.91111111111111,78.63247863247864,64.89143793527244,85.429902583651,79.99,2026-06-10
AWFIS,291.35,-25.04,-9.24,4.5,-55.97,0.45,IT,-20.46,0.9106310885218127,53.422222222222224,4.05982905982906,31.76976648914379,1.1012282930961457,16.24,2026-06-10
AWHCL,442.85,-10.55,-11.54,-7.05,-27.59,0.345,INFRASTRUCTURE,-4.26,17.662007623888183,16.266666666666666,25.90811965811966,20.135190495698485,25.68826768318509,20.29,2026-06-10
AWL,187.14,-8.68,2.68,4.31,-29.14,1.66,FMCG,-2.78,24.09995764506565,52.400000000000006,23.798076923076923,88.89799262597296,32.29563744176197,35.58,2026-06-10
AXISBANK,1314.5,3.32,-2.69,4.67,7.66,1.725,BANKING,1.85,80.64379500211774,53.71111111111111,76.97649572649573,89.51249487914788,61.88055908513341,70.81,2026-06-10
AXISBNKETF,566.56,1.29,-1.22,-0.9,-0.94,0.341,OTHER,3.58,75.81533248623464,34.266666666666666,65.06410256410257,19.582138467841048,70.52096569250318,59.67,2026-06-10
AXISCADES,1924.1,-7.15,13.99,32.0,,0.994,DEFENCE,-3.12,31.999152901313003,90.66666666666666,,73.65833674723474,30.283778060144005,52.09,2026-06-10
AXISCETF,114.53,-2.66,-0.59,2.37,-1.92,2.066,OTHER,-0.37,53.62134688691233,46.2,63.942307692307686,92.17533797623925,44.70563320626853,54.42,2026-06-10
AXISGOLD,121.52,-2.06,-2.28,-9.17,45.76,3.461,OTHER,0.23,60.35578144853876,11.600000000000001,92.68162393162393,96.64072101597706,52.39305379076662,55.25,2026-06-10
AXISHCETF,157.14,-0.18,8.59,3.39,10.43,0.562,OTHER,2.11,68.86912325285896,49.44444444444444,79.03311965811966,43.9778779188857,62.98178737822956,63.92,2026-06-10
AXISILVER,229.41,-8.33,-2.45,-12.32,108.01,4.836,OTHER,-6.04,26.154171961033462,7.422222222222222,98.61111111111111,98.11552642359689,18.297331639135958,38.38,2026-06-10
AXISNIFTY,255.23,-2.65,-3.6,-2.91,-5.84,0.177,OTHER,-0.36,53.76958915713681,26.466666666666665,56.891025641025635,5.591970503891847,44.83269800931809,43.82,2026-06-10
AXISTECETF,308.87,-4.01,-9.27,-4.89,-26.8,0.052,OTHER,-1.72,46.14570097416349,21.11111111111111,27.136752136752136,0.962720196640721,37.10292249047014,32.47,2026-06-10
AXISVALUE,33.08,-1.52,0.76,1.32,18.48,0.856,OTHER,0.77,63.426514188903006,42.53333333333333,83.76068376068376,67.12412945514133,56.3744176196527,61.4,2026-06-10
AXITA,7.6,-5.24,-14.61,,-15.56,0.672,TEXTILES,-2.12,40.55484963998306,,43.05555555555556,54.424416222859485,35.57814485387548,43.36,2026-06-10
AXSENSEX,76.53,-2.58,-3.99,-3.66,-8.13,2.765,OTHER,-0.29,54.891994917407885,24.488888888888887,53.57905982905983,94.79721425645228,45.8280389665396,47.66,2026-06-10
AYE,142.94,-0.49,31.96,31.31,,0.506,FINANCIAL_SERVICES,4.96,67.72554002541295,90.3111111111111,,37.87382220401474,74.86234646336298,69.4,2026-06-10
AYMSYNTEX,218.67,-4.06,13.8,16.5,-11.22,1.136,TEXTILES,-0.94,45.89157136806438,77.24444444444445,49.73290598290598,78.94305612453913,40.63955950868276,55.36,2026-06-10
AZAD,2159.5,-0.94,26.68,34.0,31.97,1.292,CAPITAL_GOODS,2.49,66.01016518424396,91.5111111111111,89.63675213675214,82.65055305202786,64.67598475222364,77.74,2026-06-10
BAGFILMS,4.97,-3.12,-9.31,-0.6,-34.08,0.237,MEDIA,1.46,49.95764506565015,35.044444444444444,17.895299145299145,9.278984022941419,60.27107157983905,39.33,2026-06-10
BAIDFIN,10.06,-9.86,-8.88,-8.3,-13.72,0.292,FINANCIAL_SERVICES,-4.41,19.58915713680644,13.577777777777778,45.993589743589745,14.60467021712413,24.904701397712834,23.92,2026-06-10
BAJAJ-AUTO,10144.0,-4.26,3.37,8.75,19.79,0.814,AUTO,0.55,44.72681067344346,63.75555555555555,84.5619658119658,64.72757066775911,54.38373570520966,59.9,2026-06-10
BAJAJCON,562.8,4.37,30.2,57.45,224.72,0.747,FMCG,10.27,82.59212198221093,97.42222222222222,99.94658119658119,60.364604670217126,85.72638712409996,89.13,2026-06-10
BAJAJELEC,309.0,-22.31,-15.76,-18.72,-53.48,0.369,FMCG,-16.41,1.6518424396442184,2.7555555555555555,4.594017094017095,22.5931995083982,2.1601016518424396,3.64,2026-06-10
BAJAJFINSV,1664.2,-7.25,-8.01,-7.3,-16.01,0.607,FINANCIAL_SERVICES,-1.8,31.55442609063956,15.666666666666668,42.36111111111111,48.83244571896764,36.80643795002118,31.4,2026-06-10
BAJAJHCARE,291.15,-4.38,-13.76,-5.87,-45.02,0.353,PHARMA,-4.0,44.430326132994495,18.488888888888887,8.226495726495726,20.872593199508398,26.683608640406607,26.86,2026-06-10
BAJAJHFL,82.74,-4.08,-3.72,-1.19,-31.29,0.685,FINANCIAL_SERVICES,1.37,45.8280389665396,33.48888888888889,21.581196581196583,55.55100368701352,59.741634900465904,40.47,2026-06-10
BAJAJHIND,18.79,-0.9,5.74,13.4,-19.56,0.516,FMCG,5.0,66.26429479034307,72.46666666666667,36.965811965811966,39.20524375256043,74.98941126641255,61.91,2026-06-10
BAJAJHLDNG,10035.0,-3.74,0.38,-1.4,-26.67,0.752,FINANCIAL_SERVICES,1.71,46.84455739093604,32.355555555555554,27.323717948717945,60.79475624743957,61.30876747141042,42.19,2026-06-10
BAJAJINDEF,233.75,-24.19,-11.88,-2.06,-42.12,0.403,CAPITAL_GOODS,-20.76,1.1012282930961457,30.177777777777777,10.63034188034188,26.136829168373616,0.9741634900465904,11.51,2026-06-10
BAJAJST,369.85,-13.3,,,,0.507,CAPITAL_GOODS,-9.87,10.461668784413385,,,37.97623924621057,8.598051673019908,29.35,2026-06-10
BAJEL,201.27,14.6,19.18,34.83,,0.368,CAPITAL_GOODS,18.03,93.39263024142312,91.82222222222222,,22.347398607128227,93.18085556967387,80.74,2026-06-10
BAJFINANCE,884.1,-5.55,-4.38,-1.07,-3.8,0.703,FINANCIAL_SERVICES,-0.1,38.83947479881406,33.84444444444444,60.817307692307686,57.148709545268325,48.1999152901313,44.31,2026-06-10
BALAJEE,28.32,-13.63,-17.63,2.42,-37.84,0.26,CHEMICALS,-9.51,9.86869970351546,46.400000000000006,14.0491452991453,11.45022531749283,9.169843286742905,19.81,2026-06-10
BALAJITELE,85.04,-29.98,-7.95,-13.69,,0.157,MEDIA,-25.4,0.4235493434985175,5.6000000000000005,,4.444899631298648,0.5082592121982211,11.85,2026-06-10
BALAMINES,2131.1,50.67,97.97,103.37,47.4,0.415,CHEMICALS,54.79,99.70351545955104,99.64444444444445,93.58974358974359,27.632117984432607,99.70351545955104,94.86,2026-06-10
BALKRISHNA,17.98,-3.59,6.52,38.95,-13.97,0.554,CHEMICALS,0.53,47.543413807708596,93.02222222222221,45.56623931623932,43.19950839819746,54.21431596781024,59.3,2026-06-10
BALKRISIND,2083.2,-4.52,-8.18,-4.25,-14.76,0.654,AUTO,0.29,43.81617958492164,22.62222222222222,44.15064102564102,52.47849242113888,52.647183396865735,40.34,2026-06-10
BALMLAWRIE,172.33,-11.87,1.43,0.68,-16.44,0.652,DIVERSIFIED,-6.94,13.828886065226598,39.44444444444444,41.55982905982906,52.15075788611225,15.268953833121559,27.91,2026-06-10
BALPHARMA,86.15,-0.4,13.44,21.96,-13.95,0.262,PHARMA,-0.02,68.10673443456162,83.73333333333333,45.64636752136752,11.839410077836952,49.49174078780178,61.92,2026-06-10
BALRAMCHIN,536.55,2.12,13.32,3.37,-8.97,0.312,FMCG,8.02,77.93307920372723,49.31111111111111,52.243589743589745,16.96026218762802,81.87208809826345,63.18,2026-06-10
BALUFORGE,439.55,-16.92,-5.85,-4.81,,0.544,CAPITAL_GOODS,-13.49,4.997882253282508,21.244444444444444,,41.90905366653011,4.193138500635324,19.78,2026-06-10
BANARBEADS,98.3,-16.27,-8.32,-14.28,-17.38,1.272,FMCG,-10.37,5.5908513341804325,5.2444444444444445,40.46474358974359,82.11798443260957,7.433290978398984,16.58,2026-06-10
BANARISUG,3600.3,-1.67,-0.27,-0.21,-7.8,0.367,FMCG,4.23,62.40999576450656,36.044444444444444,54.27350427350427,22.14256452273658,72.68106734434562,53.72,2026-06-10
BANCOINDIA,656.6,5.5,11.22,13.99,11.81,0.712,AUTO,10.31,84.73104616687844,73.55555555555556,80.18162393162393,57.55837771405162,85.87462939432444,79.84,2026-06-10
BANDHANBNK,199.76,-0.73,18.86,9.48,10.52,0.652,BANKING,-2.2,67.00550614146547,65.11111111111111,79.16666666666666,52.15075788611225,34.963998305802626,63.42,2026-06-10
BANG,37.25,-4.54,4.93,0.4,-32.46,3.076,TEXTILES,-1.42,43.68911478187209,38.53333333333334,19.97863247863248,95.63703400245801,38.4582803896654,39.47,2026-06-10
BANK10ADD,16.29,1.05,-2.4,,,0.029,OTHER,3.34,74.7141041931385,,,0.38918476034412125,69.01736552308344,59.02,2026-06-10
BANKADD,56.2,1.1,-1.28,-1.25,,8.047,OTHER,3.4,75.01058873358745,33.15555555555555,,99.22163047931176,69.50444726810674,59.93,2026-06-10
BANKBARODA,269.3,1.24,-2.49,-6.91,13.86,0.873,BANKING,-0.23,75.62473528166032,16.577777777777776,81.51709401709401,67.92298238426874,46.82337992376112,57.34,2026-06-10
