date,FII_flow_score,DII_flow_score,PRO_flow_score,CLIENT_flow_score,FPI_flow_score,MF_flow_score,INSURANCE_flow_score,RETAIL_flow_score,FII_conviction,DII_conviction,PRO_conviction,CLIENT_conviction,Smart_Money_Score,Retail_Score,FII_DII_Divergence,Smart_Retail_Divergence,Market_Opportunity,Cash_Institutional_Score,Ensemble_Score,Market_Regime
2016-12-01,39.95,-6.71,-16.85,-39.22,,,,,75.0,45.0,40.0,30.0,11.55,-39.22,46.66,50.77,4.53,,4.1,NEUTRAL
2016-12-02,41.51,-4.05,-26.78,-39.24,,,,,75.0,45.0,35.0,30.0,7.36,-39.24,45.56,46.6,2.89,,2.67,NEUTRAL
2016-12-05,47.48,-4.86,-44.32,-40.74,,,,,75.0,45.0,30.0,30.0,1.58,-40.74,52.34,42.32,0.64,,-0.43,NEUTRAL
2016-12-06,44.57,-4.4,-48.89,-36.17,,,,,75.0,45.0,30.0,35.0,-2.16,-36.17,48.97,34.01,0.0,,-2.18,NEUTRAL
2016-12-07,42.16,0.91,-47.33,-36.02,,,,,70.0,45.0,35.0,35.0,-2.59,-36.02,41.25,33.43,0.0,,-1.07,NEUTRAL
2016-12-08,40.37,3.44,-46.23,-35.28,,,,,70.0,45.0,35.0,35.0,-2.93,-35.28,36.93,32.35,0.0,,-0.61,NEUTRAL
2016-12-09,37.43,4.3,-48.79,-31.37,,,,,65.0,45.0,35.0,35.0,-5.68,-31.37,33.13,25.69,0.0,,-1.76,NEUTRAL
2016-12-12,45.49,19.49,-54.41,-45.45,,,,,65.0,50.0,30.0,35.0,-4.46,-45.45,26.0,40.99,0.0,,2.64,NEUTRAL
2016-12-13,55.22,11.2,-67.46,-49.58,,,,,65.0,45.0,25.0,35.0,-6.12,-49.58,44.02,43.46,0.0,,-0.26,NEUTRAL
2016-12-14,49.67,3.58,-58.03,-42.75,,,,,65.0,45.0,25.0,35.0,-4.18,-42.75,46.09,38.57,0.0,,-1.19,NEUTRAL
2016-12-15,38.06,8.2,-46.55,-34.34,,,,,60.0,45.0,30.0,35.0,-4.24,-34.34,29.86,30.1,0.0,,-0.07,NEUTRAL
2016-12-16,33.07,12.96,-41.41,-31.91,,,,,55.0,45.0,30.0,40.0,-4.17,-31.91,20.11,27.74,0.0,,1.16,NEUTRAL
2016-12-19,21.34,6.94,-13.29,-24.13,,,,,50.0,45.0,35.0,45.0,4.03,-24.13,14.4,28.16,0.97,,3.75,NEUTRAL
2016-12-20,8.43,3.0,-12.22,-7.5,,,,,45.0,45.0,40.0,50.0,-1.9,-7.5,5.43,5.6,0.0,,-0.2,NEUTRAL
2016-12-21,-1.41,-2.44,3.68,1.55,,,,,40.0,45.0,45.0,55.0,1.14,1.55,1.03,-0.41,0.0,,-0.04,NEUTRAL
2016-12-22,1.33,-9.31,-25.8,10.12,,,,,40.0,40.0,45.0,60.0,-12.24,10.12,10.64,-22.36,0.0,,-8.45,NEUTRAL
2016-12-23,-11.28,-14.25,3.77,18.04,,,,,35.0,35.0,50.0,65.0,-3.76,18.04,2.97,-21.8,0.0,,-5.44,NEUTRAL
2016-12-26,-13.78,-9.86,7.4,18.11,,,,,35.0,35.0,50.0,65.0,-3.19,18.11,-3.92,-21.3,0.0,,-4.06,NEUTRAL
2016-12-27,-19.42,-9.28,29.88,17.67,,,,,35.0,35.0,55.0,65.0,5.23,17.67,-10.14,-12.44,0.0,,0.3,NEUTRAL
2016-12-28,-11.38,-5.74,5.42,14.19,,,,,35.0,35.0,55.0,65.0,-2.98,14.19,-5.64,-17.17,0.0,,-2.92,NEUTRAL
2016-12-29,-15.06,-12.24,35.72,11.88,,,,,35.0,35.0,60.0,65.0,10.33,11.88,-2.82,-1.55,0.0,,2.1,NEUTRAL
2016-12-30,-4.61,-25.3,28.76,6.9,,,,,40.0,30.0,60.0,60.0,12.08,6.9,20.69,5.18,0.0,,-0.29,NEUTRAL
2017-01-02,-5.77,-30.69,34.55,8.68,,,,,40.0,25.0,65.0,60.0,14.39,8.68,24.92,5.71,0.0,,-0.48,NEUTRAL
2017-01-03,-3.61,-28.7,34.56,5.29,,,,,40.0,25.0,65.0,55.0,15.48,5.29,25.09,10.19,0.0,,0.57,NEUTRAL
2017-01-04,0.21,-34.95,27.41,5.54,,,,,45.0,25.0,60.0,55.0,13.81,5.54,35.16,8.27,0.0,,-1.83,NEUTRAL
2017-01-05,2.5,-38.18,19.0,6.77,,,,,45.0,25.0,55.0,55.0,10.75,6.77,40.68,3.98,0.0,,-4.17,NEUTRAL
2017-01-06,5.7,-40.27,11.92,6.06,,,,,50.0,25.0,50.0,55.0,8.81,6.06,45.97,2.75,0.0,,-5.66,NEUTRAL
2017-01-09,8.18,-58.95,14.94,10.01,,,,,50.0,20.0,55.0,55.0,11.56,10.01,67.13,1.55,0.0,,-8.96,NEUTRAL
2017-01-10,10.66,-64.89,15.37,9.59,,,,,55.0,20.0,55.0,55.0,13.02,9.59,75.55,3.43,0.0,,-9.71,NEUTRAL
2017-01-11,22.14,-70.54,5.88,1.48,,,,,55.0,15.0,55.0,55.0,14.01,1.48,92.68,12.53,0.0,,-10.63,NEUTRAL
2017-01-12,41.5,-69.35,-26.53,-11.88,,,,,60.0,15.0,50.0,50.0,7.48,-11.88,110.85,19.36,0.89,,-13.6,NEUTRAL
2017-01-13,43.87,-71.92,-31.5,-11.96,,,,,60.0,15.0,50.0,50.0,6.18,-11.96,115.79,18.14,0.74,,-14.89,NEUTRAL
2017-01-16,43.73,-65.47,-36.3,-12.99,,,,,60.0,15.0,50.0,50.0,3.72,-12.99,109.2,16.71,0.48,,-14.51,NEUTRAL
2017-01-17,44.92,-62.12,-38.84,-15.05,,,,,60.0,15.0,45.0,50.0,3.04,-15.05,107.04,18.09,0.46,,-14.01,NEUTRAL
2017-01-18,42.56,-57.16,-33.05,-16.16,,,,,60.0,15.0,45.0,50.0,4.76,-16.16,99.72,20.92,0.77,,-11.91,NEUTRAL
2017-01-19,48.8,-53.34,-42.91,-22.34,,,,,65.0,15.0,40.0,50.0,2.94,-22.34,102.14,25.28,0.66,,-11.86,NEUTRAL
2017-01-20,50.55,-52.84,-51.53,-22.02,,,,,65.0,15.0,40.0,50.0,-0.49,-22.02,103.39,21.53,0.0,,-13.46,NEUTRAL
2017-01-23,49.48,-53.39,-46.12,-22.25,,,,,65.0,15.0,45.0,50.0,1.68,-22.25,102.87,23.93,0.37,,-12.51,NEUTRAL
2017-01-24,48.54,-50.33,-40.67,-24.3,,,,,65.0,20.0,45.0,50.0,3.93,-24.3,98.87,28.23,0.95,,-10.62,NEUTRAL
2017-01-25,44.97,-40.39,-11.82,-33.66,,,,,65.0,25.0,50.0,50.0,16.58,-33.66,85.36,50.24,5.58,,-1.81,NEUTRAL
2017-01-27,45.78,-37.42,-37.08,-28.13,,,,,65.0,25.0,45.0,55.0,4.35,-28.13,83.2,32.48,1.22,,-7.18,NEUTRAL
2017-01-30,38.03,-29.39,-32.51,-23.69,,,,,65.0,30.0,45.0,55.0,2.76,-23.69,67.42,26.45,0.65,,-5.97,NEUTRAL
2017-01-31,34.09,-25.25,-33.22,-20.54,,,,,65.0,30.0,45.0,55.0,0.44,-20.54,59.34,20.98,0.09,,-6.09,NEUTRAL
2017-02-01,28.95,-21.3,-13.65,-22.19,,,,,60.0,30.0,50.0,55.0,7.65,-22.19,50.25,29.84,1.7,,-1.5,NEUTRAL
2017-02-02,21.06,-7.86,-14.0,-18.36,,,,,55.0,30.0,50.0,60.0,3.53,-18.36,28.92,21.89,0.65,,-0.2,NEUTRAL
2017-02-03,9.29,-1.82,-10.4,-7.54,,,,,50.0,30.0,50.0,65.0,-0.56,-7.54,11.11,6.98,0.0,,-0.74,NEUTRAL
2017-02-06,4.66,4.26,-7.14,-5.54,,,,,45.0,35.0,50.0,70.0,-1.24,-5.54,0.4,4.3,0.0,,0.44,NEUTRAL
2017-02-07,2.73,13.85,-8.21,-7.14,,,,,45.0,40.0,50.0,70.0,-2.74,-7.14,-11.12,4.4,0.0,,2.09,NEUTRAL
2017-02-08,-0.24,20.7,-9.37,-6.19,,,,,40.0,40.0,50.0,70.0,-4.8,-6.19,-20.94,1.39,0.0,,2.78,NEUTRAL
2017-02-09,-8.5,20.29,-2.9,2.29,,,,,40.0,40.0,50.0,70.0,-5.7,2.29,-28.79,-7.99,0.0,,2.22,NEUTRAL
2017-02-10,-16.33,22.18,13.94,6.01,,,,,40.0,45.0,50.0,70.0,-1.19,6.01,-38.51,-7.2,0.0,,4.95,NEUTRAL
2017-02-13,-13.93,26.59,5.65,3.55,,,,,45.0,50.0,45.0,65.0,-4.14,3.55,-40.52,-7.69,0.0,,4.58,NEUTRAL
2017-02-14,-8.75,27.12,-1.78,-0.91,,,,,50.0,50.0,40.0,60.0,-5.26,-0.91,-35.87,-4.35,0.0,,4.15,NEUTRAL
2017-02-15,-11.39,30.34,18.24,-5.28,,,,,50.0,55.0,45.0,60.0,3.42,-5.28,-41.73,8.7,0.18,,9.3,NEUTRAL
2017-02-16,-6.93,33.54,17.88,-12.29,,,,,55.0,60.0,45.0,55.0,5.48,-12.29,-40.47,17.77,0.67,,11.12,NEUTRAL
2017-02-17,-34.12,88.7,33.65,-9.29,,,,,50.0,65.0,50.0,55.0,-0.23,-9.29,-122.82,9.06,0.0,,22.06,ACCUMULATION
2017-02-20,-34.76,88.98,34.32,-9.4,,,,,50.0,65.0,50.0,55.0,-0.22,-9.4,-123.74,9.18,0.0,,22.14,ACCUMULATION
2017-02-21,-37.94,86.75,42.25,-7.37,,,,,45.0,65.0,50.0,55.0,2.16,-7.37,-124.69,9.53,0.16,,22.77,ACCUMULATION
2017-02-22,-38.36,82.29,27.59,-0.74,,,,,45.0,60.0,45.0,60.0,-5.38,-0.74,-120.65,-4.64,0.0,,17.88,ACCUMULATION
2017-02-23,-33.37,77.48,2.75,2.44,,,,,45.0,60.0,40.0,60.0,-15.31,2.44,-110.85,-17.75,0.0,,11.72,NEUTRAL
2017-02-27,-37.42,72.08,10.46,7.44,,,,,40.0,60.0,45.0,60.0,-13.48,7.44,-109.5,-20.92,0.0,,11.28,NEUTRAL
2017-02-28,-37.48,58.32,13.25,13.36,,,,,40.0,55.0,45.0,65.0,-12.11,13.36,-95.8,-25.47,0.0,,8.52,NEUTRAL
2017-03-01,-35.46,56.88,12.16,11.71,,,,,40.0,55.0,45.0,65.0,-11.65,11.71,-92.34,-23.36,0.0,,8.4,NEUTRAL
2017-03-02,-30.55,55.78,-5.63,11.23,,,,,45.0,55.0,40.0,65.0,-18.09,11.23,-86.33,-29.32,0.0,,4.9,NEUTRAL
2017-03-03,-31.19,46.27,9.28,12.4,,,,,45.0,55.0,45.0,65.0,-10.96,12.4,-77.46,-23.36,0.0,,6.09,NEUTRAL
2017-03-06,-31.59,44.96,12.4,12.57,,,,,45.0,55.0,45.0,65.0,-9.59,12.57,-76.55,-22.16,0.0,,6.44,NEUTRAL
2017-03-07,-37.47,46.25,17.67,17.68,,,,,45.0,55.0,50.0,65.0,-9.9,17.68,-83.72,-27.58,0.0,,6.61,NEUTRAL
2017-03-08,-38.01,49.53,17.27,16.71,,,,,45.0,55.0,45.0,65.0,-10.37,16.71,-87.54,-27.08,0.0,,7.2,NEUTRAL
2017-03-09,-41.64,48.08,28.18,18.82,,,,,45.0,55.0,50.0,65.0,-6.73,18.82,-89.72,-25.55,0.0,,8.65,NEUTRAL
2017-03-10,-48.36,53.29,34.07,22.78,,,,,40.0,60.0,55.0,70.0,-7.14,22.78,-101.65,-29.92,0.0,,9.75,NEUTRAL
2017-03-14,-39.98,48.12,32.2,15.34,,,,,40.0,55.0,55.0,70.0,-3.89,15.34,-88.1,-19.23,0.0,,10.08,NEUTRAL
2017-03-15,-44.71,46.44,50.31,16.62,,,,,35.0,50.0,60.0,75.0,2.8,16.62,-91.15,-13.82,0.0,,13.01,NEUTRAL
2017-03-16,-45.25,48.69,47.96,16.55,,,,,35.0,55.0,60.0,75.0,1.36,16.55,-93.94,-15.19,0.0,,12.85,NEUTRAL
2017-03-17,-41.67,49.77,9.62,22.68,,,,,35.0,55.0,55.0,75.0,-16.03,22.68,-91.44,-38.71,0.0,,4.43,NEUTRAL
2017-03-20,-44.62,45.63,8.24,29.02,,,,,30.0,50.0,55.0,80.0,-18.19,29.02,-90.25,-47.21,0.0,,2.31,NEUTRAL
2017-03-21,-28.77,-9.23,13.67,37.75,,,,,30.0,45.0,55.0,80.0,-7.55,37.75,-19.54,-45.3,0.0,,-6.08,NEUTRAL
2017-03-22,-29.77,-12.61,5.28,43.74,,,,,30.0,45.0,50.0,80.0,-12.24,43.74,-17.16,-55.98,0.0,,-9.27,NEUTRAL
2017-03-23,-26.96,-8.88,-5.96,41.72,,,,,30.0,50.0,45.0,80.0,-16.46,41.72,-18.08,-58.18,0.0,,-10.45,NEUTRAL
2017-03-24,-29.69,-11.9,9.16,42.4,,,,,25.0,50.0,50.0,80.0,-10.26,42.4,-17.79,-52.66,0.0,,-8.1,NEUTRAL
2017-03-27,-52.89,-7.38,29.51,63.47,,,,,20.0,50.0,50.0,85.0,-11.69,63.47,-45.51,-75.16,0.0,,-7.69,NEUTRAL
2017-03-28,-45.44,1.25,22.23,51.28,,,,,25.0,55.0,45.0,80.0,-11.6,51.28,-46.69,-62.88,0.0,,-5.49,NEUTRAL
2017-03-29,-41.52,10.44,25.74,39.91,,,,,25.0,55.0,50.0,75.0,-7.89,39.91,-51.96,-47.8,0.0,,-1.34,NEUTRAL
2017-03-30,-16.94,8.91,-12.7,21.13,,,,,30.0,55.0,45.0,70.0,-14.82,21.13,-25.85,-35.95,0.0,,-5.18,NEUTRAL
2017-03-31,-21.12,-1.63,-5.41,30.8,,,,,25.0,50.0,50.0,75.0,-13.26,30.8,-19.49,-44.06,0.0,,-7.04,NEUTRAL
2017-04-03,-14.07,-3.56,-16.5,26.41,,,,,30.0,50.0,45.0,70.0,-15.28,26.41,-10.51,-41.69,0.0,,-8.53,NEUTRAL
2017-04-05,-9.6,-10.17,-19.15,25.44,,,,,35.0,45.0,45.0,70.0,-14.38,25.44,0.57,-39.82,0.0,,-9.73,NEUTRAL
2017-04-06,-6.25,-12.79,-18.17,22.27,,,,,35.0,45.0,45.0,70.0,-12.21,22.27,6.54,-34.48,0.0,,-9.3,NEUTRAL
2017-04-07,-1.93,-18.0,-18.8,19.89,,,,,35.0,45.0,45.0,70.0,-10.36,19.89,16.07,-30.25,0.0,,-9.68,NEUTRAL
2017-04-10,4.69,-17.97,-24.27,12.76,,,,,40.0,45.0,45.0,65.0,-9.79,12.76,22.66,-22.55,0.0,,-9.39,NEUTRAL
2017-04-11,11.21,-26.88,-26.7,10.11,,,,,45.0,40.0,40.0,65.0,-7.74,10.11,38.09,-17.85,0.0,,-10.59,NEUTRAL
2017-04-12,-2.04,-23.1,-24.57,24.93,,,,,40.0,40.0,40.0,70.0,-13.3,24.93,21.06,-38.23,0.0,,-12.42,NEUTRAL
2017-04-13,-1.43,-25.59,-27.45,26.56,,,,,40.0,40.0,40.0,70.0,-14.44,26.56,24.16,-41.0,0.0,,-13.62,NEUTRAL
2017-04-17,-5.21,-27.89,-20.97,30.86,,,,,35.0,35.0,40.0,75.0,-13.09,30.86,22.68,-43.95,0.0,,-13.52,NEUTRAL
2017-04-18,-4.0,-24.17,-9.6,23.26,,,,,35.0,35.0,40.0,70.0,-6.8,23.26,20.17,-30.06,0.0,,-9.44,NEUTRAL
2017-04-19,-5.1,-29.26,-10.14,28.08,,,,,35.0,35.0,40.0,70.0,-7.62,28.08,24.16,-35.7,0.0,,-11.12,NEUTRAL
2017-04-20,3.74,-27.11,-32.22,22.59,,,,,35.0,35.0,35.0,70.0,-14.24,22.59,30.85,-36.83,0.0,,-13.9,NEUTRAL
2017-04-21,0.93,-24.39,-18.84,20.27,,,,,35.0,35.0,40.0,70.0,-8.96,20.27,25.32,-29.23,0.0,,-10.58,NEUTRAL
2017-04-24,10.16,-24.56,-24.82,10.22,,,,,40.0,30.0,40.0,65.0,-7.33,10.22,34.72,-17.55,0.0,,-9.8,NEUTRAL
2017-04-25,18.15,-16.07,-33.42,-2.67,,,,,45.0,35.0,40.0,60.0,-7.64,-2.67,34.22,-4.97,0.0,,-7.84,NEUTRAL
2017-04-26,34.68,-23.18,-40.84,-17.81,,,,,50.0,30.0,40.0,55.0,-3.08,-17.81,57.86,14.73,0.0,,-7.34,NEUTRAL
2017-04-27,40.71,-23.44,-39.53,-26.23,,,,,50.0,25.0,40.0,55.0,0.59,-26.23,64.15,26.82,0.15,,-5.56,NEUTRAL
2017-04-28,26.77,-39.55,-35.21,1.18,,,,,45.0,25.0,40.0,60.0,-4.22,1.18,66.32,-5.4,0.0,,-12.0,NEUTRAL
2017-05-02,2.46,-34.97,-6.13,20.92,,,,,40.0,30.0,40.0,65.0,-1.84,20.92,37.43,-22.76,0.0,,-9.66,NEUTRAL
2017-05-03,2.54,-28.79,-20.77,22.15,,,,,40.0,35.0,35.0,65.0,-9.12,22.15,31.33,-31.27,0.0,,-11.76,NEUTRAL
2017-05-04,1.6,-26.79,-27.24,24.48,,,,,35.0,35.0,35.0,70.0,-12.82,24.48,28.39,-37.3,0.0,,-13.11,NEUTRAL
2017-05-05,-7.32,-23.23,-17.62,30.79,,,,,30.0,40.0,40.0,70.0,-12.47,30.79,15.91,-43.26,0.0,,-12.04,NEUTRAL
2017-05-08,0.41,-29.62,-23.99,26.7,,,,,35.0,35.0,35.0,70.0,-11.79,26.7,30.03,-38.49,0.0,,-13.3,NEUTRAL
2017-05-09,-6.54,-33.88,-12.97,34.86,,,,,35.0,30.0,40.0,70.0,-9.76,34.86,27.34,-44.62,0.0,,-13.35,NEUTRAL
2017-05-10,-6.0,-30.92,-13.62,32.52,,,,,35.0,35.0,40.0,70.0,-9.81,32.52,24.92,-42.33,0.0,,-12.64,NEUTRAL
2017-05-11,-6.37,-22.22,-12.15,27.0,,,,,35.0,40.0,45.0,65.0,-9.26,27.0,15.85,-36.26,0.0,,-10.18,NEUTRAL
2017-05-12,-9.04,-24.94,6.36,25.79,,,,,35.0,40.0,50.0,65.0,-1.34,25.79,15.9,-27.13,0.0,,-6.9,NEUTRAL
2017-05-15,-6.2,-22.43,-4.79,24.33,,,,,40.0,40.0,45.0,65.0,-5.5,24.33,16.23,-29.83,0.0,,-8.36,NEUTRAL
2017-05-16,-4.9,-19.75,-1.57,19.74,,,,,45.0,45.0,50.0,60.0,-3.24,19.74,14.85,-22.98,0.0,,-6.56,NEUTRAL
2017-05-17,-5.42,-25.63,7.4,21.04,,,,,45.0,45.0,55.0,65.0,0.99,21.04,20.21,-20.05,0.0,,-5.91,NEUTRAL
2017-05-18,-7.78,-21.34,7.42,21.48,,,,,45.0,45.0,55.0,65.0,-0.18,21.48,13.56,-21.66,0.0,,-5.42,NEUTRAL
2017-05-19,0.35,-22.79,15.71,8.57,,,,,50.0,45.0,60.0,60.0,8.03,8.57,23.14,-0.54,0.0,,-1.68,NEUTRAL
2017-05-22,7.38,-22.15,10.0,0.73,,,,,55.0,45.0,60.0,55.0,8.69,0.73,29.53,7.96,0.0,,-1.19,NEUTRAL
2017-05-23,2.99,-29.05,22.84,6.57,,,,,55.0,45.0,65.0,55.0,12.92,6.57,32.04,6.35,0.0,,-0.8,NEUTRAL
2017-05-24,5.53,-33.61,20.31,7.04,,,,,55.0,40.0,65.0,55.0,12.92,7.04,39.14,5.88,0.0,,-1.94,NEUTRAL
2017-05-25,11.24,-35.32,32.85,-3.9,,,,,55.0,40.0,70.0,55.0,22.04,-3.9,46.56,25.94,0.86,,2.19,NEUTRAL
2017-05-26,1.2,-37.81,23.62,14.72,,,,,55.0,40.0,70.0,60.0,12.41,14.72,39.01,-2.31,0.0,,-3.25,NEUTRAL
2017-05-29,14.77,-26.22,10.32,-6.44,,,,,60.0,40.0,65.0,60.0,12.54,-6.44,40.99,18.98,0.81,,-0.29,NEUTRAL
2017-05-30,22.9,-34.27,24.79,-17.33,,,,,65.0,35.0,70.0,55.0,23.84,-17.33,57.17,41.17,4.13,,3.35,NEUTRAL
2017-05-31,26.44,-38.1,30.79,-21.75,,,,,70.0,30.0,70.0,55.0,28.62,-21.75,64.54,50.37,6.22,,4.78,NEUTRAL
2017-06-01,25.7,-42.11,37.4,-20.45,,,,,70.0,25.0,70.0,55.0,31.55,-20.45,67.81,52.0,6.45,,5.25,NEUTRAL
2017-06-02,32.85,-41.93,29.35,-27.45,,,,,70.0,25.0,65.0,55.0,31.1,-27.45,74.78,58.55,8.54,,5.07,NEUTRAL
2017-06-05,33.98,-35.28,26.59,-32.5,,,,,70.0,30.0,65.0,50.0,30.28,-32.5,69.26,62.78,9.84,,6.32,NEUTRAL
2017-06-06,40.65,-35.05,20.26,-39.48,,,,,70.0,30.0,65.0,50.0,30.46,-39.48,75.7,69.94,12.03,,6.47,NEUTRAL
2017-06-07,38.62,-40.1,32.28,-37.58,,,,,65.0,25.0,65.0,50.0,35.45,-37.58,78.72,73.03,13.32,,7.7,NEUTRAL
2017-06-08,36.76,-44.03,25.62,-29.78,,,,,60.0,20.0,60.0,55.0,31.19,-29.78,80.79,60.97,9.29,,4.59,NEUTRAL
2017-06-09,36.83,-41.69,23.18,-30.36,,,,,60.0,20.0,60.0,55.0,30.0,-30.36,78.52,60.36,9.11,,4.58,NEUTRAL
2017-06-12,27.51,-37.83,34.16,-24.03,,,,,55.0,25.0,65.0,55.0,30.84,-24.03,65.34,54.87,7.41,,5.96,NEUTRAL
2017-06-13,24.67,-38.12,38.49,-21.32,,,,,50.0,25.0,65.0,55.0,31.58,-21.32,62.79,52.9,6.73,,6.26,NEUTRAL
2017-06-14,25.08,-40.48,45.02,-22.35,,,,,50.0,20.0,65.0,55.0,35.05,-22.35,65.56,57.4,7.83,,7.4,NEUTRAL
2017-06-15,23.5,-38.21,44.14,-21.26,,,,,50.0,20.0,65.0,55.0,33.82,-21.26,61.71,55.08,7.19,,7.36,NEUTRAL
2017-06-16,14.3,-30.76,46.32,-14.81,,,,,45.0,25.0,65.0,60.0,30.31,-14.81,45.06,45.12,4.49,,7.46,NEUTRAL
2017-06-19,9.54,-30.77,53.34,-11.03,,,,,40.0,25.0,65.0,65.0,31.44,-11.03,40.31,42.47,3.47,,8.03,NEUTRAL
2017-06-20,3.66,-22.82,44.33,-5.44,,,,,35.0,30.0,60.0,70.0,23.99,-5.44,26.48,29.43,1.31,,6.29,NEUTRAL
2017-06-21,-11.7,-20.32,47.8,11.95,,,,,30.0,35.0,60.0,75.0,18.05,11.95,8.62,6.1,0.0,,3.94,NEUTRAL
2017-06-22,-27.05,-10.96,38.22,29.39,,,,,30.0,40.0,55.0,75.0,5.58,29.39,-16.09,-23.81,0.0,,0.05,NEUTRAL
2017-06-23,-25.84,-12.56,51.37,23.78,,,,,30.0,40.0,60.0,70.0,12.76,23.78,-13.28,-11.02,0.0,,3.24,NEUTRAL
2017-06-27,-27.36,-3.2,42.3,22.56,,,,,30.0,45.0,60.0,70.0,7.47,22.56,-24.16,-15.09,0.0,,2.93,NEUTRAL
2017-06-28,-31.11,4.65,32.97,25.59,,,,,30.0,50.0,55.0,70.0,0.93,25.59,-35.76,-24.66,0.0,,1.63,NEUTRAL
2017-06-29,-26.56,9.42,32.45,16.29,,,,,30.0,55.0,55.0,65.0,2.95,16.29,-35.98,-13.34,0.0,,3.83,NEUTRAL
2017-06-30,-23.26,6.42,29.24,15.29,,,,,35.0,55.0,55.0,65.0,2.99,15.29,-29.68,-12.3,0.0,,3.1,NEUTRAL
2017-07-03,-20.14,1.81,21.58,17.39,,,,,40.0,50.0,55.0,65.0,0.72,17.39,-21.95,-16.67,0.0,,0.81,NEUTRAL
2017-07-04,-22.59,-2.41,15.78,25.9,,,,,40.0,45.0,55.0,70.0,-3.4,25.9,-20.18,-29.3,0.0,,-2.3,NEUTRAL
2017-07-05,-16.43,0.17,6.45,19.34,,,,,45.0,45.0,50.0,65.0,-4.99,19.34,-16.6,-24.33,0.0,,-2.45,NEUTRAL
2017-07-06,-14.05,5.63,-10.74,18.7,,,,,50.0,50.0,45.0,65.0,-12.4,18.7,-19.68,-31.1,0.0,,-4.79,NEUTRAL
2017-07-07,-16.26,4.57,-4.17,19.87,,,,,50.0,50.0,50.0,65.0,-10.22,19.87,-20.83,-30.09,0.0,,-3.97,NEUTRAL
2017-07-10,-1.59,7.49,-15.44,2.72,,,,,55.0,55.0,45.0,60.0,-8.52,2.72,-9.08,-11.24,0.0,,-2.39,NEUTRAL
2017-07-11,15.6,7.3,-24.65,-16.49,,,,,60.0,55.0,40.0,55.0,-4.52,-16.49,8.3,11.97,0.0,,-0.43,NEUTRAL
2017-07-12,12.39,5.11,-24.96,-10.58,,,,,60.0,50.0,40.0,60.0,-6.28,-10.58,7.28,4.3,0.0,,-1.86,NEUTRAL
2017-07-13,17.22,11.83,-37.5,-16.69,,,,,65.0,55.0,35.0,55.0,-10.14,-16.69,5.39,6.55,0.0,,-2.11,NEUTRAL
2017-07-14,24.53,4.32,-33.75,-22.89,,,,,65.0,55.0,35.0,55.0,-4.61,-22.89,20.21,18.28,0.0,,-1.23,NEUTRAL
2017-07-17,30.77,0.79,-41.16,-26.11,,,,,70.0,50.0,30.0,50.0,-5.19,-26.11,29.98,20.92,0.0,,-2.4,NEUTRAL
2017-07-18,29.73,-6.83,-30.26,-24.08,,,,,70.0,50.0,30.0,50.0,-0.27,-24.08,36.56,23.81,0.0,,-1.84,NEUTRAL
2017-07-19,31.83,-11.07,-28.35,-25.21,,,,,75.0,45.0,30.0,50.0,1.74,-25.21,42.9,26.95,0.44,,-1.9,NEUTRAL
2017-07-20,38.02,-13.76,-33.8,-30.23,,,,,75.0,40.0,25.0,50.0,2.11,-30.23,51.78,32.34,0.64,,-2.38,NEUTRAL
2017-07-21,45.25,-27.2,-33.63,-32.41,,,,,75.0,35.0,25.0,50.0,5.81,-32.41,72.45,38.22,1.88,,-3.9,NEUTRAL
2017-07-24,46.99,-18.08,-35.53,-40.25,,,,,75.0,40.0,20.0,50.0,5.73,-40.25,65.07,45.98,2.31,,-1.65,NEUTRAL
2017-07-25,40.48,-30.63,-16.85,-31.34,,,,,70.0,35.0,25.0,50.0,11.81,-31.34,71.11,43.15,3.7,,-1.75,NEUTRAL
2017-07-26,40.29,-38.98,3.15,-34.17,,,,,70.0,30.0,30.0,50.0,21.72,-34.17,79.27,55.89,7.42,,1.12,NEUTRAL
2017-07-27,55.14,-37.52,-15.68,-49.44,,,,,70.0,30.0,30.0,50.0,19.73,-49.44,92.66,69.17,9.75,,0.48,NEUTRAL
2017-07-28,44.0,-50.77,9.17,-35.46,,,,,65.0,30.0,35.0,50.0,26.58,-35.46,94.77,62.04,9.43,,0.6,NEUTRAL
2017-07-31,38.74,-56.01,17.28,-28.0,,,,,60.0,30.0,35.0,50.0,28.01,-28.0,94.75,56.01,7.84,,0.0,NEUTRAL
2017-08-01,34.15,-57.95,30.51,-25.22,,,,,55.0,30.0,40.0,50.0,32.33,-25.22,92.1,57.55,8.15,,1.68,NEUTRAL
2017-08-02,23.07,-53.08,37.04,-14.49,,,,,50.0,35.0,45.0,55.0,30.06,-14.49,76.15,44.55,4.36,,1.76,NEUTRAL
2017-08-03,19.61,-58.4,46.09,-9.35,,,,,45.0,30.0,50.0,60.0,32.85,-9.35,78.01,42.2,3.07,,1.83,NEUTRAL
2017-08-04,20.81,-55.95,49.14,-13.68,,,,,45.0,30.0,50.0,60.0,34.98,-13.68,76.76,48.66,4.79,,3.5,NEUTRAL
2017-08-07,5.46,-58.84,50.55,10.1,,,,,40.0,25.0,55.0,65.0,28.0,10.1,64.3,17.9,0.0,,-0.71,NEUTRAL
