symbol,ref_date,rsi_14,macd_hist,bb_pct_b,adx_14,vs_dma_200,vol_ratio,fwd_ret_20d,fwd_ret_45d,fwd_ret_60d,is_up_10_20d,is_up_15_45d,is_up_20_60d
3MINDIA,2026-03-24,33.23,-280.9473,0.1237,21.03,-2.94,0.831,0.0008,0.0488,0.0234,0.0,0,0.0
3PLAND,2024-04-23,,,,,,,-0.0033,0.0231,0.225,0.0,0,1.0
3PLAND,2024-05-07,,,,,,,-0.0348,0.2493,0.2457,0.0,1,1.0
3PLAND,2024-05-21,,,,,,,-0.0059,0.1347,,0.0,0,
3PLAND,2024-06-04,,,,,,,0.3067,0.2889,,1.0,1,
3PLAND,2025-03-27,,,,,,,0.1008,0.4316,0.3326,1.0,1,1.0
3PLAND,2025-04-15,,,,,,,0.1043,0.2241,0.1879,1.0,1,0.0
3PLAND,2025-04-30,,,,,,,0.1633,0.2094,0.1501,1.0,1,0.0
3PLAND,2025-05-15,,,,,,,0.218,0.0446,0.0078,1.0,0,0.0
3PLAND,2025-05-29,,,,,,,0.0407,-0.0271,-0.014,0.0,0,0.0
3PLAND,2025-06-12,,,,,,,-0.1169,-0.1192,-0.2148,0.0,0,0.0
3PLAND,2025-06-26,,,,,,,-0.05,-0.1051,-0.0859,0.0,0,0.0
3PLAND,2025-07-10,,,,,,,-0.0632,-0.1026,-0.1371,0.0,0,0.0
3PLAND,2025-07-24,,,,,,,-0.0027,-0.0925,-0.1245,0.0,0,0.0
3PLAND,2025-08-07,,,,,,,-0.0509,-0.1123,-0.1008,0.0,0,0.0
3PLAND,2025-08-22,,,,,,,-0.0352,-0.1063,-0.1895,0.0,0,0.0
3PLAND,2025-09-08,,,,,,,-0.0295,-0.0961,-0.1238,0.0,0,0.0
3PLAND,2025-09-22,,,,,,,-0.0901,-0.1357,-0.1905,0.0,0,0.0
3PLAND,2025-10-07,,,,,,,-0.0237,-0.125,-0.1492,0.0,0,0.0
3PLAND,2025-10-21,,,,,,,-0.0767,-0.1099,-0.1094,0.0,0,0.0
3PLAND,2025-11-04,,,,,,,-0.0752,-0.1183,-0.1735,0.0,0,0.0
3PLAND,2025-11-18,,,,,,,-0.0365,-0.0702,-0.0957,0.0,0,0.0
3PLAND,2025-12-02,,,,,,,-0.0576,-0.1125,-0.131,0.0,0,0.0
3PLAND,2025-12-16,,,,,,,0.0011,-0.0619,-0.1673,0.0,0,0.0
3PLAND,2025-12-30,,,,,,,-0.0516,-0.1425,-0.1557,0.0,0,0.0
3PLAND,2026-01-13,,,,,,,-0.0624,-0.2127,-0.0984,0.0,0,0.0
3PLAND,2026-01-27,,,,,,,-0.0276,-0.1506,0.0121,0.0,0,0.0
3PLAND,2026-02-10,,,,,,,-0.1129,0.0119,-0.0196,0.0,0,0.0
3PLAND,2026-02-24,,,,,,,-0.0844,0.0657,-0.0379,0.0,0,0.0
3PLAND,2026-03-10,,,,,,,0.084,0.0737,0.0208,0.0,0,0.0
3PLAND,2026-03-24,,,,,,,0.1368,-0.0029,0.0411,1.0,0,0.0
5PAISA,2024-03-12,27.08,-4.5322,0.013,35.05,5.39,0.885,0.1011,0.0266,-0.0102,1.0,0,0.0
5PAISA,2024-03-26,30.62,-0.9379,0.1646,39.64,-2.76,0.987,0.1675,0.1068,0.1024,1.0,0,0.0
5PAISA,2024-04-09,57.65,10.4277,0.8057,34.38,12.51,1.614,-0.0666,-0.0501,-0.0948,0.0,0,0.0
5PAISA,2024-04-23,55.25,0.7131,0.6055,26.1,9.86,0.711,-0.0083,-0.075,-0.0967,0.0,0,0.0
5PAISA,2024-05-07,44.79,-3.9864,0.1919,21.33,2.51,0.479,-0.037,-0.0594,-0.0628,0.0,0,0.0
5PAISA,2024-05-21,58.32,2.8145,0.8631,20.4,7.13,0.465,-0.0479,-0.1565,-0.1372,0.0,0,0.0
5PAISA,2024-06-04,37.34,-2.412,0.0563,13.95,-2.7,1.273,0.0069,-0.0791,0.0484,0.0,0,0.0
5PAISA,2024-06-18,47.94,1.3648,0.4639,10.59,0.56,0.869,-0.0433,-0.0002,-0.0296,0.0,0,0.0
5PAISA,2024-07-02,38.07,-1.7352,0.1305,11.75,-3.41,1.997,-0.0336,0.034,0.0911,0.0,0,0.0
5PAISA,2024-07-16,41.7,0.1369,0.3629,24.18,-5.13,2.365,-0.0528,0.0921,0.0513,0.0,0,0.0
5PAISA,2024-07-30,46.98,0.961,0.5144,18.92,-7.55,0.337,0.0773,0.1198,0.0301,0.0,0,0.0
5PAISA,2024-08-13,44.07,1.1924,0.4142,22.15,-10.72,0.727,0.0709,0.2367,0.0599,0.0,1,0.0
5PAISA,2024-08-27,66.84,6.1252,0.9096,25.25,-1.33,1.467,0.0479,-0.0547,-0.0934,0.0,0,0.0
5PAISA,2024-09-10,49.96,-1.7261,0.4341,26.29,-5.15,0.475,0.0364,-0.036,-0.0213,0.0,0,0.0
5PAISA,2024-09-24,62.73,2.6914,0.8896,26.19,2.82,1.444,-0.0876,-0.1185,-0.1174,0.0,0,0.0
5PAISA,2024-10-08,49.01,-4.2419,0.3502,18.92,-1.95,1.102,-0.045,-0.0357,-0.1131,0.0,0,0.0
5PAISA,2024-10-22,40.81,-4.2607,0.1068,19.2,-4.86,2.072,-0.0518,-0.0681,-0.1625,0.0,0,0.0
5PAISA,2024-11-05,43.61,-1.5035,0.3223,13.46,-4.18,0.14,-0.0112,-0.0792,-0.2461,0.0,0,0.0
5PAISA,2024-11-19,37.28,-2.2262,0.1638,16.79,-7.97,0.843,0.0202,-0.1311,-0.2093,0.0,0,0.0
5PAISA,2024-12-03,52.51,3.3127,0.7454,13.96,-3.5,0.776,-0.0608,-0.2243,-0.275,0.0,0,0.0
5PAISA,2024-12-17,43.65,0.4087,0.4118,14.16,-4.98,0.788,-0.1343,-0.2768,-0.3099,0.0,0,0.0
5PAISA,2024-12-31,34.52,-2.0042,0.2031,18.31,-8.88,0.79,-0.1882,-0.2757,-0.2019,0.0,0,0.0
5PAISA,2025-01-14,27.85,-4.7803,-0.028,27.63,-16.86,1.143,-0.1048,-0.1988,-0.1058,0.0,0,0.0
5PAISA,2025-01-28,19.85,-3.6174,0.0349,42.86,-24.36,1.005,-0.0491,-0.0662,-0.0225,0.0,0,0.0
5PAISA,2025-02-11,33.25,0.7741,0.0947,45.09,-23.5,0.749,-0.1096,0.0222,0.0236,0.0,0,0.0
5PAISA,2025-02-25,34.21,0.8877,0.1833,50.34,-25.88,0.76,0.0339,-0.0047,0.1319,0.0,0,0.0
5PAISA,2025-03-12,36.85,0.9119,0.2056,47.69,-29.46,0.924,0.1218,0.1691,0.2024,1.0,1,1.0
5PAISA,2025-03-27,54.92,7.2243,0.8463,35.62,-20.43,2.108,-0.0058,0.0834,0.0992,0.0,0,0.0
5PAISA,2025-04-15,56.06,2.3383,0.7603,23.47,-18.06,0.531,0.0248,0.0275,0.0822,0.0,0,0.0
5PAISA,2025-04-30,49.61,-0.8007,0.4561,15.33,-18.57,0.773,0.1011,0.1233,0.0459,1.0,0,0.0
5PAISA,2025-05-15,58.37,1.4487,0.7476,14.79,-13.9,0.86,0.0459,0.0318,-0.0525,0.0,0,0.0
5PAISA,2025-05-29,64.07,2.5323,0.8385,22.17,-8.44,1.322,0.004,-0.0581,-0.0978,0.0,0,0.0
5PAISA,2025-06-12,53.12,-0.4434,0.4897,29.39,-8.19,1.365,0.0096,-0.1039,-0.0913,0.0,0,0.0
5PAISA,2025-06-26,56.25,-0.7991,0.6011,19.65,-5.81,0.893,-0.0539,-0.1239,-0.1155,0.0,0,0.0
5PAISA,2025-07-10,51.33,-0.1977,0.5574,18.82,-4.69,2.42,-0.1026,-0.1079,-0.1402,0.0,0,0.0
5PAISA,2025-07-24,36.1,-2.4363,0.0375,18.55,-8.13,0.351,-0.0502,-0.1118,-0.1873,0.0,0,0.0
5PAISA,2025-08-07,31.32,-1.8452,-0.0271,27.5,-11.36,0.913,0.003,-0.14,-0.1593,0.0,0,0.0
5PAISA,2025-08-22,40.05,0.6986,0.2669,33.36,-9.56,0.748,-0.0157,-0.142,-0.0606,0.0,0,0.0
5PAISA,2025-09-08,48.25,1.3188,0.6178,33.74,-8.19,1.062,-0.0448,-0.2129,-0.0894,0.0,0,0.0
5PAISA,2025-09-22,42.67,0.8349,0.447,18.66,-8.21,1.008,-0.1306,-0.0816,-0.1454,0.0,0,0.0
5PAISA,2025-10-07,41.8,-0.4738,0.2837,19.49,-9.3,0.964,-0.1225,-0.1354,-0.0582,0.0,0,0.0
5PAISA,2025-10-21,25.77,-2.3439,0.1893,23.95,-17.09,0.127,0.0979,0.0002,0.1295,0.0,0,0.0
5PAISA,2025-11-04,25.9,0.9033,0.2672,19.4,-17.34,0.082,0.0864,0.2553,0.1053,0.0,1,0.0
5PAISA,2025-11-18,69.87,4.27,1.2166,19.95,-5.92,3.693,-0.1046,0.0327,-0.0218,0.0,0,0.0
5PAISA,2025-12-02,54.7,2.0479,0.6678,36.2,-8.17,0.223,-0.0121,-0.0051,-0.0223,0.0,0,0.0
5PAISA,2025-12-16,45.32,-1.5143,0.2748,21.62,-14.43,0.255,0.149,0.0549,-0.005,1.0,0,0.0
5PAISA,2025-12-30,55.82,3.073,0.7754,25.96,-8.34,3.355,0.0298,-0.0746,-0.1746,0.0,0,0.0
5PAISA,2026-01-13,54.18,0.8335,0.5957,37.26,-1.69,0.285,-0.0492,-0.1838,-0.1894,0.0,0,0.0
5PAISA,2026-01-27,45.18,-5.651,0.1573,22.88,-5.78,0.179,-0.0391,-0.2708,-0.0468,0.0,0,0.0
5PAISA,2026-02-10,46.87,-2.1227,0.3357,13.68,-5.92,0.178,-0.0892,-0.1128,-0.0171,0.0,0,0.0
5PAISA,2026-02-24,46.45,-0.6284,0.3924,15.16,-8.37,1.801,-0.1659,0.0335,-0.0462,0.0,0,0.0
5PAISA,2026-03-10,42.15,-0.8855,0.2959,16.09,-12.69,0.494,-0.0639,-0.0087,0.0515,0.0,0,0.0
5PAISA,2026-03-24,29.59,-1.5191,-0.0366,15.36,-21.25,1.338,0.1892,0.2272,0.1892,1.0,1,0.0
63MOONS,2024-03-26,,,,,,,0.0856,-0.0874,-0.0538,0.0,0,0.0
63MOONS,2024-04-09,,,,,,,-0.0815,-0.1973,-0.1465,0.0,0,0.0
63MOONS,2024-04-23,,,,,,,-0.0331,-0.118,-0.2006,0.0,0,0.0
63MOONS,2024-05-07,,,,,,,-0.1836,-0.1342,-0.0781,0.0,0,0.0
63MOONS,2024-05-21,,,,,,,-0.0986,-0.2139,-0.1999,0.0,0,0.0
63MOONS,2024-06-04,,,,,,,0.1383,0.0993,0.0163,1.0,0,0.0
63MOONS,2024-06-18,,,,,,,-0.0828,-0.0926,0.1402,0.0,0,0.0
63MOONS,2024-07-02,,,,,,,-0.008,-0.0442,0.0782,0.0,0,0.0
63MOONS,2024-07-16,,,,,,,-0.0322,0.1323,0.1197,0.0,0,0.0
63MOONS,2024-07-30,,,,,,,-0.1,0.0904,0.1856,0.0,0,0.0
63MOONS,2024-08-13,,,,,,,0.2845,0.6191,0.7832,1.0,1,1.0
63MOONS,2024-08-27,,,,,,,0.2077,0.503,0.7452,1.0,1,1.0
63MOONS,2024-09-10,,,,,,,-0.0993,0.4283,0.6555,0.0,1,1.0
63MOONS,2024-09-24,,,,,,,0.0908,0.4266,1.313,0.0,1,1.0
63MOONS,2024-10-08,,,,,,,0.5413,1.2842,1.3638,1.0,1,1.0
63MOONS,2024-10-22,,,,,,,0.3249,1.1446,0.8744,1.0,1,1.0
63MOONS,2024-11-05,,,,,,,0.1926,0.5341,0.2013,1.0,1,1.0
63MOONS,2024-11-19,,,,,,,0.6006,0.3897,0.234,1.0,1,1.0
63MOONS,2024-12-03,,,,,,,0.286,0.062,0.0717,1.0,0,0.0
63MOONS,2024-12-17,,,,,,,-0.1161,-0.3451,-0.2693,0.0,0,0.0
63MOONS,2024-12-31,,,,,,,-0.2167,-0.1929,-0.0815,0.0,0,0.0
63MOONS,2025-01-14,,,,,,,-0.1278,-0.0985,-0.1031,0.0,0,0.0
63MOONS,2025-01-28,,,,,,,0.0639,0.0867,-0.0896,0.0,0,0.0
63MOONS,2025-02-11,,,,,,,-0.0523,-0.0113,0.0761,0.0,0,0.0
63MOONS,2025-02-25,,,,,,,0.1022,-0.1544,0.0916,1.0,0,0.0
63MOONS,2025-03-12,,,,,,,0.085,0.1976,0.324,0.0,1,1.0
63MOONS,2025-03-27,,,,,,,-0.2237,0.0646,0.1953,0.0,0,0.0
63MOONS,2025-04-15,,,,,,,0.0465,0.1719,0.4764,0.0,1,1.0
63MOONS,2025-04-30,,,,,,,0.2758,0.5878,0.6496,1.0,1,1.0
63MOONS,2025-05-15,,,,,,,0.1661,0.3556,0.2111,1.0,1,1.0
63MOONS,2025-05-29,,,,,,,0.2069,0.2286,0.1671,1.0,1,0.0
63MOONS,2025-06-12,,,,,,,0.2099,0.0225,0.0131,1.0,0,0.0
63MOONS,2025-06-26,,,,,,,0.0714,-0.0793,-0.078,0.0,0,0.0
63MOONS,2025-07-10,,,,,,,-0.1416,-0.1554,-0.2104,0.0,0,0.0
63MOONS,2025-07-24,,,,,,,-0.0974,-0.1873,-0.2444,0.0,0,0.0
63MOONS,2025-08-07,,,,,,,-0.0246,-0.146,-0.1619,0.0,0,0.0
63MOONS,2025-08-22,,,,,,,-0.0466,-0.174,-0.2265,0.0,0,0.0
63MOONS,2025-09-08,,,,,,,-0.057,-0.2169,-0.0742,0.0,0,0.0
63MOONS,2025-09-22,,,,,,,-0.122,-0.2108,-0.1719,0.0,0,0.0
63MOONS,2025-10-07,,,,,,,-0.0889,-0.1107,-0.1801,0.0,0,0.0
63MOONS,2025-10-21,,,,,,,-0.076,-0.0582,-0.1357,0.0,0,0.0
63MOONS,2025-11-04,,,,,,,0.0775,-0.0985,-0.2213,0.0,0,0.0
63MOONS,2025-11-18,,,,,,,0.0207,-0.1766,-0.0241,0.0,0,0.0
63MOONS,2025-12-02,,,,,,,-0.1649,-0.2374,-0.2956,0.0,0,0.0
63MOONS,2025-12-16,,,,,,,-0.0836,-0.1501,-0.1913,0.0,0,0.0
63MOONS,2025-12-30,,,,,,,-0.1347,-0.1614,-0.3011,0.0,0,0.0
63MOONS,2026-01-13,,,,,,,0.0433,-0.2137,-0.2766,0.0,0,0.0
63MOONS,2026-01-27,,,,,,,-0.0253,-0.2372,0.1807,0.0,0,0.0
63MOONS,2026-02-10,,,,,,,-0.1541,-0.2154,0.0123,0.0,0,0.0
63MOONS,2026-02-24,,,,,,,-0.1713,0.208,0.1605,0.0,1,0.0
63MOONS,2026-03-10,,,,,,,-0.1804,0.0798,0.0179,0.0,0,0.0
63MOONS,2026-03-24,,,,,,,0.4617,0.258,0.3422,1.0,1,1.0
A2ZINFRA,2025-11-04,,,,,,,-0.1018,-0.1142,-0.1728,0.0,0,0.0
A2ZINFRA,2025-11-18,,,,,,,-0.1586,-0.207,-0.1597,0.0,0,0.0
A2ZINFRA,2025-12-02,,,,,,,0.1113,-0.0685,0.0487,1.0,0,0.0
A2ZINFRA,2025-12-16,,,,,,,-0.0226,-0.0027,,0.0,0,
A2ZINFRA,2025-12-30,,,,,,,-0.1713,0.0065,,0.0,0,
AAATECH,2024-07-16,,,,,,,0.0877,0.2158,0.1232,0.0,1,0.0
AAATECH,2024-07-30,,,,,,,0.1101,0.1942,0.0962,1.0,1,0.0
AAATECH,2024-08-13,,,,,,,0.1379,0.0635,0.0217,1.0,0,0.0
AAATECH,2024-08-27,,,,,,,0.1426,-0.0288,-0.1196,1.0,0,0.0
AAATECH,2024-09-10,,,,,,,-0.0925,-0.2095,-0.1472,0.0,0,0.0
AAATECH,2024-09-24,,,,,,,-0.1358,-0.199,-0.2027,0.0,0,0.0
AAATECH,2024-10-08,,,,,,,-0.0107,-0.0583,-0.1567,0.0,0,0.0
AAATECH,2024-10-22,,,,,,,-0.1084,-0.1398,-0.1811,0.0,0,0.0
AAATECH,2024-11-05,,,,,,,-0.0502,-0.1413,-0.2598,0.0,0,0.0
AAATECH,2024-11-19,,,,,,,0.0348,-0.0958,-0.1874,0.0,0,0.0
AAATECH,2024-12-03,,,,,,,-0.1025,-0.1231,-0.2935,0.0,0,0.0
AAATECH,2024-12-17,,,,,,,-0.1124,-0.2345,-0.3634,0.0,0,0.0
AAATECH,2024-12-31,,,,,,,-0.1316,-0.2216,-0.2998,0.0,0,0.0
AAATECH,2025-01-14,,,,,,,-0.1153,-0.252,-0.2454,0.0,0,0.0
AAATECH,2025-01-28,,,,,,,-0.0935,-0.127,-0.1438,0.0,0,0.0
AAATECH,2025-02-11,,,,,,,-0.1893,-0.1033,-0.075,0.0,0,0.0
AAATECH,2025-02-25,,,,,,,-0.1106,-0.023,0.0595,0.0,0,0.0
AAATECH,2025-03-12,,,,,,,0.052,0.1652,0.2551,0.0,1,1.0
AAATECH,2025-03-27,,,,,,,0.0619,0.2409,0.1493,0.0,1,0.0
AAATECH,2025-04-15,,,,,,,0.0846,0.1025,0.1023,0.0,0,0.0
AAATECH,2025-04-30,,,,,,,0.1218,0.0737,0.182,1.0,0,0.0
AAATECH,2025-05-15,,,,,,,0.1,0.1669,0.0682,1.0,1,0.0
AAATECH,2025-05-29,,,,,,,-0.0352,-0.0079,-0.0657,0.0,0,0.0
AAATECH,2025-06-12,,,,,,,-0.0761,-0.0647,-0.119,0.0,0,0.0
AAATECH,2025-06-26,,,,,,,0.0921,-0.0552,-0.0536,0.0,0,0.0
AAATECH,2025-07-10,,,,,,,0.0511,-0.0415,0.3603,0.0,0,1.0
AAATECH,2025-07-24,,,,,,,-0.1133,-0.1369,,0.0,0,
AAATECH,2026-01-13,,,,,,,,-0.1686,-0.1465,,0,0.0
AAATECH,2026-02-24,,,,,,,-0.1092,-0.042,-0.0702,0.0,0,0.0
AAATECH,2026-03-10,,,,,,,0.0163,0.0476,-0.0239,0.0,0,0.0
AAATECH,2026-03-24,,,,,,,0.0985,0.0281,0.0572,0.0,0,0.0
AADHARHFC,2024-07-02,68.29,-0.1197,0.8003,39.02,,0.704,0.0708,-0.0086,0.2079,0.0,0,1.0
AADHARHFC,2024-07-16,72.1,0.1369,0.9815,39.65,,1.124,-0.1243,-0.0034,-0.0175,0.0,0,0.0
AADHARHFC,2024-07-30,56.92,-2.8907,0.5988,32.86,,0.613,-0.1221,0.0123,-0.0735,0.0,0,0.0
AADHARHFC,2024-08-13,39.81,-5.8127,0.0653,21.52,,0.781,0.0923,0.1455,0.1234,0.0,0,0.0
AADHARHFC,2024-08-27,42.78,-0.719,0.3381,21.76,,0.857,0.285,0.1338,0.068,1.0,0,0.0
AADHARHFC,2024-09-10,59.88,5.999,0.9441,22.74,,1.185,0.0271,-0.0189,-0.004,0.0,0,0.0
AADHARHFC,2024-09-24,76.41,7.0078,1.0078,31.87,,1.219,-0.1787,-0.2042,-0.1577,0.0,0,0.0
AADHARHFC,2024-10-08,49.4,-6.6841,0.3276,23.98,,0.941,0.0013,-0.0598,-0.0589,0.0,0,0.0
AADHARHFC,2024-10-22,39.37,-4.0315,0.1258,16.01,,0.522,0.0119,0.0091,-0.0341,0.0,0,0.0
AADHARHFC,2024-11-05,53.7,2.3364,0.7285,17.19,,0.667,-0.0316,-0.0569,-0.1302,0.0,0,0.0
AADHARHFC,2024-11-19,42.83,-2.274,0.2643,16.65,,1.373,0.0134,-0.0535,-0.0928,0.0,0,0.0
AADHARHFC,2024-12-03,52.6,1.7029,0.5866,12.69,,0.93,-0.0295,-0.0998,-0.1294,0.0,0,0.0
AADHARHFC,2024-12-17,49.43,1.3481,0.5859,10.52,,0.964,-0.0581,-0.0897,-0.0108,0.0,0,0.0
AADHARHFC,2024-12-31,45.99,-0.0123,0.2508,15.37,,0.558,-0.0745,-0.0807,0.0021,0.0,0,0.0
AADHARHFC,2025-01-14,35.73,-1.7423,-0.1513,21.31,,1.203,-0.0495,0.0616,0.155,0.0,0,0.0
AADHARHFC,2025-01-28,42.12,-2.3419,0.2744,15.22,,1.232,-0.0307,0.1502,0.1942,0.0,1,0.0
AADHARHFC,2025-02-11,42.3,0.7824,0.2803,14.12,,1.262,0.105,0.245,0.1615,1.0,1,0.0
AADHARHFC,2025-02-25,43.62,-0.6798,0.2085,22.94,-9.34,0.844,0.1171,0.1969,0.1345,1.0,1,0.0
AADHARHFC,2025-03-12,64.38,6.4482,0.9309,25.49,0.95,1.164,0.0997,0.0216,0.0394,0.0,0,0.0
AADHARHFC,2025-03-27,56.34,-0.8965,0.6627,20.25,0.12,2.041,0.1028,0.0479,0.0484,1.0,0,0.0
AADHARHFC,2025-04-15,64.95,3.2174,0.9387,25.78,10.01,0.755,-0.0442,-0.067,-0.0312,0.0,0,0.0
AADHARHFC,2025-04-30,55.91,-1.6871,0.586,22.99,9.37,0.566,-0.0791,-0.0073,0.0956,0.0,0,0.0
AADHARHFC,2025-05-15,47.03,-4.1959,0.1646,14.19,4.71,1.104,-0.0112,0.1246,0.1303,0.0,0,0.0
AADHARHFC,2025-05-29,41.28,-2.2873,0.0792,12.24,0.47,0.878,0.0323,0.1789,0.2133,0.0,1,1.0
AADHARHFC,2025-06-12,46.85,0.6234,0.4128,12.08,2.67,1.268,0.025,0.1336,0.1547,0.0,0,0.0
AADHARHFC,2025-06-26,50.46,0.1103,0.5541,15.82,2.79,1.006,0.1525,0.1303,0.1882,1.0,0,0.0
AADHARHFC,2025-07-10,52.8,0.3538,0.63,11.13,5.03,1.17,0.1152,0.145,0.132,1.0,0,0.0
AADHARHFC,2025-07-24,72.11,5.1841,0.8331,29.03,18.13,1.237,0.0198,-0.0003,0.0077,0.0,0,0.0
AADHARHFC,2025-08-07,59.35,-2.5573,0.5742,26.98,15.8,0.276,0.0102,0.0217,0.0077,0.0,0,0.0
AADHARHFC,2025-08-22,65.59,0.0659,1.0593,26.05,18.64,0.648,0.0109,-0.0189,-0.0525,0.0,0,0.0
AADHARHFC,2025-09-08,54.07,-0.7889,0.6009,22.24,15.14,0.831,0.0048,-0.0353,-0.0498,0.0,0,0.0
AADHARHFC,2025-09-22,57.33,1.8296,0.7208,24.01,17.63,1.763,-0.0226,-0.0768,-0.0694,0.0,0,0.0
AADHARHFC,2025-10-07,47.55,-2.5921,0.3255,16.63,13.27,0.714,-0.0072,-0.0486,-0.0642,0.0,0,0.0
AADHARHFC,2025-10-21,51.19,-0.6624,0.5034,13.43,12.8,0.945,-0.0411,-0.0675,-0.0626,0.0,0,0.0
AADHARHFC,2025-11-04,46.22,-0.3856,0.2852,20.69,10.26,0.726,-0.0474,-0.0187,-0.068,0.0,0,0.0
AADHARHFC,2025-11-18,39.88,-0.9073,0.1914,18.47,5.86,0.839,-0.0071,-0.0493,-0.0423,0.0,0,0.0
AADHARHFC,2025-12-02,38.28,-0.0981,0.2796,18.72,2.82,1.174,-0.0105,-0.0161,-0.0674,0.0,0,0.0
AADHARHFC,2025-12-16,50.15,1.9531,0.8438,17.26,2.96,0.579,-0.0155,-0.0618,-0.0221,0.0,0,0.0
AADHARHFC,2025-12-30,43.8,-0.0736,0.2407,15.3,-0.2,1.444,-0.0113,-0.057,-0.0357,0.0,0,0.0
AADHARHFC,2026-01-13,47.0,-0.6035,0.4134,17.31,-0.21,0.544,-0.0203,-0.0058,-0.056,0.0,0,0.0
AADHARHFC,2026-01-27,45.14,-0.7572,0.3632,15.04,-2.28,1.022,-0.0468,-0.0542,0.0424,0.0,0,0.0
AADHARHFC,2026-02-10,46.16,0.4649,0.46,26.39,-2.51,0.821,0.0138,-0.0083,0.0927,0.0,0,0.0
AADHARHFC,2026-02-24,35.74,-0.6316,-0.1484,23.85,-6.99,1.041,0.0231,0.0916,0.045,0.0,0,0.0
AADHARHFC,2026-03-10,57.43,2.0701,0.8679,21.68,-1.48,1.338,-0.0496,0.015,-0.0311,0.0,0,0.0
AADHARHFC,2026-03-24,48.26,-1.3696,0.4599,17.1,-5.24,0.649,0.0688,0.0333,0.048,0.0,0,0.0
AAKASH,2024-04-09,,,,,,,-0.0142,0.1147,0.4758,0.0,0,1.0
AAKASH,2024-04-23,,,,,,,0.0279,0.0912,,0.0,0,
AAKASH,2024-10-08,,,,,,,0.0306,-0.0314,-0.1092,0.0,0,0.0
AAKASH,2024-10-22,,,,,,,0.0103,-0.0421,-0.0897,0.0,0,0.0
AAKASH,2024-11-05,,,,,,,-0.0576,-0.1678,-0.161,0.0,0,0.0
AAKASH,2024-11-19,,,,,,,-0.0259,0.0139,-0.1175,0.0,0,0.0
AAKASH,2024-12-03,,,,,,,-0.0827,-0.1241,-0.2455,0.0,0,0.0
AAKASH,2024-12-17,,,,,,,-0.075,-0.1662,-0.1909,0.0,0,0.0
AAKASH,2024-12-31,,,,,,,-0.0294,-0.2049,-0.248,0.0,0,0.0
AAKASH,2025-01-14,,,,,,,-0.0205,-0.1181,-0.0955,0.0,0,0.0
AAKASH,2025-01-28,,,,,,,-0.1525,-0.2162,-0.1667,0.0,0,0.0
AAKASH,2025-02-11,,,,,,,-0.1069,-0.0922,-0.1268,0.0,0,0.0
AAKASH,2025-02-25,,,,,,,-0.0858,-0.0918,-0.0215,0.0,0,0.0
AAKASH,2025-03-12,,,,,,,0.034,-0.0164,-0.0129,0.0,0,0.0
AAKASH,2025-03-27,,,,,,,0.0756,0.0613,,0.0,0,
AAKASH,2025-04-15,,,,,,,-0.0545,0.3212,,0.0,1,
AAKASH,2025-10-07,,,,,,,-0.0195,-0.0358,-0.0542,0.0,0,0.0
AAKASH,2025-10-21,,,,,,,-0.0207,-0.0557,-0.0775,0.0,0,0.0
AAKASH,2025-11-04,,,,,,,-0.0277,-0.0265,-0.1327,0.0,0,0.0
AAKASH,2025-11-18,,,,,,,-0.0145,-0.0892,-0.1137,0.0,0,0.0
AAKASH,2025-12-02,,,,,,,-0.008,-0.1058,-0.0216,0.0,0,0.0
AAKASH,2025-12-16,,,,,,,-0.0441,-0.1086,0.2353,0.0,0,1.0
AAKASH,2025-12-30,,,,,,,-0.1009,-0.0447,,0.0,0,
AAREYDRUGS,2025-01-28,,,,,,,-0.1013,0.0756,0.2105,0.0,0,1.0
AAREYDRUGS,2025-02-11,,,,,,,-0.2264,0.2239,0.123,0.0,1,0.0
AAREYDRUGS,2025-02-25,,,,,,,-0.0836,0.3314,,0.0,1,
AAREYDRUGS,2025-03-12,,,,,,,0.4147,0.4419,,1.0,1,
AAREYDRUGS,2025-12-16,,,,,,,-0.0414,-0.008,0.0234,0.0,0,0.0
AAREYDRUGS,2025-12-30,,,,,,,-0.0013,0.0246,-0.0621,0.0,0,0.0
AAREYDRUGS,2026-01-13,,,,,,,0.0072,0.0261,-0.0873,0.0,0,0.0
AAREYDRUGS,2026-01-27,,,,,,,0.1124,-0.2527,0.2983,1.0,0,1.0
AAREYDRUGS,2026-02-10,,,,,,,0.0598,0.0938,,0.0,0,
AAREYDRUGS,2026-02-24,,,,,,,-0.1557,0.2601,,0.0,1,
AARON,2024-03-12,,,,,,,-0.0104,0.013,-0.0249,0.0,0,0.0
AARON,2024-03-26,,,,,,,0.0037,0.0618,0.0388,0.0,0,0.0
AARON,2024-04-09,,,,,,,0.0047,0.03,0.0078,0.0,0,0.0
AARON,2024-04-23,,,,,,,0.1192,0.0245,0.0486,1.0,0,0.0
AARON,2024-05-07,,,,,,,-0.0193,0.0251,0.1071,0.0,0,0.0
AARON,2024-05-21,,,,,,,-0.0753,-0.0842,-0.037,0.0,0,0.0
AARON,2024-06-04,,,,,,,0.0228,0.0673,0.0645,0.0,0,0.0
AARON,2024-06-18,,,,,,,0.0133,0.0214,0.0591,0.0,0,0.0
AARON,2024-07-02,,,,,,,0.1037,0.0225,0.0121,1.0,0,0.0
AARON,2024-07-16,,,,,,,0.0279,0.0245,-0.0492,0.0,0,0.0
